					郑州商品交易所期货持仓排名表(2020-03-09)

品种：苹果AP              日期： 2020-03-09
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
10    |国富期货    |799         |450       |中州期货    |514       |20        |东吴期货  |675       |10        
11    |方正中期    |798         |723       |一德期货    |480       |282       |方正中期  |661       |-581      
12    |一德期货    |716         |630       |中原期货    |421       |7         |永安期货  |594       |170       
13    |鲁证期货    |645         |205       |永安期货    |417       |29        |国泰君安  |502       |29        
14    |金瑞期货    |625         |255       |徽商期货    |412       |-49       |五矿经易期货|449       |55        
15    |永安期货    |501         |293       |国泰君安    |387       |-147      |中原期货  |404       |0         
16    |国信期货    |472         |267       |东证期货    |379       |41        |光大期货  |272       |-42       
17    |徽商期货    |428         |-91       |新湖期货    |292       |-9        |新湖期货  |252       |-7        
18    |国投安信期货|425         |313       |华泰期货    |279       |35        |冠通期货  |222       |0         
19    |光大期货    |423         |30        |建信期货    |248       |42        |金石期货  |185       |40        
20    |华安期货    |398         |106       |鲁证期货    |246       |-243      |国富期货  |171       |0         
合计|                |21853       |12580     |                |23152     |3653      |              |26133     |2835      

合约：SR003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |渤海期货    |130         |130       |国泰君安    |275       |75        |渤海期货  |335       |130       
2     |中粮期货    |90          |90        |中粮期货    |180       |30        |东兴期货  |102       |0         
3     |国泰君安    |75          |75        |前海期货    |25        |25        |中粮期货  |32        |0         
4     |前海期货    |25          |25        |大地期货    |5         |0         |大地期货  |16        |0         
5     |光大期货    |20          |20        |-           |-         |-         |-         |-         |-         
合计|                |340         |340       |                |485       |130       |              |485       |130       

合约：SR005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |215,605     |123,841   |中粮期货    |19,603    |4,527     |中粮期货  |32,003    |-9,536    
2     |华泰期货    |84,228      |41,821    |华泰期货    |17,879    |-2,069    |东证期货  |11,741    |1,122     
3     |东证期货    |57,996      |37,568    |永安期货    |9,950     |-4,981    |华泰期货  |9,455     |-3,161    
4     |光大期货    |57,016      |32,812    |中信期货    |8,354     |-524      |五矿经易期货|8,908     |-1,421    
5     |东吴期货    |55,979      |41,780    |华信期货    |7,966     |5,862     |创元期货  |7,865     |-2        
6     |广发期货    |52,506      |33,446    |东证期货    |7,490     |-1,452    |东海期货  |6,746     |-77       
7     |中信期货    |47,430      |21,598    |国泰君安    |6,976     |-880      |永安期货  |6,449     |578       
8     |海证期货    |44,875      |23,805    |渤海期货    |6,585     |15        |国泰君安  |5,944     |3,336     
9     |华闻期货    |44,133      |27,933    |五矿经易期货|6,257     |-293      |金瑞期货  |5,176     |-52       
10    |华安期货    |43,510      |22,620    |东兴期货    |5,762     |3,020     |广发期货  |4,830     |-942      
11    |徽商期货    |42,291      |23,939    |海通期货    |5,656     |-1,618    |东兴期货  |4,694     |-1,373    
12    |银河期货    |34,373      |24,262    |光大期货    |4,932     |-338      |海通期货  |4,666     |1,585     
13    |国泰君安    |32,458      |20,096    |宏源期货    |4,755     |-473      |鲁证期货  |4,553     |258       
14    |宏源期货    |26,873      |18,467    |海证期货    |4,151     |-260      |中信期货  |4,231     |140       
15    |华西期货    |25,860      |15,491    |大地期货    |3,988     |194       |东方财富  |4,045     |47        
16    |永安期货    |24,619      |20,234    |华金期货    |3,489     |-936      |中州期货  |3,921     |99        
17    |中粮期货    |23,649      |15,621    |兴证期货    |3,424     |190       |财达期货  |3,809     |-58       
18    |东方财富    |18,820      |9,375     |广发期货    |3,347     |-630      |国投安信期货|3,783     |-1,414    
19    |东海期货    |18,358      |12,551    |国投安信期货|3,247     |-202      |信达期货  |3,505     |3,062     
20    |上海大陆    |18,269      |13,628    |银河期货    |3,181     |787       |中信建投  |3,180     |120       
合计|                |968848      |580888    |                |136992    |-61       |              |139504    |-7689     

合约：SR007              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |9,881       |4,423     |东证期货    |3,290     |-232      |东证期货  |3,270     |-233      
2     |锦泰期货    |5,979       |3,620     |国投安信期货|2,800     |1         |国投安信期货|2,804     |4         
3     |五矿经易期货|5,895       |2,407     |五矿经易期货|1,919     |-1,959    |五矿经易期货|2,445     |-1,960    
4     |银河期货    |4,168       |2,092     |中信期货    |1,144     |-1        |招商期货  |1,007     |6         
5     |招商期货    |3,961       |2,293     |招商期货    |1,140     |-29       |德盛期货  |944       |280       
6     |国海良时    |3,645       |2,233     |中粮期货    |888       |-85       |中信期货  |795       |-7        
7     |上海大陆    |3,066       |2,256     |永安期货    |520       |11        |渤海期货  |732       |-8        
8     |中信期货    |3,054       |2,306     |东海期货    |414       |-181      |永安期货  |506       |3         
9     |海证期货    |2,988       |2,237     |上海大陆    |406       |37        |中粮期货  |404       |-162      
10    |东海期货    |2,112       |863       |国海良时    |381       |1         |南华期货  |362       |-129      
11    |南华期货    |1,917       |-103      |南华期货    |360       |-130      |国海良时  |351       |-2        
12    |新湖期货    |1,906       |500       |宏源期货    |159       |53        |上海大陆  |312       |51        
13    |中粮期货    |1,609       |-1,033    |中天期货    |150       |0         |中天期货  |151       |1         
14    |中信建投    |1,569       |848       |长江期货    |108       |36        |申银万国  |134       |-4        
15    |国金期货    |1,490       |982       |海证期货    |102       |42        |广发期货  |60        |33        
16    |浙商期货    |1,221       |162       |宝城期货    |101       |10        |中信建投  |58        |48        
17    |永安期货    |1,174       |221       |广发期货    |85        |82        |信达期货  |50        |0         
18    |宏源期货    |1,001       |762       |先锋期货    |85        |85        |海证期货  |48        |48        
19    |国投安信期货|921         |84        |锦泰期货    |80        |-53       |银河期货  |47        |-3        
20    |徽商期货    |659         |362       |迈科期货    |62        |26        |浙商期货  |29        |27        
合计|                |58216       |27515     |                |14194     |-2286     |              |14509     |-2007     

合约：SR009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |34,399      |22,729    |华泰期货    |16,198    |823       |中粮期货  |41,322    |-3,862    
2     |华泰期货    |29,396      |11,099    |中粮期货    |15,169    |2,579     |中信期货  |17,065    |-258      
3     |广发期货    |25,335      |20,820    |东兴期货    |6,573     |1,202     |永安期货  |11,257    |426       
4     |银河期货    |24,487      |19,398    |海通期货    |6,263     |2,476     |宏源期货  |8,019     |-192      
5     |中信期货    |17,575      |8,952     |中州期货    |5,820     |2,181     |中投天琪  |7,613     |-19       
6     |东海期货    |14,934      |9,269     |光大期货    |5,750     |2,383     |五矿经易期货|7,003     |6,338     
7     |中粮期货    |12,677      |9,905     |华联期货    |5,642     |-564      |创元期货  |6,784     |-4        
8     |五矿经易期货|10,562      |8,340     |浙商期货    |5,292     |-2,185    |华金期货  |5,683     |-427      
9     |光大期货    |10,073      |7,552     |大地期货    |5,259     |1,037     |英大期货  |5,096     |-1        
10    |华安期货    |9,618       |7,301     |华信期货    |5,009     |611       |渤海期货  |4,736     |-1,282    
11    |东吴期货    |9,132       |6,359     |混沌天成期货|3,449     |-228      |国投安信期货|4,318     |-400      
12    |海证期货    |8,533       |7,564     |永安期货    |3,304     |-1,461    |华泰期货  |4,284     |2,865     
13    |永安期货    |8,037       |6,036     |国联期货    |3,248     |37        |国泰君安  |3,881     |-68       
14    |东兴期货    |7,810       |7,517     |中信期货    |3,232     |-221      |海证期货  |3,370     |452       
15    |东证期货    |7,504       |3,575     |东证期货    |3,090     |-985      |华信期货  |3,347     |57        
16    |国泰君安    |7,262       |4,169     |国投安信期货|2,926     |-217      |浙商期货  |3,242     |2,181     
17    |浙商期货    |7,128       |5,878     |银河期货    |2,925     |541       |东兴期货  |2,970     |2,364     
18    |徽商期货    |6,163       |3,563     |宏源期货    |2,910     |135       |东方财富  |2,636     |-6        
19    |华信期货    |6,086       |4,739     |中信建投    |2,863     |131       |德盛期货  |2,233     |-273      
20    |宏源期货    |4,985       |3,349     |首创期货    |2,606     |210       |光大期货  |2,214     |-818      
合计|                |261696      |178114    |                |107528    |8485      |              |147073    |7073      

合约：SR101              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华闻期货    |1,365       |1,159     |弘业期货    |2,387     |45        |中粮期货  |5,899     |446       
2     |大地期货    |1,096       |1,065     |华泰期货    |2,271     |-96       |弘业期货  |1,903     |1         
3     |中粮期货    |1,085       |808       |大地期货    |1,326     |571       |宏源期货  |1,284     |1         
4     |国金期货    |1,030       |917       |混沌天成期货|1,207     |407       |东海期货  |904       |0         
5     |混沌天成期货|507         |487       |东海期货    |905       |-4        |华泰期货  |691       |-63       
6     |宏源期货    |493         |425       |光大期货    |653       |34        |华金期货  |600       |0         
7     |华安期货    |469         |349       |华金期货    |600       |-62       |中投天琪  |572       |10        
8     |海通期货    |387         |303       |中粮期货    |589       |-15       |中原期货  |500       |0         
9     |华泰期货    |331         |175       |中原期货    |501       |-11       |国投安信期货|441       |-1        
10    |瑞达期货    |264         |260       |广州期货    |312       |16        |永安期货  |349       |-3        
11    |国联期货    |253         |253       |首创期货    |309       |1         |首创期货  |303       |1         
12    |上海大陆    |233         |189       |浙商期货    |292       |9         |大地期货  |302       |177       
13    |国泰君安    |227         |197       |瑞达期货    |223       |1         |国泰君安  |286       |-31       
14    |徽商期货    |218         |208       |国泰君安    |209       |38        |海通期货  |246       |98        
15    |国投安信期货|173         |170       |宏源期货    |201       |-188      |中信期货  |241       |0         
16    |中投天琪    |170         |154       |永安期货    |196       |18        |英大期货  |205       |0         
17    |东兴期货    |161         |121       |兴证期货    |181       |0         |前海期货  |128       |0         
18    |天鸿期货    |156         |24        |中信建投    |168       |21        |天鸿期货  |110       |40        
19    |长江期货    |138         |110       |中辉期货    |161       |12        |民生期货  |90        |29        
20    |东吴期货    |136         |133       |一德期货    |157       |22        |恒泰期货  |85        |0         
合计|                |8892        |7507      |                |12848     |819       |              |15139     |705       

合约：TA003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |国贸期货    |14,100    |0         |鲁证期货  |11,173    |0         
2     |-           |-           |-         |中银国际    |10,000    |0         |华安期货  |6,932     |0         
3     |-           |-           |-         |华泰期货    |6,114     |0         |新湖期货  |6,599     |0         
4     |-           |-           |-         |中信期货    |6,000     |0         |华泰期货  |5,492     |0         
5     |-           |-           |-         |宝城期货    |5,000     |0         |华闻期货  |4,635     |0         
6     |-           |-           |-         |东证期货    |4,971     |0         |银河期货  |4,500     |0         
7     |-           |-           |-         |新湖期货    |4,120     |0         |东吴期货  |3,929     |0         
8     |-           |-           |-         |东海期货    |3,900     |0         |东证期货  |3,869     |0         
9     |-           |-           |-         |国联期货    |1,740     |0         |国泰君安  |3,127     |0         
10    |-           |-           |-         |渤海期货    |1,435     |0         |广发期货  |2,930     |0         
11    |-           |-           |-         |中粮期货    |1,250     |0         |建信期货  |2,592     |0         
12    |-           |-           |-         |中大期货    |1,098     |0         |中信期货  |2,008     |0         
13    |-           |-           |-         |浙商期货    |1,002     |0         |光大期货  |1,608     |0         
14    |-           |-           |-         |中信建投    |1,000     |0         |格林大华期货|1,450     |0         
15    |-           |-           |-         |广发期货    |793       |0         |浙商期货  |1,030     |0         
16    |-           |-           |-         |中财期货    |467       |0         |西南期货  |1,000     |0         
17    |-           |-           |-         |东吴期货    |420       |0         |天风期货  |804       |0         
18    |-           |-           |-         |海通期货    |400       |0         |永安期货  |800       |0         
19    |-           |-           |-         |瑞达期货    |400       |0         |海通期货  |400       |0         
20    |-           |-           |-         |华闻期货    |351       |0         |南华期货  |300       |0         
合计|                |0           |0         |                |64561     |0         |              |65178     |0         

合约：TA005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |大地期货    |4,422       |-1,802    |东证期货    |64,281    |65        |中信期货  |72,064    |-607      
2     |光大期货    |3,408       |-26,401   |中信期货    |48,789    |-498      |永安期货  |71,025    |-104      
3     |东吴期货    |2,935       |-26,818   |华泰期货    |44,793    |-440      |国贸期货  |57,111    |-256      
4     |中辉期货    |2,208       |-22,310   |永安期货    |36,238    |254       |银河期货  |30,589    |38        
5     |中信期货    |1,739       |-34,286   |广发期货    |26,760    |-16       |华泰期货  |30,482    |-93       
6     |华泰期货    |1,113       |-81,130   |银河期货    |23,926    |-478      |华安期货  |28,228    |-95       
7     |银河期货    |998         |-15,139   |中大期货    |21,663    |32        |国泰君安  |27,944    |-197      
8     |南华期货    |945         |-16,146   |新湖期货    |19,414    |120       |宝城期货  |24,988    |-44       
9     |浙江新世纪  |723         |-3,489    |申银万国    |18,009    |171       |中银国际  |22,899    |-24       
10    |西南期货    |672         |-2,364    |光大期货    |17,922    |-2,974    |新湖期货  |21,911    |-35       
11    |瑞达期货    |669         |-4,220    |通惠期货    |15,979    |0         |东证期货  |18,635    |-126      
12    |方正中期    |549         |-10,596   |徽商期货    |15,862    |327       |东海期货  |18,314    |-1        
13    |海通期货    |515         |-11,639   |鲁证期货    |15,752    |57        |宏源期货  |17,546    |-371      
14    |国泰君安    |470         |-22,108   |南华期货    |15,582    |-197      |通惠期货  |16,736    |-8        
15    |华安期货    |432         |-25,228   |宏源期货    |13,544    |46        |建信期货  |16,316    |-7        
16    |摩根大通    |425         |317       |方正中期    |13,262    |91        |国信期货  |15,974    |-63       
17    |徽商期货    |420         |-17,194   |浙商期货    |12,926    |96        |东吴期货  |15,618    |-46       
18    |宏源期货    |417         |-14,665   |弘业期货    |12,638    |37        |申银万国  |15,604    |-105      
19    |广发期货    |393         |-16,762   |中辉期货    |12,614    |2,157     |光大期货  |12,881    |-296      
20    |信达期货    |369         |-1,629    |华安期货    |12,361    |135       |南华期货  |12,817    |-310      
合计|                |23822       |-353609   |                |462315    |-1015     |              |547682    |-2750     

合约：TA007              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |迈科期货    |392         |390       |海通期货    |13,441    |0         |五矿经易期货|12,288    |0         
2     |中信期货    |60          |-1,649    |国泰君安    |13,349    |3         |招商期货  |7,446     |0         
3     |华闻期货    |60          |-1,968    |五矿经易期货|10,961    |0         |上海中期  |6,388     |0         
4     |华安期货    |51          |-1,312    |中粮期货    |5,103     |0         |建信期货  |5,805     |0         
5     |大有期货    |40          |40        |国投安信期货|4,988     |5         |东吴期货  |5,420     |0         
6     |徽商期货    |25          |-409      |大地期货    |4,732     |0         |兴证期货  |5,013     |0         
7     |华泰期货    |21          |-12,397   |华泰期货    |4,729     |21        |国投安信期货|4,947     |0         
8     |德盛期货    |20          |20        |方正中期    |4,587     |2         |华安期货  |4,550     |-50       
9     |弘业期货    |16          |-916      |新湖期货    |3,282     |0         |华泰期货  |4,350     |0         
10    |国海良时    |13          |-3,589    |兴证期货    |2,422     |2         |兴业期货  |4,236     |0         
11    |中辉期货    |13          |10        |招商期货    |2,380     |0         |方正中期  |4,219     |0         
12    |华联期货    |11          |9         |东吴期货    |2,134     |0         |国元期货  |3,870     |0         
13    |国投安信期货|5           |-3,217    |永安期货    |2,023     |1         |中信期货  |3,807     |0         
14    |格林大华期货|5           |0         |迈科期货    |1,790     |-392      |华闻期货  |3,537     |0         
15    |国信期货    |5           |-11       |锦泰期货    |1,603     |1         |大地期货  |2,508     |0         
16    |中信建投    |5           |0         |中信期货    |1,563     |60        |锦泰期货  |2,340     |0         
17    |平安期货    |5           |-213      |中衍期货    |1,396     |0         |东海期货  |2,000     |0         
18    |银河期货    |4           |-6        |中信建投    |1,307     |5         |中辉期货  |1,744     |0         
19    |瑞达期货    |4           |-10       |光大期货    |1,258     |0         |新湖期货  |1,634     |0         
20    |国泰君安    |3           |-90       |申银万国    |1,142     |1         |冠通期货  |1,389     |0         
合计|                |758         |-25318    |                |84190     |-291      |              |87491     |-50       

合约：TA009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国贸期货    |3,275       |-11,871   |广发期货    |19,088    |202       |永安期货  |34,268    |-2        
2     |安粮期货    |3,005       |1,388     |中信期货    |16,380    |502       |宝城期货  |26,841    |0         
3     |中信期货    |1,089       |-10,504   |永安期货    |14,897    |237       |中信期货  |25,318    |-5        
4     |英大期货    |820         |532       |南华期货    |14,894    |525       |银河期货  |23,138    |-15       
5     |申银万国    |748         |-59       |中大期货    |12,797    |206       |建信期货  |21,657    |-1        
6     |国泰君安    |737         |-1,579    |银河期货    |10,604    |-14       |华安期货  |17,352    |-6        
7     |财达期货    |662         |606       |国贸期货    |10,550    |-3,161    |新湖期货  |17,082    |0         
8     |华金期货    |642         |343       |东证期货    |10,461    |50        |通惠期货  |14,562    |0         
9     |南华期货    |539         |-2,547    |华泰期货    |10,380    |246       |中银国际  |14,333    |0         
10    |大越期货    |429         |-10,386   |国泰君安    |9,194     |-307      |华泰期货  |12,820    |0         
11    |银河期货    |421         |-4,555    |山金期货    |8,867     |2         |东证期货  |11,981    |-31       
12    |徽商期货    |420         |-3,333    |方正中期    |8,740     |257       |格林大华期货|11,596    |-6        
13    |中辉期货    |393         |-2,185    |大越期货    |8,615     |393       |东吴期货  |10,964    |-119      
14    |广州期货    |375         |-1,443    |瑞达期货    |8,454     |45        |上海中期  |10,781    |0         
15    |中粮期货    |358         |63        |徽商期货    |8,092     |344       |光大期货  |10,063    |-22       
16    |海证期货    |351         |-1,466    |华安期货    |7,992     |117       |先锋期货  |8,834     |0         
17    |方正中期    |312         |-2,042    |中信建投    |7,314     |-10       |申银万国  |8,203     |-19       
18    |浙商期货    |311         |-1,250    |弘业期货    |7,203     |122       |国元期货  |7,771     |-3        
19    |华泰期货    |308         |-41,647   |通惠期货    |7,125     |0         |南华期货  |7,047     |0         
20    |信达期货    |297         |-613      |中辉期货    |6,947     |359       |兴业期货  |6,733     |0         
合计|                |15492       |-92548    |                |208594    |115       |              |301344    |-229      

合约：TA011              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |光大期货    |229         |229       |光大期货    |8,535     |-213      |光大期货  |8,002     |0         
2     |国投安信期货|89          |49        |兴证期货    |4,011     |2         |兴证期货  |3,000     |0         
3     |中信期货    |26          |-50       |华泰期货    |2,686     |0         |华泰期货  |2,603     |0         
4     |安粮期货    |15          |14        |东吴期货    |2,071     |10        |东吴期货  |1,924     |0         
5     |东吴期货    |10          |-15       |锦泰期货    |1,748     |0         |申银万国  |1,115     |0         
6     |招商期货    |9           |9         |大越期货    |960       |0         |锦泰期货  |1,000     |0         
7     |徽商期货    |9           |-24       |宏源期货    |886       |2         |大越期货  |960       |0         
8     |弘业期货    |6           |6         |浙商期货    |465       |1         |国富期货  |851       |0         
9     |国联期货    |5           |4         |上海东亚    |297       |0         |浙商期货  |841       |0         
10    |国元期货    |4           |2         |迈科期货    |280       |0         |国元期货  |800       |0         
11    |中辉期货    |4           |4         |新湖期货    |217       |0         |华安期货  |748       |0         
12    |建信期货    |4           |4         |冠通期货    |200       |0         |瑞达期货  |528       |0         
13    |华龙期货    |3           |3         |西南期货    |176       |0         |中信期货  |435       |0         
14    |国金期货    |3           |-20       |国投安信期货|134       |89        |上海东亚  |297       |0         
15    |东航期货    |3           |3         |中信期货    |127       |26        |宏源期货  |241       |0         
16    |中大期货    |3           |2         |和融期货    |112       |0         |冠通期货  |213       |0         
17    |国贸期货    |2           |1         |华安期货    |105       |0         |中大期货  |133       |0         
18    |宏源期货    |2           |1         |徽商期货    |82        |9         |迈科期货  |125       |0         
19    |兴证期货    |2           |2         |方正中期    |81        |0         |永安期货  |122       |0         
20    |江西瑞奇    |1           |0         |先锋期货    |73        |1         |银河期货  |115       |0         
合计|                |429         |224       |                |23246     |-73       |              |24053     |0         

合约：TA101              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |光大期货    |448         |419       |弘业期货    |3,675     |-53       |华泰期货  |3,833     |0         
2     |大越期货    |354         |354       |华泰期货    |2,745     |-12       |弘业期货  |3,519     |0         
3     |中信期货    |262         |175       |首创期货    |1,690     |12        |华安期货  |2,821     |-3        
4     |山金期货    |223         |218       |中信期货    |1,005     |138       |首创期货  |1,606     |0         
5     |南华期货    |170         |157       |山金期货    |917       |223       |兴证期货  |1,000     |0         
6     |安粮期货    |152         |84        |通惠期货    |882       |0         |宏源期货  |922       |0         
7     |中国国际    |144         |105       |永安期货    |497       |21        |锦泰期货  |918       |0         
8     |方正中期    |108         |49        |徽商期货    |480       |-11       |华金期货  |628       |-2        
9     |弘业期货    |105         |47        |长江期货    |397       |-20       |海通期货  |621       |0         
10    |新湖期货    |91          |85        |南华期货    |393       |82        |安粮期货  |614       |0         
11    |平安期货    |83          |-17       |广发期货    |383       |32        |招商期货  |570       |0         
12    |广发期货    |78          |37        |建信期货    |334       |24        |国元期货  |500       |0         
13    |迈科期货    |76          |-7        |方正中期    |330       |68        |中融汇信  |487       |0         
14    |英大期货    |76          |66        |上海东亚    |305       |0         |浙商期货  |364       |0         
15    |海证期货    |70          |29        |宏源期货    |294       |5         |民生期货  |351       |0         
16    |国投安信期货|65          |-9        |平安期货    |284       |-15       |海证期货  |341       |0         
17    |徽商期货    |62          |-96       |浙商期货    |272       |1         |光大期货  |316       |221       
18    |长江期货    |62          |19        |国联期货    |245       |2         |上海东亚  |305       |0         
19    |格林大华期货|59          |22        |海通期货    |244       |23        |迈科期货  |170       |0         
20    |招商期货    |58          |-475      |华安期货    |240       |-14       |西南期货  |162       |0         
合计|                |2746        |1262      |                |15612     |506       |              |20048     |216       

合约：UR005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |徽商期货    |14,719      |3,987     |国泰君安    |6,297     |693       |国泰君安  |5,095     |-361      
2     |冠通期货    |14,406      |11,122    |中信期货    |5,256     |218       |中信期货  |4,579     |-798      
3     |永安期货    |11,107      |7,613     |永安期货    |4,955     |632       |一德期货  |4,508     |-478      
4     |海通期货    |11,075      |-12,627   |一德期货    |3,477     |423       |永安期货  |4,148     |423       
5     |华安期货    |10,992      |4,176     |徽商期货    |2,545     |-554      |海证期货  |3,650     |245       
6     |国泰君安    |10,690      |1,775     |华安期货    |2,429     |341       |银河期货  |3,524     |125       
7     |华泰期货    |10,272      |4,099     |宏源期货    |2,070     |382       |方正中期  |3,336     |-434      
8     |一德期货    |9,985       |4,847     |东证期货    |2,057     |1,078     |华泰期货  |2,688     |3         
9     |东吴期货    |9,549       |4,587     |海通期货    |1,980     |-138      |中辉期货  |2,545     |69        
10    |宏源期货    |9,153       |5,308     |招金期货    |1,889     |463       |云晨期货  |2,381     |2,363     
11    |中信期货    |8,596       |940       |华泰期货    |1,869     |-3,199    |光大期货  |2,201     |-220      
12    |东证期货    |7,228       |3,500     |中信建投    |1,722     |-726      |宏源期货  |1,872     |-1,045    
13    |方正中期    |6,405       |3,076     |方正中期    |1,585     |455       |建信期货  |1,765     |-675      
14    |东方财富    |6,374       |2,016     |银河期货    |1,230     |273       |新湖期货  |1,624     |-41       
15    |金瑞期货    |6,332       |1,960     |浙江新世纪  |1,221     |889       |天风期货  |1,599     |1,190     
16    |浙商期货    |5,973       |3,671     |首创期货    |1,104     |362       |河北恒银  |1,527     |-4        
17    |中信建投    |5,838       |2,320     |国投安信期货|1,078     |-387      |鲁证期货  |1,482     |-217      
18    |招金期货    |5,514       |1,044     |东吴期货    |1,042     |-212      |中粮期货  |1,412     |570       
19    |光大期货    |5,495       |1,218     |渤海期货    |1,020     |-111      |东证期货  |1,326     |-1,994    
20    |长江期货    |5,176       |1,348     |瑞达期货    |1,009     |53        |倍特期货  |1,085     |-176      
合计|                |174879      |55980     |                |45835     |935       |              |52347     |-1455     

合约：UR009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中信期货    |1,735       |1,364     |国泰君安    |3,074     |115       |中信期货  |4,048     |-441      
2     |国泰君安    |1,597       |1,205     |永安期货    |1,184     |126       |一德期货  |2,721     |-154      
3     |中信建投    |1,033       |381       |国投安信期货|952       |18        |国泰君安  |2,275     |1,194     
4     |方正中期    |921         |811       |中信期货    |845       |-328      |方正中期  |601       |-401      
5     |鲁证期货    |823         |600       |广州期货    |541       |39        |鲁证期货  |590       |349       
6     |海通期货    |823         |37        |方正中期    |516       |-354      |华泰期货  |586       |115       
7     |东证期货    |726         |579       |中银国际    |449       |51        |中信建投  |441       |-922      
8     |国贸期货    |706         |674       |东吴期货    |445       |189       |银河期货  |388       |49        
9     |金瑞期货    |642         |386       |中粮期货    |428       |-160      |招金期货  |386       |149       
10    |华泰期货    |497         |151       |东证期货    |392       |-198      |金瑞期货  |335       |115       
11    |招金期货    |466         |279       |国富期货    |362       |-16       |海证期货  |330       |-1        
12    |中粮期货    |430         |411       |新湖期货    |329       |-43       |中辉期货  |326       |2         
13    |一德期货    |424         |-98       |中信建投    |301       |15        |光大期货  |313       |0         
14    |东吴期货    |423         |362       |招金期货    |231       |-175      |国贸期货  |252       |-144      
15    |广发期货    |421         |305       |华鑫期货    |201       |3         |东吴期货  |239       |0         
16    |徽商期货    |397         |226       |弘业期货    |197       |34        |东证期货  |222       |46        
17    |光大期货    |369         |257       |银河期货    |197       |34        |永安期货  |128       |-26       
18    |华安期货    |295         |165       |海通期货    |195       |19        |新湖期货  |125       |0         
19    |华信期货    |270         |270       |长江期货    |191       |-13       |广发期货  |115       |102       
20    |永安期货    |238         |27        |迈科期货    |188       |-3        |中原期货  |100       |0         
合计|                |13236       |8392      |                |11218     |-647      |              |14521     |32        

合约：WH003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中州期货    |20          |20        |中州期货    |10        |-20       |华安期货  |10        |-20       
2     |华安期货    |20          |20        |-           |-         |-         |-         |-         |-         
合计|                |40          |40        |                |10        |-20       |              |10        |-20       

合约：ZC004              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中钢期货    |2         |0         |鲁证期货  |2         |0         
合计|                |0           |0         |                |2         |0         |              |2         |0         

合约：ZC005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |20,570      |869       |中信期货    |11,743    |2,939     |摩根大通  |12,181    |143       
2     |光大期货    |9,813       |797       |建信期货    |7,947     |0         |国信期货  |10,384    |-2,530    
3     |华泰期货    |9,358       |-746      |海证期货    |6,912     |-385      |中信期货  |10,358    |-873      
4     |中信期货    |8,830       |600       |东证期货    |5,776     |-1,148    |永安期货  |5,501     |2,536     
5     |国信期货    |8,166       |4,853     |广发期货    |4,549     |-85       |华泰期货  |5,283     |293       
6     |一德期货    |7,256       |-4,021    |永安期货    |3,987     |207       |银河期货  |3,921     |-600      
7     |海通期货    |5,402       |1,783     |新湖期货    |3,746     |-261      |新湖期货  |3,851     |311       
