					郑州商品交易所期货持仓排名表(2020-03-05)

品种：苹果AP              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
17    |银河期货    |172         |-143      |冠通期货    |233       |0         |申银万国  |232       |0         
18    |弘业期货    |170         |-206      |建信期货    |206       |18        |冠通期货  |222       |-1        
19    |国富期货    |167         |166       |东方财富    |197       |-1        |建信期货  |218       |1         
20    |东航期货    |152         |4         |广发期货    |194       |11        |和融期货  |130       |20        
合计|                |7542        |-5883     |                |20026     |-221      |              |23702     |-146      

合约：SR003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中粮期货    |300         |300       |国泰君安    |200       |0         |渤海期货  |205       |0         
2     |-           |-           |-         |中粮期货    |150       |-150      |东兴期货  |102       |0         
3     |-           |-           |-         |国信期货    |5         |0         |中粮期货  |32        |-150      
4     |-           |-           |-         |-           |-         |-         |大地期货  |16        |0         
合计|                |300         |300       |                |355       |-150      |              |355       |-150      

合约：SR005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |91,882      |22,999    |华泰期货    |20,021    |-484      |中粮期货  |40,880    |644       
2     |华泰期货    |40,139      |18,559    |中粮期货    |15,187    |-494      |华泰期货  |12,698    |2,965     
3     |华安期货    |26,056      |14,669    |永安期货    |15,181    |2,449     |东证期货  |12,165    |-343      
4     |光大期货    |23,688      |5,093     |东证期货    |10,254    |-351      |五矿经易期货|10,319    |1,203     
5     |东证期货    |21,644      |4,317     |中信期货    |8,704     |992       |创元期货  |7,837     |-199      
6     |华闻期货    |19,989      |4,853     |国泰君安    |8,660     |497       |东海期货  |6,665     |421       
7     |广发期货    |19,897      |6,491     |海通期货    |8,376     |1,655     |东兴期货  |6,088     |189       
8     |中信期货    |17,470      |-2,664    |渤海期货    |6,582     |5         |永安期货  |5,830     |991       
9     |徽商期货    |14,916      |5,354     |光大期货    |5,376     |429       |首创期货  |5,334     |-154      
10    |国贸期货    |13,277      |4,283     |五矿经易期货|5,302     |1,944     |金瑞期货  |5,218     |3         
11    |海证期货    |12,658      |1,494     |宏源期货    |5,011     |-560      |国投安信期货|4,963     |-15       
12    |银河期货    |11,930      |4,740     |大地期货    |4,314     |-257      |东方财富  |4,788     |896       
13    |国泰君安    |10,663      |3,695     |海证期货    |4,221     |2,369     |鲁证期货  |4,557     |361       
14    |东方财富    |10,146      |5,195     |兴证期货    |4,188     |-2        |中信期货  |4,409     |-492      
15    |东吴期货    |9,970       |4,375     |国投安信期货|3,940     |342       |广发期货  |4,270     |-203      
16    |五矿经易期货|9,195       |2,766     |华联期货    |3,859     |-92       |财达期货  |3,880     |7         
17    |招商期货    |8,808       |5,384     |德盛期货    |3,635     |55        |光大期货  |3,606     |13        
18    |永安期货    |8,596       |4,660     |国信期货    |3,315     |1,572     |浙商期货  |3,594     |461       
19    |华西期货    |8,590       |6,266     |新湖期货    |3,086     |32        |宏源期货  |3,400     |292       
20    |新湖期货    |8,247       |-4,164    |东兴期货    |3,064     |-7        |山金期货  |3,314     |1,294     
合计|                |387761      |118365    |                |142276    |10094     |              |153815    |8334      

合约：SR007              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |3,994       |-341      |五矿经易期货|3,878     |-2        |五矿经易期货|4,405     |0         
2     |五矿经易期货|3,350       |-963      |东证期货    |3,513     |-30       |东证期货  |3,496     |-12       
3     |锦泰期货    |3,286       |1,217     |国投安信期货|2,795     |9         |国投安信期货|2,795     |7         
4     |东海期货    |2,410       |246       |招商期货    |1,186     |-30       |招商期货  |998       |-3        
5     |银河期货    |2,365       |-56       |中信期货    |1,112     |-10       |中信期货  |801       |-15       
6     |中粮期货    |2,194       |-813      |中粮期货    |765       |-28       |渤海期货  |740       |8         
7     |国海良时    |2,061       |296       |东海期货    |520       |418       |永安期货  |511       |3         
8     |南华期货    |2,030       |-1,142    |永安期货    |506       |-4        |德盛期货  |489       |70        
9     |招商期货    |1,965       |560       |上海大陆    |367       |139       |中粮期货  |408       |-8        
10    |华闻期货    |1,774       |-486      |国海良时    |367       |-13       |南华期货  |355       |-4        
11    |新湖期货    |1,556       |166       |南华期货    |354       |-4        |国海良时  |344       |-16       
12    |上海大陆    |1,442       |518       |中天期货    |150       |0         |上海大陆  |237       |-49       
13    |浙商期货    |1,425       |326       |徽商期货    |122       |-2        |东海期货  |185       |40        
14    |海证期货    |1,261       |334       |锦泰期货    |119       |-95       |中天期货  |150       |0         
15    |中信期货    |1,189       |236       |新湖期货    |114       |-3        |申银万国  |113       |-36       
16    |永安期货    |1,117       |-441      |海证期货    |80        |48        |新湖期货  |108       |-3        
17    |国投安信期货|916         |-140      |长江期货    |74        |0         |锦泰期货  |78        |-101      
18    |中信建投    |641         |59        |宝城期货    |65        |19        |银河期货  |50        |1         
19    |首创期货    |629         |71        |宏源期货    |53        |0         |信达期货  |50        |50        
20    |国金期货    |518         |205       |申银万国    |45        |-2        |海证期货  |41        |1         
合计|                |36123       |-148      |                |16185     |410       |              |16354     |-67       

合约：SR009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |16,902      |9,001     |华泰期货    |15,182    |13        |中粮期货  |44,139    |2,624     
2     |海通期货    |13,218      |3,240     |中粮期货    |12,035    |-1,211    |中信期货  |17,372    |-410      
3     |中信期货    |12,360      |4,259     |浙商期货    |7,149     |541       |永安期货  |11,060    |407       
4     |东海期货    |7,471       |1,687     |华联期货    |6,171     |103       |宏源期货  |8,303     |155       
5     |银河期货    |6,899       |3,590     |东证期货    |5,745     |2,136     |中投天琪  |7,633     |-18       
6     |中粮期货    |6,535       |5,920     |东兴期货    |5,311     |-104      |创元期货  |6,790     |-2        
7     |东证期货    |6,258       |3,820     |永安期货    |4,335     |1,050     |渤海期货  |6,028     |11        
8     |广发期货    |4,492       |538       |大地期货    |3,996     |-97       |华金期货  |6,015     |105       
9     |光大期货    |4,415       |1,069     |海通期货    |3,955     |247       |英大期货  |5,175     |75        
10    |徽商期货    |3,501       |1,740     |华信期货    |3,953     |-548      |国投安信期货|4,884     |155       
11    |东吴期货    |3,335       |1,639     |混沌天成期货|3,608     |-263      |国泰君安  |4,275     |145       
12    |永安期货    |3,281       |1,847     |光大期货    |3,481     |8         |华信期货  |3,382     |257       
13    |华安期货    |3,274       |1,911     |中信期货    |3,375     |172       |海证期货  |3,327     |2,015     
14    |海证期货    |2,999       |1,102     |国联期货    |3,181     |45        |光大期货  |3,079     |535       
15    |安粮期货    |2,642       |1,923     |国投安信期货|3,050     |64        |大地期货  |2,828     |324       
16    |宏源期货    |2,467       |1,120     |中信建投    |2,742     |192       |德盛期货  |2,697     |-22       
17    |浙商期货    |2,291       |786       |中州期货    |2,709     |-553      |国信期货  |2,088     |-744      
18    |新湖期货    |2,265       |575       |宏源期货    |2,509     |-226      |首创期货  |1,495     |-14       
19    |广州金控    |2,236       |2,166     |首创期货    |2,397     |-45       |华泰期货  |1,441     |77        
20    |国泰君安    |2,128       |503       |银河期货    |2,306     |-76       |财达期货  |1,269     |6         
合计|                |108969      |48436     |                |97190     |1448      |              |143280    |5681      

合约：SR101              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中粮期货    |798         |774       |华泰期货    |2,405     |8         |中粮期货  |5,296     |497       
2     |华闻期货    |469         |372       |弘业期货    |1,890     |-2        |弘业期货  |1,503     |-1        
3     |中投天琪    |341         |333       |东海期货    |904       |0         |宏源期货  |1,296     |13        
4     |广州期货    |317         |304       |混沌天成期货|790       |55        |东海期货  |904       |0         
5     |国金期货    |316         |258       |大地期货    |749       |0         |华泰期货  |820       |49        
6     |天鸿期货    |278         |152       |光大期货    |599       |45        |中投天琪  |562       |325       
7     |宏源期货    |234         |113       |华金期货    |597       |79        |华金期货  |525       |75        
8     |海通期货    |223         |135       |中原期货    |514       |13        |中原期货  |500       |0         
9     |浙商期货    |205         |182       |中粮期货    |494       |281       |国投安信期货|441       |40        
10    |国联期货    |203         |203       |宏源期货    |338       |79        |永安期货  |351       |2         
11    |华金期货    |172         |17        |首创期货    |308       |0         |国泰君安  |318       |24        
12    |华泰期货    |137         |110       |广州期货    |295       |289       |首创期货  |302       |0         
13    |民生期货    |113         |88        |浙商期货    |283       |201       |中信期货  |241       |0         
14    |华信期货    |106         |102       |瑞达期货    |222       |11        |英大期货  |208       |3         
15    |银河期货    |102         |86        |兴证期货    |182       |1         |国联期货  |207       |200       
16    |华安期货    |96          |31        |永安期货    |178       |2         |前海期货  |128       |0         
17    |和合期货    |80          |70        |东兴期货    |172       |10        |大地期货  |110       |8         
18    |上海大陆    |79          |22        |长江期货    |170       |19        |海通期货  |86        |-55       
19    |徽商期货    |64          |51        |徽商期货    |168       |-12       |东证期货  |86        |5         
20    |东吴期货    |58          |1         |中信建投    |156       |11        |恒泰期货  |85        |0         
合计|                |4391        |3404      |                |11414     |1090      |              |13969     |1185      

合约：TA003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |建信期货    |4,972       |972       |国贸期货    |14,100    |0         |鲁证期货  |10,249    |9         
2     |华安期货    |2,552       |1,189     |中银国际    |10,000    |0         |华安期货  |6,865     |2,552     
3     |兴业期货    |1,820       |1,680     |华泰期货    |6,118     |0         |新湖期货  |6,537     |62        
4     |招商期货    |733         |733       |中信期货    |6,000     |89        |华泰期货  |5,492     |0         
5     |宝城期货    |400         |0         |东证期货    |4,831     |0         |华闻期货  |4,578     |57        
6     |广发期货    |257         |-43       |宝城期货    |4,382     |400       |银河期货  |4,500     |0         
7     |中粮期货    |200         |200       |新湖期货    |4,120     |0         |东吴期货  |3,929     |0         
8     |中大期货    |187         |-213      |东海期货    |3,900     |0         |东证期货  |3,869     |-10       
9     |渤海期货    |151         |151       |国联期货    |1,540     |0         |国泰君安  |3,312     |10        
10    |平安期货    |100         |100       |渤海期货    |1,435     |-151      |广发期货  |2,930     |0         
11    |中信期货    |89          |-30       |中粮期货    |1,250     |-200      |建信期货  |2,592     |-2        
12    |新湖期货    |62          |5         |广发期货    |1,093     |-257      |中信期货  |2,008     |0         
13    |华闻期货    |57          |-50       |浙商期货    |1,002     |0         |光大期货  |1,608     |10        
14    |申银万国    |26          |26        |中信建投    |1,000     |0         |格林大华期货|1,450     |0         
15    |东吴期货    |25          |-187      |中大期货    |998       |187       |浙商期货  |1,030     |0         
16    |浙商期货    |12          |7         |中财期货    |467       |0         |西南期货  |1,000     |0         
17    |东证期货    |10          |-390      |东吴期货    |410       |3         |天风期货  |804       |4         
18    |光大期货    |10          |-63       |海通期货    |400       |0         |永安期货  |800       |0         
19    |国泰君安    |10          |-192      |瑞达期货    |400       |0         |海通期货  |400       |0         
20    |鲁证期货    |9           |5         |华闻期货    |350       |0         |南华期货  |300       |0         
合计|                |11682       |3900      |                |63796     |71        |              |64253     |2692      

合约：TA005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |141,396     |27,475    |东证期货    |67,493    |1,022     |永安期货  |69,390    |10,697    
2     |华泰期货    |50,553      |5,650     |中信期货    |48,378    |6,600     |中信期货  |64,207    |-4,196    
3     |中信期货    |29,854      |7,484     |华泰期货    |43,971    |2,733     |国贸期货  |58,062    |120       
4     |永安期货    |27,938      |18,056    |永安期货    |34,990    |291       |银河期货  |30,748    |383       
5     |东吴期货    |22,543      |7,940     |广发期货    |26,603    |267       |国泰君安  |28,218    |3,278     
6     |新湖期货    |20,807      |-2,931    |银河期货    |22,324    |21        |宝城期货  |27,755    |1,476     
7     |光大期货    |20,334      |1,020     |光大期货    |20,149    |257       |华泰期货  |25,264    |-502      
8     |中信建投    |19,532      |11,591    |新湖期货    |20,125    |479       |新湖期货  |24,257    |662       
9     |华闻期货    |18,457      |-5,250    |中大期货    |19,784    |911       |中银国际  |22,773    |43        
10    |宏源期货    |16,182      |11,794    |申银万国    |17,799    |614       |华安期货  |22,601    |-1,028    
11    |华安期货    |15,505      |8,012     |上海中期    |17,353    |-381      |东证期货  |21,443    |1,840     
12    |兴证期货    |14,412      |-1,552    |通惠期货    |15,978    |34        |东海期货  |18,932    |2,740     
13    |广发期货    |13,955      |2,127     |徽商期货    |15,306    |2,929     |东吴期货  |18,491    |1,729     
14    |南华期货    |13,059      |242       |南华期货    |15,272    |745       |国信期货  |16,679    |917       
15    |中辉期货    |12,994      |3,983     |鲁证期货    |14,679    |195       |建信期货  |16,296    |-107      
16    |徽商期货    |11,544      |-3,207    |宏源期货    |14,179    |913       |通惠期货  |15,615    |1,304     
17    |银河期货    |11,436      |2,928     |方正中期    |13,155    |1,131     |宏源期货  |14,080    |5,849     
18    |海通期货    |10,890      |-1,747    |华安期货    |12,974    |361       |中财期货  |12,836    |-345      
19    |东航期货    |10,867      |6,494     |浙商期货    |12,817    |876       |摩根大通  |12,309    |36        
20    |国泰君安    |10,738      |3,967     |建信期货    |12,142    |-82       |华闻期货  |12,217    |777       
合计|                |492996      |104076    |                |465471    |19916     |              |532173    |25673     

合约：TA007              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,376       |-931      |海通期货    |13,450    |-42       |五矿经易期货|12,603    |0         
2     |五矿经易期货|5,730       |674       |国泰君安    |13,399    |13        |招商期货  |7,448     |1         
3     |广发期货    |5,314       |425       |五矿经易期货|10,861    |16        |上海中期  |6,382     |-1        
4     |申银万国    |4,979       |1,606     |中粮期货    |4,900     |4         |建信期货  |5,911     |0         
5     |海通期货    |4,663       |3,365     |大地期货    |4,525     |-5        |东吴期货  |5,420     |0         
6     |南华期货    |4,202       |2,280     |国投安信期货|4,341     |751       |兴证期货  |5,013     |133       
7     |华泰期货    |4,075       |-4,310    |方正中期    |4,019     |761       |国投安信期货|4,299     |751       
8     |永安期货    |3,921       |164       |新湖期货    |3,155     |131       |中信期货  |3,984     |61        
9     |上海中期    |3,311       |1,491     |招商期货    |2,383     |2         |方正中期  |3,762     |761       
10    |光大期货    |2,833       |228       |迈科期货    |2,182     |847       |华安期货  |3,662     |20        
11    |锦泰期货    |2,609       |265       |东吴期货    |2,087     |-17       |华闻期货  |3,537     |15        
12    |国海良时    |2,549       |530       |兴证期货    |1,916     |5         |华泰期货  |3,458     |231       
13    |冠通期货    |2,497       |-47       |华泰期货    |1,732     |-2        |国元期货  |2,790     |0         
14    |招商期货    |2,427       |644       |中信期货    |1,665     |-155      |锦泰期货  |2,604     |863       
15    |华闻期货    |2,234       |-93       |永安期货    |1,637     |38        |大地期货  |2,501     |-6        
16    |迈科期货    |1,917       |1,907     |锦泰期货    |1,524     |52        |兴业期货  |2,196     |0         
17    |国投安信期货|1,812       |-134      |中衍期货    |1,398     |34        |新湖期货  |1,970     |500       
18    |中原期货    |1,701       |361       |中信建投    |1,299     |-12       |中辉期货  |1,744     |0         
19    |方正中期    |1,524       |520       |光大期货    |1,243     |29        |冠通期货  |1,494     |491       
20    |中信期货    |1,468       |-2,408    |申银万国    |1,173     |-58       |光大期货  |1,411     |322       
合计|                |68142       |6537      |                |78889     |2392      |              |82189     |4142      

合约：TA009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |21,035      |-278      |广发期货    |18,142    |110       |宝城期货  |26,642    |-11       
2     |东证期货    |17,987      |74        |永安期货    |14,414    |1,109     |永安期货  |25,660    |2,159     
3     |大越期货    |10,016      |5,728     |中信期货    |14,401    |519       |银河期货  |22,129    |-17       
4     |华安期货    |7,122       |4,196     |大越期货    |13,815    |7,314     |建信期货  |21,465    |85        
5     |光大期货    |6,195       |692       |南华期货    |13,499    |75        |中信期货  |21,047    |942       
6     |华闻期货    |6,105       |1,275     |中大期货    |11,457    |304       |华安期货  |18,077    |-878      
7     |宏源期货    |6,031       |4,978     |东证期货    |9,609     |327       |新湖期货  |17,245    |-46       
8     |东吴期货    |5,522       |1,126     |华泰期货    |9,549     |-14       |通惠期货  |14,538    |58        
9     |中信期货    |5,145       |-2,915    |银河期货    |9,370     |254       |中银国际  |14,335    |-69       
10    |永安期货    |4,644       |2,748     |国泰君安    |9,256     |-207      |华泰期货  |13,062    |1,199     
11    |海通期货    |4,392       |1,475     |安粮期货    |9,185     |101       |东吴期货  |11,322    |323       
12    |国贸期货    |4,069       |3,636     |方正中期    |8,342     |654       |东证期货  |10,839    |1,106     
13    |徽商期货    |3,628       |-1,648    |徽商期货    |8,117     |487       |光大期货  |10,016    |400       
14    |新湖期货    |3,211       |989       |华安期货    |7,964     |-704      |格林大华期货|9,606     |2         
15    |华西期货    |2,995       |698       |瑞达期货    |7,159     |432       |上海中期  |9,379     |101       
16    |国投安信期货|2,964       |1,865     |中信建投    |7,096     |328       |先锋期货  |8,616     |-62       
17    |平安期货    |2,804       |896       |通惠期货    |6,977     |0         |国元期货  |8,330     |42        
18    |中辉期货    |2,653       |1,853     |山金期货    |6,867     |3         |申银万国  |8,252     |79        
19    |冠通期货    |2,579       |877       |弘业期货    |6,741     |332       |南华期货  |7,089     |-41       
20    |浙商期货    |2,386       |1,386     |浙商期货    |6,488     |-463      |兴业期货  |6,825     |36        
合计|                |121483      |29651     |                |198448    |10961     |              |284474    |5408      

合约：TA011              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |锦泰期货    |2,016       |2,012     |光大期货    |8,748     |0         |光大期货  |8,002     |2         
2     |中信期货    |367         |303       |兴证期货    |4,009     |0         |兴证期货  |3,000     |0         
3     |先锋期货    |152         |62        |华泰期货    |2,686     |3         |华泰期货  |2,603     |0         
4     |国富期货    |108         |51        |东吴期货    |2,036     |0         |东吴期货  |1,924     |0         
5     |东证期货    |85          |85        |锦泰期货    |1,802     |-1,014    |申银万国  |1,092     |-1        
6     |徽商期货    |63          |26        |大越期货    |960       |0         |锦泰期货  |1,000     |-1,000    
7     |国元期货    |55          |43        |宏源期货    |883       |0         |大越期货  |960       |0         
8     |国金期货    |31          |15        |浙商期货    |464       |1         |浙商期货  |842       |0         
9     |华安期货    |29          |10        |上海东亚    |297       |0         |国富期货  |828       |28        
10    |广州金控    |20          |20        |迈科期货    |280       |0         |国元期货  |801       |1         
11    |新湖期货    |19          |19        |新湖期货    |217       |1         |华安期货  |748       |-4        
12    |平安期货    |14          |9         |冠通期货    |200       |0         |瑞达期货  |528       |0         
13    |中天期货    |12          |4         |西南期货    |176       |0         |中信期货  |433       |0         
14    |中衍期货    |10          |10        |中信期货    |153       |87        |上海东亚  |297       |0         
15    |中银国际    |8           |4         |和融期货    |106       |7         |宏源期货  |241       |0         
16    |和融期货    |7           |7         |华安期货    |103       |5         |冠通期货  |213       |0         
17    |银河期货    |6           |1         |方正中期    |79        |3         |中大期货  |133       |0         
18    |长江期货    |6           |4         |徽商期货    |75        |7         |迈科期货  |125       |0         
19    |国泰君安    |4           |4         |先锋期货    |72        |0         |永安期货  |122       |0         
20    |华泰期货    |3           |3         |国富期货    |51        |0         |银河期货  |115       |1         
合计|                |3015        |2692      |                |23397     |-900      |              |24007     |-973      

合约：TA101              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |首创期货    |1,208       |-800      |弘业期货    |3,698     |4         |华泰期货  |3,533     |300       
2     |华安期货    |937         |710       |华泰期货    |2,736     |22        |弘业期货  |3,515     |2         
3     |华泰期货    |342         |241       |首创期货    |1,669     |592       |华安期货  |2,772     |828       
4     |国信期货    |325         |-169      |中信期货    |850       |13        |首创期货  |1,606     |600       
5     |海通期货    |208         |60        |通惠期货    |779       |0         |兴证期货  |1,000     |0         
6     |华闻期货    |161         |-10       |山金期货    |689       |5         |锦泰期货  |972       |-14       
7     |迈科期货    |145         |20        |永安期货    |454       |1         |宏源期货  |922       |0         
8     |徽商期货    |144         |84        |徽商期货    |453       |33        |海通期货  |695       |-140      
9     |民生期货    |136         |69        |长江期货    |398       |9         |安粮期货  |638       |0         
10    |大越期货    |134         |-16       |大越期货    |336       |132       |华金期货  |629       |0         
11    |东方财富    |103         |93        |光大期货    |323       |6         |中融汇信  |487       |0         
12    |宝城期货    |98          |68        |广发期货    |314       |15        |民生期货  |442       |-135      
13    |国海良时    |73          |71        |建信期货    |307       |0         |浙商期货  |364       |0         
14    |招金期货    |64          |61        |南华期货    |306       |-1        |海证期货  |331       |0         
15    |中国国际    |63          |51        |上海东亚    |305       |0         |上海东亚  |305       |0         
16    |广发期货    |61          |35        |浙商期货    |263       |15        |迈科期货  |169       |0         
17    |平安期货    |57          |42        |方正中期    |261       |16        |西南期货  |162       |0         
18    |东证期货    |54          |-131      |国联期货    |237       |3         |中辉期货  |154       |1         
19    |海证期货    |49          |35        |平安期货    |234       |38        |银河期货  |143       |1         
20    |国投安信期货|47          |2         |东海期货    |227       |2         |申银万国  |141       |0         
合计|                |4409        |516       |                |14839     |905       |              |18980     |1443      

合约：UR005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |13,719      |-12,155   |国泰君安    |5,635     |-54       |国泰君安  |6,858     |-450      
2     |一德期货    |7,012       |2,520     |华泰期货    |5,051     |462       |一德期货  |5,869     |-137      
3     |徽商期货    |5,367       |-11,107   |中信期货    |4,798     |-619      |中信期货  |5,195     |299       
4     |华泰期货    |4,632       |-6,455    |永安期货    |4,514     |-34       |建信期货  |4,439     |-281      
5     |宏源期货    |4,489       |-701      |一德期货    |3,649     |121       |永安期货  |3,730     |-135      
6     |中信期货    |4,480       |-5,508    |徽商期货    |3,190     |-96       |方正中期  |3,622     |-248      
7     |招金期货    |3,586       |224       |海通期货    |2,961     |-967      |海证期货  |3,429     |346       
8     |国泰君安    |3,450       |-2,696    |华安期货    |1,991     |-222      |银河期货  |3,334     |-45       
9     |鲁证期货    |3,174       |-148      |中信建投    |1,863     |640       |宏源期货  |3,010     |802       
10    |中信建投    |2,678       |-3,202    |倍特期货    |1,769     |197       |东证期货  |2,684     |-541      
11    |华安期货    |2,618       |-5,914    |宏源期货    |1,734     |231       |华泰期货  |2,603     |58        
12    |金瑞期货    |2,395       |-294      |长江期货    |1,491     |17        |中辉期货  |2,498     |-47       
13    |东方财富    |2,366       |-3,212    |国投安信期货|1,366     |-84       |光大期货  |2,245     |-183      
14    |光大期货    |2,359       |-3,811    |方正中期    |1,241     |-144      |新湖期货  |1,846     |184       
15    |创元期货    |2,327       |-372      |申银万国    |1,059     |75        |申银万国  |1,556     |-175      
16    |方正中期    |2,300       |-5,283    |渤海期货    |1,059     |39        |河北恒银  |1,526     |-1        
17    |东证期货    |2,159       |-4,026    |银河期货    |1,026     |-140      |鲁证期货  |1,458     |227       
18    |永安期货    |2,145       |-3,110    |鲁证期货    |1,018     |-493      |倍特期货  |1,117     |5         
19    |银河期货    |1,975       |-2,111    |广发期货    |933       |-638      |招商期货  |915       |-189      
20    |东吴期货    |1,887       |-7,225    |招金期货    |932       |-608      |海通期货  |894       |158       
合计|                |75118       |-74586    |                |47280     |-2317     |              |58828     |-353      

合约：UR009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |1,184       |641       |国泰君安    |2,973     |698       |中信期货  |4,263     |125       
2     |永安期货    |1,149       |863       |中信期货    |1,160     |432       |一德期货  |2,623     |598       
3     |中信期货    |989         |728       |永安期货    |1,058     |-695      |中信建投  |1,656     |175       
4     |国投安信期货|942         |517       |国投安信期货|943       |936       |国泰君安  |1,273     |136       
5     |国泰君安    |908         |-130      |方正中期    |826       |370       |方正中期  |988       |46        
6     |一德期货    |631         |-13       |中粮期货    |592       |3         |华泰期货  |441       |-80       
7     |方正中期    |452         |-784      |东证期货    |547       |249       |国贸期货  |381       |39        
8     |海通期货    |406         |-362      |广州期货    |502       |-99       |银河期货  |343       |100       
9     |华泰期货    |390         |-310      |新湖期货    |370       |229       |海证期货  |331       |0         
10    |鲁证期货    |339         |-106      |国富期货    |362       |-14       |中辉期货  |320       |2         
11    |新湖期货    |319         |276       |中银国际    |358       |-1        |光大期货  |313       |0         
12    |华鑫期货    |255         |108       |招金期货    |308       |60        |东吴期货  |239       |0         
13    |金瑞期货    |234         |-12       |东吴期货    |251       |-6        |东兴期货  |180       |0         
14    |招金期货    |214         |192       |中信建投    |243       |3         |东证期货  |170       |-61       
15    |银河期货    |203         |-21       |鲁证期货    |195       |-9        |招金期货  |156       |154       
16    |中信建投    |192         |-658      |迈科期货    |193       |-2        |鲁证期货  |134       |-182      
17    |广发期货    |152         |-251      |华鑫期货    |191       |-253      |新湖期货  |125       |0         
18    |宏源期货    |149         |-137      |海通期货    |166       |-20       |瑞达期货  |113       |58        
19    |华金期货    |140         |87        |银河期货    |154       |-61       |永安期货  |113       |32        
20    |海证期货    |138         |121       |长江期货    |141       |15        |中财期货  |100       |0         
合计|                |9386        |749       |                |11533     |1835      |              |14262     |1142      

合约：WH003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中州期货    |30        |0         |华安期货  |30        |0         
合计|                |0           |0         |                |30        |0         |              |30        |0         

合约：ZC003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |一德期货    |20          |20        |广发期货    |2,000     |0         |中信建投  |3,000     |0         
2     |-           |-           |-         |宝城期货    |602       |0         |广发期货  |800       |0         
3     |-           |-           |-         |格林大华期货|400       |0         |一德期货  |600       |10        
4     |-           |-           |-         |国信期货    |400       |0         |海证期货  |295       |0         
5     |-           |-           |-         |永安期货    |400       |0         |东证期货  |12        |0         
6     |-           |-           |-         |新湖期货    |400       |0         |-         |-         |-         
7     |-           |-           |-         |海证期货    |295       |0         |-         |-         |-         
8     |-           |-           |-         |上海中期    |200       |0         |-         |-         |-         
9     |-           |-           |-         |一德期货    |10        |10        |-         |-         |-         
合计|                |20          |20        |                |4707      |10        |              |4707      |10        

合约：ZC005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |12,865      |1,671     |建信期货    |8,773     |-42       |国信期货  |12,673    |-320      
2     |华泰期货    |5,827       |1,731     |中信期货    |7,787     |277       |摩根大通  |11,712    |335       
3     |中信期货    |4,729       |-2,283    |海证期货    |7,311     |50        |中信期货  |11,626    |-144      
4     |一德期货    |4,271       |608       |中电投先融  |6,167     |596       |一德期货  |6,268     |930       
5     |光大期货    |3,935       |-889      |东证期货    |5,495     |-248      |华泰期货  |4,527     |-285      
6     |申银万国    |3,108       |1,589     |广发期货    |5,210     |145       |银河期货  |3,889     |223       
7     |银河期货    |2,989       |920       |新湖期货    |4,462     |-10       |中粮期货  |3,804     |48        
8     |国信期货    |2,933       |2,418     |前海期货    |3,654     |205       |新湖期货  |3,802     |-350      
