					郑州商品交易所期货持仓排名表(2020-03-11)

品种：苹果AP              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
7     |新湖期货    |13,500      |-3,832    |东证期货    |7,238     |298       |金瑞期货  |5,287     |98        
8     |华闻期货    |12,624      |-4,617    |五矿经易期货|6,525     |2,622     |广发期货  |4,621     |136       
9     |广发期货    |11,969      |-594      |海通期货    |6,439     |70        |鲁证期货  |4,557     |168       
10    |东吴期货    |11,369      |-3,677    |渤海期货    |5,774     |-3        |东方财富  |4,062     |-259      
11    |平安期货    |11,076      |8,991     |宏源期货    |4,822     |-58       |中州期货  |4,005     |-179      
12    |东方财富    |8,458       |-135      |光大期货    |4,702     |-190      |海通期货  |3,922     |-49       
13    |兴证期货    |8,358       |-5,307    |东兴期货    |3,809     |-427      |国投安信期货|3,807     |200       
14    |徽商期货    |8,227       |-3,316    |华金期货    |3,715     |222       |国泰君安  |3,780     |10        
15    |银河期货    |8,221       |-3,192    |国投安信期货|3,273     |-881      |永安期货  |3,768     |114       
16    |华西期货    |7,134       |-89       |海证期货    |3,193     |-434      |中信期货  |3,672     |91        
17    |国泰君安    |6,671       |-9,182    |德盛期货    |3,133     |-14       |财达期货  |3,655     |-157      
18    |中粮期货    |6,398       |-1,793    |广发期货    |2,892     |-147      |信达期货  |3,577     |-8        
19    |五矿经易期货|6,385       |-616      |南华期货    |2,656     |-17       |中信建投  |3,066     |-206      
20    |国贸期货    |5,572       |-3,801    |新湖期货    |2,592     |60        |浙商期货  |3,051     |-15       
合计|                |323530      |-65690    |                |128228    |750       |              |129733    |-434      

合约：SR007              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |5,650       |853       |五矿经易期货|4,436     |1,194     |五矿经易期货|4,015     |399       
2     |五矿经易期货|3,927       |1,145     |东证期货    |3,217     |12        |东证期货  |3,187     |0         
3     |中粮期货    |2,641       |352       |国投安信期货|2,805     |5         |国投安信期货|2,798     |2         
4     |南华期货    |2,560       |-4        |中信期货    |1,203     |62        |渤海期货  |1,082     |0         
5     |银河期货    |2,312       |447       |招商期货    |1,141     |7         |招商期货  |1,007     |3         
6     |锦泰期货    |1,826       |-222      |中粮期货    |920       |-20       |德盛期货  |944       |0         
7     |招商期货    |1,434       |25        |永安期货    |521       |0         |中信期货  |806       |5         
8     |国海良时    |1,263       |26        |上海大陆    |466       |60        |永安期货  |509       |1         
9     |新湖期货    |1,250       |-12       |东海期货    |412       |-371      |中粮期货  |404       |-55       
10    |浙商期货    |905         |115       |国海良时    |396       |9         |南华期货  |357       |3         
11    |国金期货    |835         |98        |南华期货    |357       |3         |上海大陆  |356       |51        
12    |永安期货    |785         |206       |中天期货    |152       |0         |国海良时  |356       |4         
13    |中信期货    |747         |194       |海证期货    |80        |0         |国泰君安  |222       |221       
14    |东海期货    |732         |173       |宝城期货    |75        |-26       |中天期货  |152       |0         
15    |国投安信期货|681         |495       |长江期货    |72        |0         |中信建投  |110       |42        
16    |上海大陆    |597         |-394      |国信期货    |47        |7         |银河期货  |61        |10        
17    |宏源期货    |480         |2         |申银万国    |46        |1         |信达期货  |50        |0         
18    |中信建投    |460         |116       |浙商期货    |37        |23        |申银万国  |49        |-75       
19    |东证期货    |424         |210       |广发期货    |34        |12        |招金期货  |41        |0         
20    |华闻期货    |328         |36        |迈科期货    |30        |-14       |广发期货  |22        |8         
合计|                |29837       |3861      |                |16447     |964       |              |16528     |619       

合约：SR009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |13,785      |-8,165    |华泰期货    |18,333    |238       |中粮期货  |43,750    |-24       
2     |海通期货    |11,979      |482       |中粮期货    |15,676    |887       |中信期货  |17,721    |227       
3     |中信期货    |6,404       |-2,753    |东兴期货    |6,604     |282       |永安期货  |12,896    |-458      
4     |银河期货    |5,173       |-1,731    |海通期货    |6,222     |-65       |宏源期货  |8,096     |-160      
5     |东证期货    |5,011       |2,514     |中州期货    |6,057     |284       |中投天琪  |7,640     |19        
6     |东海期货    |3,980       |-270      |华联期货    |5,920     |81        |五矿经易期货|7,076     |-34       
7     |光大期货    |3,683       |-452      |大地期货    |5,685     |162       |创元期货  |6,801     |17        
8     |华安期货    |3,591       |950       |光大期货    |5,275     |130       |华金期货  |5,176     |-392      
9     |国投安信期货|2,514       |2,084     |浙商期货    |5,134     |224       |英大期货  |5,095     |-36       
10    |五矿经易期货|2,386       |1,129     |华信期货    |5,008     |86        |华泰期货  |4,400     |197       
11    |国泰君安    |2,146       |-1,292    |中信期货    |4,273     |113       |国投安信期货|4,371     |54        
12    |东吴期货    |2,112       |98        |混沌天成期货|3,436     |-7        |华信期货  |4,241     |-101      
13    |新湖期货    |2,112       |-762      |宏源期货    |3,372     |704       |国泰君安  |3,729     |-76       
14    |国信期货    |2,047       |587       |永安期货    |3,122     |-111      |渤海期货  |3,561     |0         
15    |广发期货    |1,940       |-767      |中信建投    |3,100     |59        |东方财富  |2,653     |-14       
16    |中粮期货    |1,893       |-4,991    |国联期货    |2,900     |-340      |德盛期货  |2,243     |0         
17    |徽商期货    |1,835       |-293      |银河期货    |2,838     |29        |海证期货  |2,131     |-452      
18    |海证期货    |1,759       |-288      |首创期货    |2,598     |32        |山金期货  |1,748     |333       
19    |宏源期货    |1,732       |-419      |一德期货    |2,563     |1,097     |光大期货  |1,689     |-187      
20    |大地期货    |1,516       |-812      |民生期货    |2,491     |343       |鲁证期货  |1,511     |105       
合计|                |77598       |-15151    |                |110607    |4228      |              |146528    |-982      

合约：SR011              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |徽商期货    |43          |-4        |银河期货    |5,508     |1         |银河期货  |5,506     |0         
2     |宏源期货    |30          |5         |光大期货    |2,002     |-1        |光大期货  |2,000     |0         
3     |冠通期货    |10          |1         |首创期货    |700       |0         |首创期货  |700       |0         
4     |上海大陆    |8           |8         |华泰期货    |503       |0         |华泰期货  |508       |0         
5     |平安期货    |8           |7         |上海中期    |450       |0         |上海中期  |450       |0         
6     |弘业期货    |6           |2         |冠通期货    |355       |0         |冠通期货  |435       |0         
7     |五矿经易期货|5           |-7        |锦泰期货    |350       |0         |锦泰期货  |350       |0         
8     |华西期货    |4           |-2        |迈科期货    |260       |0         |迈科期货  |287       |2         
9     |鲁证期货    |4           |4         |中粮期货    |250       |0         |招金期货  |115       |0         
10    |广发期货    |4           |4         |招金期货    |113       |0         |国元期货  |101       |1         
11    |永安期货    |4           |-1        |国元期货    |102       |0         |恒泰期货  |85        |0         
12    |银河期货    |3           |-3,003    |恒泰期货    |85        |0         |招商期货  |72        |1         
13    |华安期货    |3           |-3        |格林大华期货|50        |0         |格林大华期货|50        |0         
14    |国盛期货    |2           |2         |华联期货    |50        |0         |华联期货  |50        |0         
15    |长江期货    |2           |2         |东吴期货    |18        |0         |中粮期货  |38        |0         
16    |迈科期货    |2           |-101      |永安期货    |17        |2         |浙商期货  |32        |0         
17    |安粮期货    |2           |-1        |招商期货    |10        |0         |东吴期货  |24        |-1        
18    |东航期货    |2           |0         |信达期货    |7         |0         |宏源期货  |23        |0         
19    |先锋期货    |2           |-1        |国泰君安    |7         |0         |申银万国  |15        |0         
20    |国投安信期货|1           |0         |东方财富    |7         |0         |中信建投  |15        |0         
合计|                |145         |-3088     |                |10844     |2         |              |10856     |3         

合约：SR101              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国金期货    |299         |-112      |弘业期货    |2,375     |3         |中粮期货  |6,016     |44        
2     |光大期货    |213         |-114      |华泰期货    |2,368     |1         |弘业期货  |1,904     |1         
3     |中信期货    |174         |154       |大地期货    |1,299     |1         |宏源期货  |1,341     |52        
4     |大地期货    |109         |64        |混沌天成期货|1,207     |0         |东海期货  |904       |0         
5     |宏源期货    |108         |17        |东海期货    |904       |-1        |华泰期货  |692       |0         
6     |华安期货    |79          |-16       |华金期货    |642       |37        |华金期货  |600       |0         
7     |建信期货    |72          |72        |中粮期货    |601       |10        |中投天琪  |572       |10        
8     |上海大陆    |70          |24        |中原期货    |504       |2         |中原期货  |500       |0         
9     |永安期货    |67          |51        |广州期货    |316       |-4        |国投安信期货|441       |0         
10    |宝城期货    |65          |53        |光大期货    |306       |-193      |中信期货  |403       |162       
11    |天鸿期货    |61          |-12       |首创期货    |306       |2         |永安期货  |348       |-1        
12    |中粮期货    |56          |-223      |浙商期货    |300       |7         |国泰君安  |315       |0         
13    |海通期货    |50          |-83       |永安期货    |250       |66        |首创期货  |304       |0         
14    |国泰君安    |47          |-3        |国泰君安    |231       |31        |英大期货  |205       |-24       
15    |华金期货    |39          |32        |瑞达期货    |223       |-11       |大地期货  |203       |-100      
16    |华闻期货    |34          |-42       |东兴期货    |221       |2         |海通期货  |196       |22        
17    |英大期货    |30          |-8        |宏源期货    |213       |8         |前海期货  |128       |0         
18    |南华期货    |30          |-20       |兴证期货    |180       |0         |招金期货  |115       |-2        
19    |上海中期    |28          |13        |招金期货    |174       |0         |恒泰期货  |85        |0         
20    |徽商期货    |25          |-18       |中辉期货    |158       |2         |鲁证期货  |64        |0         
合计|                |1656        |-171      |                |12778     |-37       |              |15336     |164       

合约：TA003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华金期货    |850         |597       |国贸期货    |14,100    |0         |鲁证期货  |12,208    |428       
2     |光大期货    |687         |-1,145    |中银国际    |10,000    |0         |华安期货  |7,066     |67        
3     |东证期货    |636         |634       |华泰期货    |6,049     |0         |新湖期货  |6,723     |62        
4     |银河期货    |500         |500       |中信期货    |6,000     |0         |华泰期货  |5,492     |0         
5     |鲁证期货    |428         |-179      |东证期货    |5,473     |500       |银河期货  |5,000     |500       
6     |东海期货    |414         |414       |宝城期货    |5,000     |0         |华闻期货  |4,806     |57        
7     |渤海期货    |335         |335       |新湖期货    |4,120     |0         |东吴期货  |4,127     |0         
8     |中财期货    |300         |-347      |东海期货    |3,486     |-414      |东证期货  |3,733     |-136      
9     |华安期货    |67          |0         |国联期货    |2,711     |0         |国泰君安  |3,157     |30        
10    |新湖期货    |62          |0         |中大期货    |1,303     |0         |广发期货  |2,930     |0         
11    |华闻期货    |57          |-57       |中粮期货    |1,250     |0         |建信期货  |2,592     |0         
12    |国泰君安    |30          |30        |华金期货    |1,103     |850       |中信期货  |2,008     |0         
13    |东吴期货    |20          |-188      |渤海期货    |1,100     |-335      |格林大华期货|1,450     |0         
14    |-           |-           |-         |光大期货    |1,024     |687       |西南期货  |1,000     |0         
15    |-           |-           |-         |中信建投    |1,000     |0         |浙商期货  |1,000     |0         
16    |-           |-           |-         |东吴期货    |450       |20        |天风期货  |804       |0         
17    |-           |-           |-         |海通期货    |400       |0         |永安期货  |800       |0         
18    |-           |-           |-         |瑞达期货    |400       |0         |海通期货  |400       |0         
19    |-           |-           |-         |华闻期货    |351       |0         |国信期货  |280       |0         
20    |-           |-           |-         |兴业期货    |263       |0         |南华期货  |200       |0         
合计|                |4386        |594       |                |65583     |1308      |              |65776     |1008      

合约：TA005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |210,572     |-32,521   |东证期货    |73,028    |976       |中信期货  |59,728    |258       
2     |华泰期货    |128,734     |-54,564   |永安期货    |35,178    |-10       |永安期货  |59,248    |-3,628    
3     |华闻期货    |52,019      |-23,653   |中信期货    |32,756    |-1,801    |国贸期货  |42,690    |-1,523    
4     |中信期货    |45,111      |-51,303   |中大期货    |27,383    |283       |银河期货  |33,185    |1,730     
5     |兴证期货    |39,094      |6,715     |广发期货    |24,796    |509       |新湖期货  |27,444    |1,652     
6     |光大期货    |34,661      |-30,550   |华泰期货    |23,886    |2,163     |国泰君安  |25,282    |10,023    
7     |东吴期货    |32,178      |-25,846   |上海中期    |23,662    |21,059    |华泰期货  |22,795    |-865      
8     |国泰君安    |30,718      |-7,377    |光大期货    |22,828    |2,016     |申银万国  |22,430    |930       
9     |新湖期货    |30,636      |-53,729   |鲁证期货    |21,240    |593       |中银国际  |22,372    |-493      
10    |上海中期    |27,568      |-7,665    |银河期货    |20,304    |-1,877    |华安期货  |21,780    |-3,649    
11    |永安期货    |25,234      |-23,475   |申银万国    |17,359    |-204      |通惠期货  |21,064    |115       
12    |海通期货    |25,062      |-35,218   |通惠期货    |15,980    |-26       |宝城期货  |20,086    |-1,651    
13    |广发期货    |23,838      |-38,573   |新湖期货    |14,220    |4         |建信期货  |18,091    |1,589     
14    |华西期货    |23,211      |-18,328   |兴证期货    |14,145    |-236      |东证期货  |17,821    |1,678     
15    |华安期货    |20,197      |-28,952   |国泰君安    |13,582    |155       |国信期货  |17,272    |-3,154    
16    |美尔雅      |18,779      |11,449    |南华期货    |13,260    |-421      |宏源期货  |17,022    |-3,212    
17    |徽商期货    |18,502      |-29,231   |宏源期货    |12,853    |-65       |东海期货  |15,887    |-646      
18    |建信期货    |14,782      |1,421     |中粮期货    |11,420    |422       |东吴期货  |15,012    |2,376     
19    |银河期货    |14,733      |-32,368   |浙商期货    |11,303    |-794      |光大期货  |12,719    |2,161     
20    |宏源期货    |13,077      |-19,117   |方正中期    |10,773    |-56       |华闻期货  |12,606    |585       
合计|                |828706      |-492885   |                |439956    |22690     |              |504534    |4276      

合约：TA007              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |15,325      |1,811     |五矿经易期货|12,225    |261       |五矿经易期货|11,401    |262       
2     |广发期货    |15,056      |-2,824    |国泰君安    |7,335     |0         |招商期货  |7,324     |-103      
3     |五矿经易期货|11,547      |-1,777    |国投安信期货|6,017     |-1        |上海中期  |6,179     |-200      
4     |永安期货    |11,519      |-2,147    |中粮期货    |5,760     |498       |东吴期货  |5,407     |7         
5     |申银万国    |9,357       |-13,583   |大地期货    |5,033     |252       |建信期货  |5,302     |-3        
6     |华泰期货    |5,788       |-110      |新湖期货    |4,985     |363       |兴证期货  |5,003     |-3        
7     |招商期货    |5,730       |-3,798    |永安期货    |4,107     |414       |国投安信期货|4,942     |-752      
8     |国海良时    |5,385       |-2,361    |方正中期    |3,966     |-1,209    |华安期货  |4,656     |105       
9     |华闻期货    |4,646       |2,041     |中信期货    |3,903     |-20       |华泰期货  |4,575     |333       
10    |国投安信期货|3,479       |-394      |海通期货    |3,852     |133       |兴业期货  |3,836     |0         
11    |海通期货    |3,269       |-10,744   |华泰期货    |3,044     |495       |方正中期  |3,806     |-1,197    
12    |光大期货    |2,886       |-321      |兴证期货    |3,022     |2         |华闻期货  |3,515     |-14       
13    |中原期货    |2,604       |114       |宏源期货    |2,678     |-1,000    |华金期货  |3,500     |500       
14    |锦泰期货    |2,451       |-9,941    |平安期货    |2,516     |581       |中信期货  |3,303     |-425      
15    |方正中期    |2,442       |-830      |招商期货    |2,362     |-5        |国元期货  |2,912     |0         
16    |南华期货    |2,438       |1,296     |锦泰期货    |1,902     |-311      |东海期货  |2,321     |321       
17    |上海中期    |2,258       |958       |国富期货    |1,883     |7         |锦泰期货  |2,298     |72        
18    |冠通期货    |2,131       |-3,941    |申银万国    |1,767     |197       |大地期货  |2,010     |-149      
19    |中信期货    |2,045       |-7,574    |光大期货    |1,725     |58        |永安期货  |1,732     |785       
20    |宏源期货    |1,731       |-3,863    |东吴期货    |1,645     |0         |光大期货  |1,518     |32        
合计|                |112087      |-57988    |                |79727     |715       |              |85540     |-429      

合约：TA009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |78,584      |12,404    |南华期货    |21,154    |2,447     |中信期货  |34,931    |-1,449    
2     |东证期货    |67,926      |-7,406    |鲁证期货    |20,706    |-400      |永安期货  |32,610    |-5,626    
3     |申银万国    |24,975      |14,726    |广发期货    |19,411    |853       |宝城期货  |27,634    |601       
4     |永安期货    |19,031      |2,115     |中大期货    |19,013    |172       |申银万国  |26,140    |18,079    
5     |华闻期货    |15,255      |5,942     |东证期货    |18,378    |-1,291    |国贸期货  |21,142    |1,826     
6     |光大期货    |14,787      |-14,368   |永安期货    |17,374    |1,095     |建信期货  |20,869    |-1,347    
7     |中信期货    |12,825      |-16,959   |中信期货    |16,558    |288       |银河期货  |20,462    |73        
8     |华安期货    |12,047      |-14,719   |一德期货    |15,609    |-71       |华安期货  |19,287    |-18       
9     |东吴期货    |9,296       |-20,746   |国泰君安    |13,556    |104       |新湖期货  |17,722    |-313      
10    |建信期货    |9,242       |4,878     |银河期货    |12,634    |781       |通惠期货  |16,777    |-119      
11    |新湖期货    |8,747       |-3,150    |中信建投    |11,162    |1,627     |上海中期  |16,328    |3,790     
12    |国信期货    |8,176       |4,794     |华泰期货    |10,777    |657       |中银国际  |14,393    |-5        
13    |华西期货    |7,607       |-1,941    |方正中期    |10,493    |32        |东证期货  |11,942    |-2,189    
14    |大越期货    |7,578       |-3,662    |弘业期货    |8,774     |571       |光大期货  |10,398    |199       
15    |中信建投    |7,240       |371       |国贸期货    |8,532     |40        |华泰期货  |10,073    |-2,173    
16    |山金期货    |7,133       |2,926     |通惠期货    |8,418     |1,292     |东吴期货  |9,634     |334       
17    |宏源期货    |6,993       |-12,677   |安粮期货    |8,395     |-254      |国泰君安  |9,371     |3,460     
18    |国泰君安    |6,220       |-7,062    |浙商期货    |7,959     |81        |格林大华期货|9,135     |-389      
19    |冠通期货    |5,723       |-12,264   |华安期货    |7,946     |689       |国富期货  |8,741     |337       
20    |南华期货    |5,045       |-8,396    |徽商期货    |7,782     |79        |南华期货  |8,543     |64        
合计|                |334430      |-75194    |                |264631    |8792      |              |346132    |15135     

合约：TA011              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |锦泰期货    |2,293       |1,004     |光大期货    |8,522     |0         |光大期货  |8,027     |0         
2     |建信期货    |595         |567       |兴证期货    |4,011     |-1        |兴证期货  |3,000     |0         
3     |国元期货    |536         |536       |华泰期货    |2,717     |15        |华泰期货  |2,500     |-100      
4     |华安期货    |307         |12        |东吴期货    |2,085     |0         |东吴期货  |1,924     |0         
5     |先锋期货    |204         |18        |锦泰期货    |1,256     |-903      |申银万国  |1,426     |10        
6     |浙商期货    |200         |117       |宏源期货    |1,106     |53        |国元期货  |1,117     |317       
7     |中天期货    |149         |87        |大越期货    |961       |1         |浙商期货  |1,022     |115       
8     |中信期货    |122         |44        |浙商期货    |487       |11        |大越期货  |960       |0         
9     |华泰期货    |115         |-248      |迈科期货    |308       |-6        |国富期货  |820       |15        
10    |上海中期    |80          |77        |上海东亚    |297       |0         |中信期货  |545       |104       
11    |徽商期货    |71          |-418      |国投安信期货|238       |46        |瑞达期货  |528       |0         
12    |广州金控    |60          |-52       |新湖期货    |230       |7         |宏源期货  |460       |0         
13    |宏源期货    |53          |-459      |冠通期货    |200       |0         |华安期货  |404       |-232      
14    |平安期货    |47          |-8        |华安期货    |187       |3         |上海东亚  |297       |0         
15    |国投安信期货|46          |-180      |西南期货    |184       |0         |建信期货  |221       |193       
16    |中原期货    |40          |40        |国联期货    |132       |13        |冠通期货  |213       |0         
17    |招商期货    |35          |28        |和融期货    |120       |-1        |信达期货  |160       |9         
18    |弘业期货    |30          |-23       |上海中期    |101       |68        |中大期货  |133       |0         
19    |国金期货    |29          |-98       |中信期货    |93        |6         |迈科期货  |125       |0         
20    |新湖期货    |27          |15        |中大期货    |92        |-14       |永安期货  |122       |0         
合计|                |5039        |1059      |                |23327     |-702      |              |24004     |431       

合约：TA101              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华安期货    |2,879       |1,550     |弘业期货    |4,094     |219       |华泰期货  |3,965     |149       
2     |首创期货    |2,008       |1,854     |华泰期货    |2,862     |25        |弘业期货  |3,583     |-1        
3     |华金期货    |1,500       |-1,010    |首创期货    |2,706     |1,003     |国元期货  |3,305     |347       
4     |华泰期货    |942         |497       |中信期货    |1,271     |-7        |华安期货  |2,859     |-13       
5     |国元期货    |895         |-2,334    |山金期货    |966       |-2        |首创期货  |2,600     |995       
6     |国信期货    |886         |97        |通惠期货    |882       |0         |招商期货  |1,946     |100       
7     |东证期货    |464         |-43       |大地期货    |795       |109       |锦泰期货  |1,434     |97        
8     |建信期货    |448         |313       |国泰君安    |676       |172       |华金期货  |1,412     |663       
9     |弘业期货    |430         |-65       |永安期货    |648       |-19       |宏源期货  |1,198     |0         
10    |华闻期货    |391         |-468      |徽商期货    |641       |56        |兴证期货  |1,040     |20        
11    |锦泰期货    |293         |-1,270    |方正中期    |633       |128       |浙商期货  |810       |-57       
12    |江西瑞奇    |291         |236       |长江期货    |618       |92        |安粮期货  |616       |-1        
13    |方正中期    |285         |-77       |海通期货    |594       |170       |中融汇信  |487       |0         
14    |海通期货    |267         |-160      |宏源期货    |591       |61        |建信期货  |451       |400       
15    |徽商期货    |258         |-523      |南华期货    |554       |70        |兴业期货  |435       |1         
16    |中信期货    |223         |-647      |大越期货    |550       |208       |海通期货  |425       |-39       
17    |安粮期货    |211         |-1,638    |广发期货    |458       |-1        |海证期货  |405       |16        
18    |大越期货    |208         |-254      |申银万国    |369       |18        |光大期货  |305       |-1        
19    |国泰君安    |204         |-167      |建信期货    |363       |-22       |中信期货  |274       |160       
20    |永安期货    |198         |-346      |中大期货    |360       |132       |申银万国  |259       |6         
合计|                |13281       |-4455     |                |20631     |2412      |              |27809     |2842      

合约：UR005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |16,154      |-2,996    |国泰君安    |9,844     |2,731     |一德期货  |6,257     |1,168     
2     |中信期货    |8,290       |-1,559    |中信期货    |4,399     |-784      |国泰君安  |4,704     |204       
3     |国泰君安    |6,457       |672       |永安期货    |3,548     |-618      |中信期货  |4,649     |-210      
4     |一德期货    |5,777       |1,106     |华安期货    |3,266     |1,177     |海证期货  |3,881     |-470      
5     |华安期货    |5,730       |-1,367    |一德期货    |2,512     |-401      |永安期货  |3,791     |-210      
6     |徽商期货    |5,164       |-2,482    |徽商期货    |2,256     |180       |华泰期货  |3,429     |132       
7     |华泰期货    |4,996       |258       |华泰期货    |1,992     |192       |银河期货  |3,312     |-150      
8     |方正中期    |4,667       |364       |中信建投    |1,977     |114       |方正中期  |2,445     |-1,197    
9     |东方财富    |3,974       |-2,202    |方正中期    |1,616     |-120      |中辉期货  |2,282     |22        
10    |中信建投    |3,719       |1,452     |瑞达期货    |1,384     |297       |光大期货  |2,189     |4         
11    |金瑞期货    |3,700       |-1,177    |东方财富    |1,360     |63        |宏源期货  |1,820     |112       
12    |永安期货    |3,232       |-2,076    |上海大陆    |1,341     |446       |建信期货  |1,755     |-17       
13    |东吴期货    |3,225       |-433      |国投安信期货|1,310     |-36       |东证期货  |1,652     |72        
14    |鲁证期货    |3,223       |265       |银河期货    |1,267     |-80       |鲁证期货  |1,630     |495       
15    |东证期货    |3,056       |-1,802    |宏源期货    |1,089     |-80       |中信建投  |1,531     |993       
16    |光大期货    |2,986       |-655      |冠通期货    |1,013     |303       |海通期货  |1,523     |658       
17    |冠通期货    |2,766       |-3,437    |东证期货    |899       |596       |河北恒银  |1,515     |-2        
18    |长江期货    |2,746       |227       |弘业期货    |839       |74        |新湖期货  |1,511     |-407      
19    |浙商期货    |2,572       |-1,519    |东航期货    |822       |-248      |东吴期货  |1,401     |189       
20    |宏源期货    |2,474       |-1,001    |广发期货    |822       |21        |招商期货  |902       |57        
合计|                |94908       |-18362    |                |43556     |3827      |              |52179     |1443      

合约：UR009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |方正中期    |892         |762       |国泰君安    |3,093     |2         |中信期货  |4,086     |-34       
2     |中信期货    |689         |-38       |永安期货    |1,295     |4         |一德期货  |2,852     |80        
3     |华泰期货    |507         |171       |国投安信期货|1,004     |3         |国泰君安  |2,833     |33        
4     |海通期货    |289         |-309      |中信期货    |577       |-173      |中信建投  |716       |66        
5     |一德期货    |279         |184       |广州期货    |541       |-1        |华泰期货  |487       |-57       
6     |东吴期货    |273         |5         |中粮期货    |449       |7         |鲁证期货  |429       |6         
7     |招金期货    |208         |21        |中银国际    |449       |-2        |银河期货  |400       |24        
8     |安粮期货    |189         |50        |东吴期货    |427       |1         |招金期货  |398       |178       
9     |格林大华期货|176         |155       |国富期货    |371       |0         |海证期货  |395       |65        
10    |鲁证期货    |160         |-132      |中信建投    |339       |20        |中辉期货  |388       |65        
11    |国泰君安    |157         |-613      |华安期货    |292       |34        |光大期货  |376       |63        
12    |金瑞期货    |156         |-148      |新湖期货    |287       |4         |方正中期  |264       |-390      
13    |宏源期货    |127         |25        |银河期货    |274       |10        |国贸期货  |251       |6         
14    |华安期货    |116         |-54       |鲁证期货    |236       |44        |东吴期货  |240       |0         
15    |大越期货    |110         |98        |长江期货    |231       |25        |东证期货  |215       |-16       
16    |弘业期货    |107         |-40       |中辉期货    |227       |8         |金瑞期货  |155       |-83       
17    |光大期货    |102         |-141      |招金期货    |218       |-18       |新湖期货  |125       |0         
18    |中辉期货    |101         |-60       |东兴期货    |200       |70        |中财期货  |103       |-10       
19    |广发期货    |100         |-93       |广发期货    |200       |13        |中原期货  |100       |-1        
20    |中信建投    |98          |-397      |华鑫期货    |195       |1         |格林大华期货|85        |80        
合计|                |4836        |-554      |                |10905     |52        |              |14898     |75        

合约：WH003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中州期货    |10        |0         |华安期货  |10        |0         
合计|                |0           |0         |                |10        |0         |              |10        |0         

合约：ZC004              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中钢期货    |2         |0         |鲁证期货  |2         |0         
合计|                |0           |0         |                |2         |0         |              |2         |0         

合约：ZC005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |10,581      |-3,871    |中信期货    |10,900    |-405      |摩根大通  |11,853    |-209      
2     |中信期货    |5,237       |761       |建信期货    |6,215     |-19       |国信期货  |10,226    |14        
3     |华泰期货    |5,060       |-3,891    |海证期货    |5,793     |61        |中信期货  |10,222    |904       
4     |光大期货    |4,013       |-2,357    |东证期货    |5,299     |7         |永安期货  |5,498     |655       
5     |申银万国    |2,377       |168       |广发期货    |4,527     |-144      |一德期货  |4,691     |-1,060    
6     |华闻期货    |1,943       |-133      |永安期货    |4,167     |-57       |银河期货  |4,255     |-21       
7     |兴证期货    |1,925       |-1,871    |前海期货    |3,703     |9         |华泰期货  |4,162     |59        
8     |一德期货    |1,909       |-2,172    |新湖期货    |3,635     |80        |国泰君安  |3,267     |26        
9     |海证期货    |1,823       |-2,444    |宝城期货    |3,448     |24        |广发期货  |2,794     |-82       
