					郑州商品交易所期货持仓排名表(2020-03-13)

品种：苹果AP              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
合计|                |580517      |120590    |                |122696    |229       |              |120531    |-514      

合约：SR007              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |锦泰期货    |5,981       |2,340     |五矿经易期货|3,955     |0         |五矿经易期货|3,955     |-108      
2     |招商期货    |3,274       |-30       |东证期货    |3,708     |174       |东证期货  |3,683     |179       
3     |中信期货    |3,051       |1,207     |国投安信期货|3,410     |0         |国投安信期货|3,410     |6         
4     |国金期货    |3,017       |1,756     |招商期货    |1,076     |-63       |渤海期货  |1,082     |0         
5     |五矿经易期货|2,996       |-1,759    |中粮期货    |966       |-177      |招商期货  |996       |-5        
6     |广发期货    |2,974       |-5,521    |中信期货    |813       |-405      |德盛期货  |944       |0         
7     |新湖期货    |2,267       |759       |东海期货    |541       |60        |中信期货  |835       |14        
8     |国海良时    |2,188       |-333      |永安期货    |519       |-2        |永安期货  |515       |7         
9     |中粮期货    |1,752       |-500      |国海良时    |390       |-8        |中粮期货  |410       |-179      
10    |浙商期货    |1,623       |444       |南华期货    |360       |-156      |南华期货  |360       |-155      
11    |南华期货    |1,567       |-1,090    |上海大陆    |357       |-143      |国海良时  |349       |-8        
12    |国投安信期货|1,282       |-327      |宏源期货    |212       |210       |上海大陆  |228       |-78       
13    |东海期货    |1,160       |780       |中天期货    |150       |0         |国泰君安  |224       |3         
14    |银河期货    |1,130       |-1,541    |徽商期货    |141       |94        |中天期货  |150       |0         
15    |宏源期货    |974         |-344      |中大期货    |123       |100       |中信建投  |81        |-21       
16    |徽商期货    |925         |380       |先锋期货    |101       |100       |申银万国  |50        |1         
17    |中信建投    |899         |-329      |广州金控    |63        |60        |银河期货  |43        |0         
18    |国联期货    |767         |264       |国信期货    |55        |4         |方正中期  |14        |0         
19    |永安期货    |641         |-716      |东吴期货    |40        |10        |国金期货  |12        |7         
20    |华安期货    |523         |289       |鲁证期货    |38        |38        |东海期货  |10        |0         
合计|                |38991       |-4271     |                |17018     |-104      |              |17351     |-337      

合约：SR009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |36,584      |3,900     |中粮期货    |21,602    |3,351     |中粮期货  |44,274    |1,988     
2     |海通期货    |32,039      |14,024    |华泰期货    |15,215    |-1,115    |中信期货  |18,084    |123       
3     |银河期货    |12,753      |4,645     |东兴期货    |8,393     |2,715     |五矿经易期货|12,045    |5,453     
4     |中信期货    |12,412      |2,169     |华信期货    |6,824     |1,057     |永安期货  |11,635    |-1,876    
5     |中粮期货    |10,945      |4,604     |中州期货    |6,090     |-20       |宏源期货  |8,229     |228       
6     |光大期货    |10,531      |4,359     |大地期货    |5,993     |151       |中投天琪  |7,656     |0         
7     |东证期货    |10,277      |7,849     |华联期货    |5,879     |-124      |中州期货  |7,189     |5,934     
8     |华信期货    |9,304       |5,034     |光大期货    |5,746     |-496      |创元期货  |6,792     |3         
9     |永安期货    |8,349       |5,260     |海通期货    |5,635     |-593      |国投安信期货|6,254     |1,090     
10    |五矿经易期货|8,184       |5,693     |永安期货    |5,365     |2,353     |华泰期货  |5,258     |185       
11    |中州期货    |7,282       |6,851     |中信期货    |4,383     |-23       |英大期货  |5,100     |-76       
12    |广发期货    |7,234       |2,230     |中信建投    |3,903     |412       |国泰君安  |3,805     |58        
13    |东海期货    |7,086       |1,150     |浙商期货    |3,684     |-434      |华金期货  |3,674     |-1,460    
14    |国金期货    |6,910       |4,207     |银河期货    |3,651     |627       |渤海期货  |3,502     |-289      
15    |上海大陆    |6,409       |5,118     |民生期货    |3,510     |673       |华信期货  |3,461     |-713      
16    |海证期货    |5,999       |2,072     |首创期货    |3,210     |513       |东方财富  |2,671     |-3        
17    |华安期货    |5,610       |2,095     |中大期货    |2,698     |1,465     |先锋期货  |1,477     |54        
18    |国泰君安    |5,537       |3,114     |东海期货    |2,630     |749       |光大期货  |1,383     |-359      
19    |国信期货    |5,514       |1,615     |宏源期货    |2,466     |-191      |鲁证期货  |1,360     |-5        
20    |锦泰期货    |5,402       |2,585     |中国国际    |2,366     |-157      |摩根大通  |1,354     |0         
合计|                |214361      |88574     |                |119243    |10913     |              |155203    |10335     

合约：SR011              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |光大期货    |4,032       |4,032     |银河期货    |7,110     |1,602     |银河期货  |7,108     |1,600     
2     |银河期货    |3,244       |3,230     |首创期货    |700       |0         |首创期货  |701       |1         
3     |宏源期货    |323         |212       |华泰期货    |501       |-2        |华泰期货  |508       |0         
4     |天风期货    |148         |124       |上海中期    |450       |0         |上海中期  |450       |0         
5     |东吴期货    |99          |91        |冠通期货    |355       |0         |冠通期货  |450       |4         
6     |格林大华期货|56          |56        |锦泰期货    |350       |0         |锦泰期货  |350       |0         
7     |徽商期货    |32          |13        |迈科期货    |260       |0         |迈科期货  |290       |3         
8     |广州期货    |25          |25        |中粮期货    |250       |0         |招金期货  |115       |0         
9     |永安期货    |11          |2         |招金期货    |113       |0         |国元期货  |101       |0         
10    |华安期货    |8           |1         |国元期货    |103       |0         |恒泰期货  |85        |0         
11    |华西期货    |7           |-1        |恒泰期货    |85        |0         |格林大华期货|77        |27        
12    |方正中期    |7           |5         |格林大华期货|77        |27        |招商期货  |71        |0         
13    |东方财富    |7           |7         |华联期货    |50        |0         |华联期货  |50        |0         
14    |中粮期货    |6           |5         |光大期货    |30        |-1,972    |中粮期货  |43        |6         
15    |华泰期货    |4           |4         |永安期货    |25        |3         |浙商期货  |32        |0         
16    |弘业期货    |4           |0         |国泰君安    |13        |4         |天风期货  |32        |22        
17    |长江期货    |4           |0         |安粮期货    |11        |0         |宏源期货  |21        |11        
18    |国泰君安    |4           |-1        |招商期货    |10        |1         |申银万国  |15        |0         
19    |冠通期货    |4           |-13       |东方财富    |8         |1         |中信建投  |15        |0         
20    |红塔期货    |3           |3         |信达期货    |7         |0         |五矿经易期货|13        |1         
合计|                |8028        |7795      |                |10508     |-336      |              |10527     |1675      

合约：SR101              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国金期货    |1,558       |858       |混沌天成期货|3,208     |1,497     |中粮期货  |6,240     |318       
2     |混沌天成期货|1,517       |813       |弘业期货    |2,923     |533       |中投天琪  |2,048     |923       
3     |中投天琪    |1,337       |782       |华泰期货    |1,755     |-603      |弘业期货  |1,925     |12        
4     |东吴期货    |1,138       |1,137     |大地期货    |1,302     |3         |宏源期货  |1,294     |6         
5     |中粮期货    |981         |865       |东海期货    |905       |1         |东海期货  |907       |3         
6     |华泰期货    |782         |747       |中粮期货    |620       |11        |华金期货  |600       |0         
7     |弘业期货    |709         |607       |华金期货    |603       |2         |华泰期货  |542       |-145      
8     |大地期货    |681         |657       |中原期货    |503       |0         |中原期货  |501       |1         
9     |上海大陆    |636         |405       |广州期货    |313       |-2        |国投安信期货|440       |0         
10    |宏源期货    |445         |-240      |浙商期货    |308       |2         |中信期货  |403       |0         
11    |国信期货    |374         |314       |首创期货    |305       |2         |永安期货  |348       |0         
12    |华西期货    |344         |173       |永安期货    |273       |20        |国泰君安  |307       |27        
13    |华闻期货    |302         |226       |东吴期货    |214       |212       |国信期货  |302       |300       
14    |华安期货    |278         |-36       |国泰君安    |199       |16        |首创期货  |302       |-1        
15    |九州期货    |272         |92        |中信建投    |194       |0         |国联期货  |241       |229       
16    |国联期货    |233         |233       |国信期货    |181       |46        |英大期货  |205       |0         
17    |东兴期货    |174         |-28       |兴证期货    |180       |-1        |民生期货  |170       |22        
18    |五矿经易期货|173         |105       |信达期货    |176       |40        |大地期货  |163       |-38       
19    |申银万国    |155         |148       |宏源期货    |176       |1         |海通期货  |151       |-2        
20    |南华期货    |153         |64        |招金期货    |170       |1         |前海期货  |128       |0         
合计|                |12242       |7922      |                |14508     |1781      |              |17217     |1655      

合约：TA004              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华西期货    |5           |-2        |新湖期货    |108       |0         |华闻期货  |100       |0         
2     |华泰期货    |4           |4         |华泰期货    |11        |-4        |华西期货  |15        |-5        
3     |华安期货    |1           |-1        |信达期货    |6         |0         |锦泰期货  |12        |0         
4     |-           |-           |-         |东证期货    |4         |0         |金瑞期货  |9         |0         
5     |-           |-           |-         |国联期货    |4         |0         |东证期货  |4         |0         
6     |-           |-           |-         |国信期货    |3         |0         |中大期货  |4         |0         
7     |-           |-           |-         |中信期货    |3         |0         |华安期货  |2         |1         
8     |-           |-           |-         |中财期货    |2         |0         |格林大华期货|1         |0         
9     |-           |-           |-         |渤海期货    |2         |0         |安粮期货  |1         |0         
10    |-           |-           |-         |平安期货    |2         |0         |-         |-         |-         
11    |-           |-           |-         |兴业期货    |1         |0         |-         |-         |-         
12    |-           |-           |-         |东海期货    |1         |0         |-         |-         |-         
13    |-           |-           |-         |广州期货    |1         |0         |-         |-         |-         
合计|                |10          |1         |                |148       |-4        |              |148       |-4        

合约：TA005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |237,726     |-55,211   |东证期货    |72,788    |-61       |永安期货  |89,242    |10,011    
2     |华泰期货    |158,037     |-65,908   |永安期货    |36,644    |306       |中信期货  |48,624    |-1,563    
3     |新湖期货    |73,130      |6,025     |上海中期    |32,703    |-1,262    |国泰君安  |39,040    |3,005     
4     |华闻期货    |70,385      |-15,017   |中大期货    |27,308    |49        |国贸期货  |34,340    |-1,725    
5     |东吴期货    |54,713      |-41,603   |华泰期货    |23,432    |-1,522    |申银万国  |32,318    |3,797     
6     |光大期货    |53,323      |-14,058   |光大期货    |22,724    |-639      |华泰期货  |22,893    |-1,765    
7     |永安期货    |46,833      |-6,146    |广发期货    |22,671    |-1,735    |中银国际  |22,532    |-32       
8     |中信期货    |43,669      |-44,964   |中信期货    |22,292    |-214      |国投安信期货|21,854    |4,543     
9     |华安期货    |36,868      |-17,768   |鲁证期货    |20,707    |122       |宝城期货  |21,660    |2,272     
10    |海通期货    |35,392      |-7,463    |银河期货    |17,650    |-782      |新湖期货  |21,058    |-5,343    
11    |徽商期货    |30,540      |-13,879   |申银万国    |17,222    |515       |银河期货  |17,023    |-7,857    
12    |华西期货    |27,576      |-5,879    |通惠期货    |15,999    |-23       |鲁证期货  |16,518    |1,214     
13    |兴证期货    |23,877      |-25,288   |新湖期货    |15,065    |201       |东海期货  |15,956    |-53       
14    |中电投先融  |23,828      |14,547    |宏源期货    |13,557    |320       |东证期货  |15,796    |189       
15    |宝城期货    |23,328      |16,333    |南华期货    |13,198    |209       |浙商期货  |14,029    |2,987     
16    |银河期货    |22,499      |-18,114   |浙商期货    |11,494    |-704      |光大期货  |13,099    |234       
17    |申银万国    |18,274      |-5,107    |一德期货    |11,352    |1,104     |华鑫期货  |12,890    |4,763     
18    |广发期货    |17,150      |-4,487    |国泰君安    |11,300    |289       |建信期货  |12,333    |-1,051    
19    |南华期货    |17,043      |2,699     |方正中期    |10,955    |508       |摩根大通  |10,687    |-422      
20    |国信期货    |16,619      |-4,198    |徽商期货    |10,919    |1,071     |徽商期货  |10,559    |-355      
合计|                |1030810     |-305486   |                |429980    |-2248     |              |492451    |12849     

合约：TA007              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |11,071      |-6,729    |五矿经易期货|12,226    |-84       |五矿经易期货|11,681    |-3        
2     |五矿经易期货|10,633      |437       |中粮期货    |7,358     |998       |招商期货  |7,235     |34        
3     |永安期货    |9,231       |-5,320    |国泰君安    |7,237     |11        |中信期货  |6,862     |598       
4     |广发期货    |8,777       |-4,820    |方正中期    |5,166     |460       |东吴期货  |5,351     |-33       
5     |华闻期货    |6,028       |-4,178    |国投安信期货|5,041     |23        |兴证期货  |5,100     |-2        
6     |申银万国    |6,000       |-7,166    |大地期货    |5,008     |-221      |华金期货  |5,016     |-484      
7     |华泰期货    |5,565       |-5,482    |上海中期    |4,479     |-4        |方正中期  |5,014     |463       
8     |海证期货    |5,061       |3,502     |新湖期货    |4,265     |-230      |华泰期货  |5,004     |-173      
9     |招商期货    |4,452       |-4,235    |海通期货    |4,102     |-168      |国投安信期货|4,950     |3         
10    |中信期货    |4,032       |-3,774    |中信期货    |4,078     |118       |建信期货  |4,699     |-2        
11    |国海良时    |2,899       |-1,902    |永安期货    |3,963     |-116      |兴业期货  |3,635     |-201      
12    |中原期货    |2,664       |-828      |华泰期货    |3,095     |154       |东海期货  |3,000     |0         
13    |冠通期货    |2,527       |-4,513    |兴证期货    |3,020     |-4        |光大期货  |2,891     |-19       
14    |锦泰期货    |2,279       |-5,850    |东吴期货    |2,652     |790       |国元期货  |2,712     |-200      
15    |光大期货    |2,255       |-2,542    |招商期货    |2,370     |12        |锦泰期货  |2,495     |27        
16    |中天期货    |1,892       |906       |申银万国    |1,976     |-102      |永安期货  |2,024     |239       
17    |东吴期货    |1,883       |-817      |平安期货    |1,837     |-67       |新湖期货  |1,971     |-5        
18    |华西期货    |1,521       |-236      |光大期货    |1,666     |24        |冠通期货  |1,959     |379       
19    |国投安信期货|1,304       |-2,114    |锦泰期货    |1,627     |-32       |大地期货  |1,785     |-221      
20    |方正中期    |1,233       |-1,154    |中衍期货    |1,311     |4         |上海中期  |1,758     |2         
合计|                |91307       |-56815    |                |82477     |1566      |              |85142     |402       

合约：TA009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |107,192     |-15,405   |中大期货    |27,534    |4,086     |中信期货  |37,458    |-4,501    
2     |东证期货    |75,261      |-14,132   |南华期货    |25,237    |2,930     |永安期货  |34,507    |1,103     
3     |华安期货    |43,342      |5,042     |东证期货    |23,134    |522       |申银万国  |31,184    |4,708     
4     |东吴期货    |33,272      |-1,972    |广发期货    |21,402    |1,668     |通惠期货  |29,756    |6,000     
5     |中信期货    |30,649      |4,437     |鲁证期货    |20,988    |89        |国贸期货  |29,415    |1,506     
6     |光大期货    |26,106      |-4,568    |国泰君安    |20,972    |3,057     |宝城期货  |28,120    |214       
7     |华闻期货    |25,587      |272       |中信期货    |20,920    |2,780     |新湖期货  |26,202    |8,510     
8     |宏源期货    |17,530      |-9,028    |永安期货    |17,938    |-1,475    |华安期货  |26,171    |4,011     
9     |新湖期货    |17,282      |6,016     |一德期货    |15,679    |37        |建信期货  |24,307    |3,220     
10    |首创期货    |10,645      |-4,693    |中信建投    |13,861    |812       |上海中期  |22,017    |-1,127    
11    |国泰君安    |10,637      |2,084     |华泰期货    |12,005    |-59       |银河期货  |19,259    |-1,143    
12    |永安期货    |9,978       |1,275     |银河期货    |11,588    |-52       |东吴期货  |17,046    |6,115     
13    |南华期货    |9,939       |-1,698    |方正中期    |11,544    |-815      |东证期货  |15,546    |51        
14    |大越期货    |9,700       |1,317     |弘业期货    |10,838    |1,242     |国泰君安  |14,829    |4,180     
15    |冠通期货    |8,401       |-1,028    |安粮期货    |10,093    |-443      |中银国际  |14,631    |65        
16    |海证期货    |8,158       |4,282     |大越期货    |9,936     |2,241     |华泰期货  |11,332    |285       
17    |海通期货    |8,151       |-8,038    |海通期货    |9,935     |53        |国富期货  |11,313    |3,150     
18    |申银万国    |7,929       |3,878     |浙商期货    |9,405     |376       |光大期货  |10,511    |2         
19    |银河期货    |7,667       |327       |国贸期货    |9,270     |353       |南华期货  |8,734     |53        
20    |徽商期货    |7,308       |1,414     |通惠期货    |9,213     |10        |先锋期货  |8,318     |74        
合计|                |474734      |-30218    |                |311492    |17412     |              |420656    |36476     

合约：TA011              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国元期货    |244         |-496      |光大期货    |8,524     |0         |光大期货  |8,027     |0         
2     |锦泰期货    |224         |-82       |兴证期货    |4,010     |-2        |兴证期货  |3,000     |0         
3     |宏源期货    |172         |148       |华泰期货    |2,739     |0         |华泰期货  |2,501     |0         
4     |中天期货    |170         |103       |东吴期货    |2,090     |0         |东吴期货  |1,924     |0         
5     |徽商期货    |120         |87        |锦泰期货    |1,386     |-86       |申银万国  |1,403     |5         
6     |国投安信期货|106         |100       |宏源期货    |1,091     |-7        |浙商期货  |1,256     |0         
7     |广发期货    |65          |38        |大越期货    |966       |5         |国元期货  |1,210     |-40       
8     |东吴期货    |60          |55        |浙商期货    |508       |12        |大越期货  |960       |0         
9     |国贸期货    |51          |41        |迈科期货    |306       |-10       |国富期货  |810       |-10       
10    |中信建投    |44          |34        |上海东亚    |297       |0         |中信期货  |686       |1         
11    |国金期货    |39          |14        |华安期货    |233       |1         |瑞达期货  |528       |0         
12    |华安期货    |39          |-535      |新湖期货    |226       |0         |招商期货  |463       |0         
13    |弘业期货    |31          |-51       |冠通期货    |200       |0         |宏源期货  |453       |9         
14    |和融期货    |26          |15        |西南期货    |194       |0         |上海东亚  |297       |0         
15    |中银国际    |24          |6         |和融期货    |157       |26        |建信期货  |221       |0         
16    |平安期货    |24          |8         |国联期货    |148       |6         |冠通期货  |213       |0         
17    |迈科期货    |22          |2         |国投安信期货|134       |-104      |信达期货  |160       |0         
18    |中州期货    |20          |20        |弘业期货    |133       |25        |中大期货  |133       |0         
19    |申银万国    |17          |-27       |国贸期货    |104       |51        |迈科期货  |125       |0         
20    |中辉期货    |13          |4         |中大期货    |103       |10        |永安期货  |122       |0         
合计|                |1511        |-516      |                |23549     |-73       |              |24492     |-35       

合约：TA101              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国元期货    |2,656       |643       |弘业期货    |4,704     |109       |国元期货  |5,037     |857       
2     |国信期货    |2,041       |180       |华泰期货    |2,893     |-13       |华泰期货  |3,781     |196       
3     |南华期货    |1,319       |692       |首创期货    |2,712     |2         |弘业期货  |3,582     |4         
4     |银河期货    |1,231       |472       |中信期货    |1,557     |146       |首创期货  |2,600     |0         
5     |东证期货    |1,151       |270       |乾坤期货    |1,212     |1,100     |招商期货  |2,417     |369       
6     |乾坤期货    |1,100       |1,100     |大地期货    |1,065     |262       |建信期货  |2,404     |0         
7     |华安期货    |962         |-340      |国泰君安    |1,049     |24        |华安期货  |2,309     |3         
8     |华闻期货    |758         |213       |徽商期货    |996       |307       |银河期货  |1,735     |1,018     
9     |中信期货    |676         |115       |山金期货    |965       |0         |锦泰期货  |1,564     |-86       
10    |徽商期货    |647         |247       |通惠期货    |882       |0         |华金期货  |1,360     |-39       
11    |宏源期货    |600         |475       |南华期货    |843       |-125      |兴业期货  |1,205     |572       
12    |兴业期货    |585         |337       |永安期货    |786       |65        |宏源期货  |1,198     |0         
13    |中辉期货    |561         |453       |海通期货    |750       |35        |兴证期货  |1,020     |-20       
14    |安粮期货    |556         |133       |大越期货    |726       |150       |中信期货  |853       |360       
15    |东吴期货    |516         |154       |长江期货    |709       |74        |浙商期货  |818       |-13       
16    |国金期货    |487         |149       |方正中期    |667       |-45       |安粮期货  |615       |-2        
17    |招商期货    |407         |261       |建信期货    |571       |199       |海通期货  |505       |20        
18    |华西期货    |373         |261       |宏源期货    |568       |-14       |中融汇信  |487       |0         
19    |建信期货    |357         |-1,627    |广发期货    |514       |14        |海证期货  |359       |-30       
20    |美尔雅      |315         |209       |申银万国    |468       |86        |国富期货  |353       |109       
合计|                |17298       |4397      |                |24637     |2376      |              |34202     |3318      

合约：UR004              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中信期货    |2         |0         |中原期货  |3         |0         
2     |-           |-           |-         |东证期货    |1         |0         |国泰君安  |1         |0         
3     |-           |-           |-         |国泰君安    |1         |0         |-         |-         |-         
合计|                |0           |0         |                |4         |0         |              |4         |0         

合约：UR005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |13,398      |-4,412    |中信期货    |7,567     |5         |中信期货  |5,036     |655       
2     |中信期货    |9,260       |-37       |国泰君安    |6,806     |-736      |永安期货  |4,458     |24        
3     |金瑞期货    |5,159       |-105      |永安期货    |3,949     |444       |一德期货  |4,101     |85        
4     |华泰期货    |5,127       |-1,341    |一德期货    |2,545     |-304      |国泰君安  |3,930     |308       
5     |冠通期货    |4,914       |-5,591    |华泰期货    |2,089     |141       |徽商期货  |2,569     |411       
6     |永安期货    |4,530       |-1,336    |华安期货    |1,878     |-95       |华泰期货  |2,537     |-908      
7     |鲁证期货    |4,381       |1,010     |徽商期货    |1,626     |-127      |方正中期  |2,414     |274       
8     |徽商期货    |4,066       |-3,039    |上海大陆    |1,575     |-22       |中辉期货  |2,395     |-53       
9     |国泰君安    |3,454       |-5,052    |中信建投    |1,528     |-277      |海证期货  |2,366     |-71       
10    |一德期货    |3,339       |-2,591    |银河期货    |1,310     |-330      |银河期货  |2,306     |-1,144    
11    |银河期货    |3,126       |927       |鲁证期货    |1,310     |668       |鲁证期货  |2,180     |59        
12    |华安期货    |3,012       |-1,891    |瑞达期货    |1,249     |-58       |光大期货  |2,132     |-50       
13    |东证期货    |2,990       |-127      |国投安信期货|1,127     |-202      |新湖期货  |1,728     |520       
14    |招金期货    |2,861       |1,775     |方正中期    |1,071     |-535      |海通期货  |1,608     |-125      
15    |方正中期    |2,853       |-554      |弘业期货    |988       |9         |宏源期货  |1,576     |200       
16    |天风期货    |2,730       |1,432     |长江期货    |976       |246       |河北恒银  |1,537     |3         
17    |东方财富    |2,713       |-1,754    |宏源期货    |842       |-80       |中信建投  |1,231     |-511      
18    |宏源期货    |2,588       |-2,097    |东吴期货    |829       |164       |东证期货  |1,078     |-219      
19    |光大期货    |2,404       |-1,056    |冠通期货    |808       |-486      |招金期货  |760       |169       
20    |中信建投    |2,042       |-1,225    |东方财富    |808       |-296      |国投安信期货|715       |269       
合计|                |84947       |-27064    |                |40881     |-1871     |              |46657     |-104      

合约：UR009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |一德期货    |955         |743       |国泰君安    |3,211     |118       |中信期货  |3,578     |58        
2     |国泰君安    |823         |440       |永安期货    |1,765     |176       |国泰君安  |3,345     |535       
3     |海通期货    |618         |-301      |国投安信期货|939       |1         |一德期货  |2,833     |10        
4     |中银国际    |552         |510       |广州期货    |541       |-1        |中信建投  |719       |18        
5     |华泰期货    |513         |-76       |中信期货    |454       |6         |华泰期货  |536       |-12       
6     |金瑞期货    |413         |28        |东吴期货    |385       |13        |海证期货  |449       |10        
7     |东吴期货    |343         |-417      |国富期货    |375       |1         |中辉期货  |423       |-6        
8     |鲁证期货    |320         |-422      |天风期货    |306       |0         |光大期货  |416       |-13       
9     |东证期货    |266         |127       |中粮期货    |265       |-3        |招金期货  |387       |-3        
10    |华安期货    |249         |41        |华安期货    |261       |4         |方正中期  |279       |-28       
11    |银河期货    |210         |99        |东兴期货    |260       |47        |银河期货  |254       |-150      
12    |永安期货    |201         |-331      |东证期货    |259       |12        |东吴期货  |239       |0         
13    |中信期货    |192         |-797      |长江期货    |253       |31        |金瑞期货  |159       |-102      
14    |安粮期货    |180         |51        |鲁证期货    |227       |-6        |国贸期货  |148       |4         
15    |宏源期货    |180         |32        |广发期货    |226       |7         |鲁证期货  |128       |-204      
16    |光大期货    |139         |52        |中辉期货    |219       |-13       |新湖期货  |125       |0         
17    |中信建投    |118         |-59       |招金期货    |216       |-3        |中原期货  |100       |-2        
18    |瑞达期货    |114         |-39       |海通期货    |203       |22        |格林大华期货|84        |-1        
19    |申银万国    |110         |99        |银河期货    |191       |2         |铜冠金源  |75        |0         
20    |铜冠金源    |106         |106       |华鑫期货    |183       |-8        |美尔雅    |57        |2         
合计|                |6602        |-114      |                |10739     |406       |              |14334     |116       

合约：WH005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中州期货    |11          |11        |永安期货    |269       |0         |华安期货  |518       |0         
2     |弘业期货    |7           |-18       |国投安信期货|208       |1         |永安期货  |169       |0         
3     |平安期货    |4           |4         |瑞达期货    |51        |0         |国泰君安  |129       |0         
4     |鲁证期货    |3           |3         |中粮期货    |37        |0         |国投安信期货|54        |0         
5     |华安期货    |2           |1         |东证期货    |27        |0         |一德期货  |5         |0         
6     |国投安信期货|1           |-22       |中国国际    |24        |0         |银河期货  |3         |0         
7     |宝城期货    |1           |1         |民生期货    |23        |0         |中银国际  |3         |0         
8     |徽商期货    |1           |0         |国贸期货    |20        |0         |平安期货  |2         |0         
9     |银河期货    |1           |-1        |华鑫期货    |20        |0         |弘业期货  |1         |1         
10    |中信期货    |1           |1         |徽商期货    |16        |0         |南华期货  |1         |0         
11    |宁证期货    |1           |1         |光大期货    |15        |0         |-         |-         |-         
12    |上海中期    |1           |-2        |招商期货    |12        |0         |-         |-         |-         
13    |国泰君安    |1           |-10       |国元期货    |12        |0         |-         |-         |-         
14    |中辉期货    |1           |1         |海通期货    |12        |0         |-         |-         |-         
15    |-           |-           |-         |华安期货    |9         |-2        |-         |-         |-         
16    |-           |-           |-         |新纪元期货  |8         |0         |-         |-         |-         
17    |-           |-           |-         |银河期货    |8         |-1        |-         |-         |-         
18    |-           |-           |-         |国泰君安    |8         |-1        |-         |-         |-         
19    |-           |-           |-         |平安期货    |7         |-4        |-         |-         |-         
20    |-           |-           |-         |中钢期货    |6         |0         |-         |-         |-         
合计|                |36          |-30       |                |792       |-7        |              |885       |1         

合约：ZC004              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中钢期货    |2         |0         |鲁证期货  |2         |0         
合计|                |0           |0         |                |2         |0         |              |2         |0         

合约：ZC005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |12,985      |7         |中信期货    |12,739    |-6        |摩根大通  |11,216    |-477      
2     |光大期货    |6,590       |1,116     |海证期货    |6,744     |322       |中信期货  |10,896    |223       
3     |中信期货    |6,189       |-525      |建信期货    |5,760     |-399      |国信期货  |8,450     |-2,061    
4     |华泰期货    |5,340       |-543      |东证期货    |5,306     |-118      |华泰期货  |5,955     |741       
5     |一德期货    |4,834       |1,901     |永安期货    |5,073     |70        |永安期货  |5,938     |-1,419    
6     |新湖期货    |3,492       |1,005     |广发期货    |4,425     |-88       |广发期货  |4,407     |864       
7     |银河期货    |3,072       |1,423     |前海期货    |3,701     |-1        |一德期货  |4,005     |227       
8     |国金期货    |2,891       |1,697     |国信期货    |3,465     |250       |银河期货  |3,917     |-378      
9     |国信期货    |2,795       |2,161     |宝城期货    |3,431     |-84       |国泰君安  |3,319     |41        
10    |永安期货    |2,661       |-1,142    |新湖期货    |3,392     |-252      |海通期货  |2,383     |105       
11    |锦泰期货    |2,613       |537       |申银万国    |3,354     |77        |海证期货  |2,293     |210       
