					郑州商品交易所期货持仓排名表(2020-03-06)

品种：苹果AP              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
14    |-           |-           |-         |银河期货    |40        |0         |-         |-         |-         
15    |-           |-           |-         |东证期货    |35        |0         |-         |-         |-         
合计|                |0           |0         |                |2868      |0         |              |2868      |0         

合约：MA005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |194,957     |-8,286    |东证期货    |85,885    |-4,421    |东证期货  |90,363    |-2,048    
2     |华泰期货    |92,693      |14,313    |中信期货    |33,578    |6,058     |申银万国  |54,741    |-85       
3     |东吴期货    |89,644      |12,129    |海通期货    |33,457    |2,934     |海通期货  |48,301    |4,021     
4     |华闻期货    |81,415      |7,536     |永安期货    |29,808    |1,829     |中信期货  |39,807    |6,069     
5     |中信期货    |77,329      |18,197    |东吴期货    |25,349    |472       |永安期货  |35,310    |-4,432    
6     |徽商期货    |63,382      |14,830    |光大期货    |23,980    |12,949    |东吴期货  |33,819    |1,078     
7     |海通期货    |61,601      |11,835    |华泰期货    |23,246    |-2,425    |华泰期货  |33,452    |-3,202    
8     |新湖期货    |59,323      |-8,436    |徽商期货    |21,104    |63        |中粮期货  |31,316    |7,908     
9     |光大期货    |50,519      |360       |银河期货    |19,950    |1,678     |新湖期货  |23,692    |-1,155    
10    |永安期货    |49,161      |-4,882    |中信建投    |19,777    |-1,226    |广发期货  |22,534    |-511      
11    |中辉期货    |45,539      |3,128     |一德期货    |18,672    |2,032     |光大期货  |22,290    |13,886    
12    |冠通期货    |45,312      |3,188     |华闻期货    |18,508    |-1,438    |银河期货  |19,247    |-623      
13    |华安期货    |38,815      |7,536     |新湖期货    |16,447    |-2,594    |华闻期货  |19,116    |-1,715    
14    |东方财富    |38,043      |2,067     |国泰君安    |16,054    |-634      |中信建投  |15,642    |-2,715    
15    |国富期货    |35,195      |11,384    |广发期货    |15,871    |-1,188    |国泰君安  |14,373    |1,042     
16    |中信建投    |33,853      |4,171     |国投安信期货|15,295    |-44       |国富期货  |13,231    |3,352     
17    |银河期货    |31,433      |8,571     |中辉期货    |13,370    |1,258     |国投安信期货|11,522    |-149      
18    |国泰君安    |30,752      |1,446     |华安期货    |12,791    |-1,039    |五矿经易期货|10,447    |527       
19    |方正中期    |25,388      |3,830     |瑞达期货    |12,677    |-199      |中辉期货  |10,420    |727       
20    |弘业期货    |24,468      |4,688     |创元期货    |12,649    |76        |兴证期货  |9,154     |-1,059    
合计|                |1168822     |107605    |                |468468    |14141     |              |558777    |20916     

合约：MA007              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |10,699      |2,087     |东证期货    |8,122     |2,862     |东证期货  |8,119     |2,863     
2     |申银万国    |3,048       |1,543     |国投安信期货|3,960     |625       |国投安信期货|3,848     |621       
3     |中粮期货    |2,624       |-611      |华泰期货    |3,010     |1         |华泰期货  |3,008     |0         
4     |恒泰期货    |2,400       |-806      |方正中期    |3,007     |6         |方正中期  |3,000     |6         
5     |光大期货    |2,165       |849       |格林大华期货|1,701     |0         |格林大华期货|1,700     |0         
6     |浙商期货    |1,405       |239       |锦泰期货    |1,477     |-85       |锦泰期货  |1,423     |-52       
7     |国投安信期货|1,316       |-15       |光大期货    |1,278     |398       |东海期货  |1,309     |206       
8     |锦泰期货    |1,175       |325       |大越期货    |1,200     |0         |光大期货  |1,248     |397       
9     |东海期货    |1,159       |544       |申银万国    |1,027     |-2        |大越期货  |1,200     |0         
10    |宏源期货    |1,120       |214       |东海期货    |579       |147       |申银万国  |1,015     |2         
11    |中原期货    |1,016       |-6        |恒泰期货    |520       |0         |恒泰期货  |520       |0         
12    |中信期货    |976         |236       |中信期货    |498       |-1        |中信期货  |494       |1         
13    |大地期货    |960         |184       |大有期货    |440       |3         |大有期货  |440       |3         
14    |方正中期    |792         |224       |中粮期货    |422       |-2        |中原期货  |410       |-93       
15    |大有期货    |704         |-373      |中原期货    |411       |-93       |中粮期货  |403       |-6        
16    |首创期货    |569         |33        |大地期货    |363       |-3        |大地期货  |354       |-3        
17    |新湖期货    |378         |52        |宏源期货    |313       |140       |宏源期货  |351       |164       
18    |华闻期货    |314         |30        |新湖期货    |188       |176       |新湖期货  |188       |176       
19    |东吴期货    |238         |28        |首创期货    |152       |16        |首创期货  |151       |19        
20    |上海大陆    |130         |79        |华闻期货    |94        |6         |中财期货  |110       |0         
合计|                |33188       |4856      |                |28762     |4194      |              |29291     |4304      

合约：MA009              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |13,473      |-1,620    |华泰期货    |13,241    |1,794     |中信期货  |20,169    |-152      
2     |东吴期货    |9,437       |2,789     |东吴期货    |9,284     |621       |申银万国  |14,338    |510       
3     |华泰期货    |7,232       |1,323     |中信期货    |6,888     |-133      |华泰期货  |11,849    |458       
4     |弘业期货    |7,191       |3,168     |安粮期货    |6,752     |-2,551    |东吴期货  |9,324     |946       
5     |安粮期货    |5,767       |5,399     |华安期货    |5,935     |111       |安粮期货  |6,052     |-2,596    
6     |东海期货    |4,973       |1,889     |东海期货    |5,193     |1,299     |宏源期货  |5,523     |86        
7     |新湖期货    |4,826       |832       |永安期货    |5,154     |668       |弘业期货  |4,504     |2,113     
8     |光大期货    |4,185       |-3        |宏源期货    |4,999     |295       |华安期货  |4,197     |99        
9     |浙商期货    |3,243       |1,943     |徽商期货    |4,836     |-149      |中银国际  |4,064     |1,006     
10    |国泰君安    |3,222       |1,156     |平安期货    |4,175     |123       |东海期货  |3,806     |1,260     
11    |冠通期货    |2,974       |-1,032    |申银万国    |3,144     |296       |国投安信期货|3,750     |68        
12    |广发期货    |2,279       |-401      |东航期货    |3,051     |24        |平安期货  |3,550     |7         
13    |永安期货    |2,162       |-1,051    |东证期货    |3,035     |-4,360    |银河期货  |3,316     |-187      
14    |徽商期货    |2,102       |131       |弘业期货    |2,979     |782       |徽商期货  |3,237     |67        
15    |一德期货    |1,866       |1,079     |格林大华期货|2,936     |8         |兴证期货  |2,674     |2         
16    |中信期货    |1,865       |-396      |兴证期货    |2,789     |-33       |永安期货  |2,520     |284       
17    |华安期货    |1,822       |403       |国泰君安    |2,570     |257       |东方财富  |2,461     |1,032     
18    |东方财富    |1,660       |821       |银河期货    |2,424     |-152      |上海大陆  |2,222     |-45       
19    |国联期货    |1,637       |642       |上海大陆    |2,295     |-78       |东航期货  |2,203     |10        
20    |申银万国    |1,634       |248       |光大期货    |2,271     |671       |国泰君安  |2,188     |149       
合计|                |83550       |17320     |                |93951     |-507      |              |111947    |5117      

合约：MA011              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |宏源期货    |25          |22        |华泰期货    |11,083    |0         |华泰期货  |11,019    |0         
2     |中大期货    |15          |12        |兴证期货    |7,802     |1         |兴证期货  |7,800     |0         
3     |华安期货    |13          |6         |中信期货    |5,506     |-1        |中信期货  |5,501     |0         
4     |浙商期货    |10          |2         |格林大华期货|1,967     |0         |格林大华期货|1,967     |0         
5     |徽商期货    |9           |5         |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |五矿经易期货|6           |-5        |迈科期货    |450       |-1        |迈科期货  |455       |1         
7     |方正中期    |4           |0         |恒泰期货    |202       |0         |恒泰期货  |200       |0         
8     |国富期货    |4           |4         |东证期货    |100       |0         |五矿经易期货|185       |6         
9     |永安期货    |3           |3         |招商期货    |63        |0         |建信期货  |84        |0         
10    |迈科期货    |2           |0         |申银万国    |63        |0         |浙商期货  |64        |0         
11    |国金期货    |2           |2         |银河期货    |47        |0         |徽商期货  |56        |-7        
12    |光大期货    |2           |2         |华信期货    |17        |0         |中大期货  |43        |-11       
13    |安粮期货    |2           |2         |信达期货    |16        |0         |华西期货  |37        |0         
14    |国元期货    |1           |1         |平安期货    |16        |0         |宏源期货  |17        |16        
15    |中信期货    |1           |1         |方正中期    |15        |1         |西南期货  |16        |0         
16    |鲁证期货    |1           |1         |海通期货    |14        |0         |华安期货  |16        |-2        
17    |东方汇金期货|1           |1         |渤海期货    |12        |0         |银河期货  |5         |0         
18    |广州期货    |1           |1         |永安期货    |12        |3         |安粮期货  |5         |0         
19    |德盛期货    |1           |1         |宏源期货    |10        |7         |国投安信期货|2         |0         
20    |兴证期货    |1           |1         |徽商期货    |9         |0         |国元期货  |2         |0         
合计|                |104         |62        |                |28404     |10        |              |28474     |3         

合约：MA101              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |申银万国    |202         |200       |华泰期货    |5,022     |1         |华泰期货  |5,036     |-10       
2     |方正中期    |118         |106       |弘业期货    |3,519     |0         |弘业期货  |3,500     |0         
3     |东吴期货    |94          |44        |首创期货    |1,017     |-5        |首创期货  |1,032     |-4        
4     |华安期货    |61          |3         |迈科期货    |336       |0         |迈科期货  |357       |1         
5     |宏源期货    |43          |-67       |一德期货    |312       |0         |红塔期货  |326       |0         
6     |广州期货    |43          |2         |华金期货    |167       |3         |华安期货  |218       |2         
7     |浙商期货    |35          |24        |上海东亚    |151       |1         |上海东亚  |150       |0         
8     |安粮期货    |34          |18        |广发期货    |108       |3         |中财期货  |133       |0         
9     |国联期货    |28          |27        |五矿经易期货|101       |6         |华金期货  |125       |0         
10    |国元期货    |26          |25        |华安期货    |83        |29        |一德期货  |100       |-1        
11    |招金期货    |21          |10        |长江期货    |68        |0         |金鹏期货  |78        |0         
12    |冠通期货    |20          |13        |德盛期货    |58        |4         |广发期货  |70        |-2        
13    |中辉期货    |20          |19        |国泰君安    |52        |-1        |国富期货  |64        |2         
14    |华泰期货    |19          |12        |建信期货    |43        |0         |国投安信期货|63        |-1        
15    |徽商期货    |17          |-14       |徽商期货    |42        |2         |海证期货  |63        |0         
16    |华闻期货    |17          |-11       |方正中期    |41        |4         |银河期货  |60        |-7        
17    |银河期货    |16          |9         |国联期货    |38        |28        |铜冠金源  |45        |0         
18    |浙江新世纪  |16          |-15       |中粮期货    |36        |1         |英大期货  |45        |-9        
19    |国富期货    |16          |4         |浙商期货    |35        |12        |国贸期货  |41        |2         
20    |先锋期货    |15          |14        |东吴期货    |34        |7         |宏源期货  |41        |-19       
合计|                |861         |423       |                |11263     |95        |              |11547     |-46       

合约：OI003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |0           |0         |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |73,404      |-32,154   |中信期货    |8,167     |309       |中粮期货  |14,718    |-684      
2     |华泰期货    |22,118      |-6,184    |国投安信期货|5,305     |-496      |国投安信期货|8,725     |-10       
3     |中信期货    |21,660      |2,234     |银河期货    |3,987     |-79       |东证期货  |6,786     |-242      
4     |光大期货    |17,022      |-1,440    |中信建投    |3,950     |-242      |中信期货  |4,542     |-487      
5     |海通期货    |15,775      |-4,019    |中粮期货    |3,570     |-527      |中信建投  |4,009     |-67       
6     |华西期货    |9,545       |-4,458    |永安期货    |3,536     |88        |华泰期货  |3,371     |-375      
7     |华安期货    |9,389       |-2,782    |安粮期货    |3,191     |-173      |建信期货  |3,200     |38        
8     |徽商期货    |9,380       |-3,363    |申银万国    |3,021     |1,043     |鲁证期货  |2,637     |-51       
9     |新湖期货    |8,207       |1,004     |东证期货    |2,666     |-222      |国海良时  |2,568     |31        
10    |美尔雅      |8,041       |-30       |华安期货    |2,562     |133       |安粮期货  |2,013     |-139      
11    |国泰君安    |6,626       |537       |一德期货    |2,516     |430       |上海中期  |1,593     |-15       
12    |东吴期货    |6,603       |-7,171    |国富期货    |2,422     |-833      |中国国际  |1,412     |-2        
13    |华闻期货    |5,658       |-2,925    |大有期货    |2,393     |-7        |海通期货  |1,356     |-1,969    
14    |宏源期货    |5,033       |-2,983    |鲁证期货    |2,341     |-42       |国联期货  |1,327     |-3        
15    |东方财富    |5,023       |-769      |建信期货    |2,075     |673       |新湖期货  |1,287     |-2        
16    |安粮期货    |4,908       |-109      |摩根大通    |1,861     |0         |永安期货  |1,055     |-49       
17    |兴证期货    |4,039       |-2,287    |国泰君安    |1,745     |-142      |南华期货  |1,034     |62        
18    |中信建投    |3,883       |-1,037    |兴证期货    |1,714     |26        |申银万国  |994       |-252      
19    |国元期货    |3,753       |776       |方正中期    |1,387     |-120      |宏源期货  |985       |353       
20    |银河期货    |3,712       |-2,461    |五矿经易期货|1,310     |373       |瑞达期货  |941       |0         
合计|                |243779      |-69621    |                |59719     |192       |              |64553     |-3863     

合约：OI009              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |5,465       |-2,178    |银河期货    |3,788     |-64       |中粮期货  |9,627     |-25       
2     |中信期货    |2,739       |337       |中信期货    |3,231     |-70       |中信期货  |4,655     |-257      
3     |国元期货    |2,100       |907       |国富期货    |2,673     |749       |兴证期货  |4,237     |2         
4     |安粮期货    |1,477       |104       |建信期货    |2,217     |302       |国投安信期货|4,054     |-2        
5     |华泰期货    |1,154       |-695      |信达期货    |2,149     |-46       |中国国际  |3,189     |13        
6     |银河期货    |1,100       |-114      |兴证期货    |2,110     |0         |大有期货  |2,329     |3         
7     |新湖期货    |915         |-130      |国泰君安    |1,938     |4         |上海中期  |2,165     |2         
8     |上海大陆    |907         |-1,208    |上海中期    |1,899     |-59       |摩根大通  |1,700     |0         
9     |徽商期货    |872         |-364      |安粮期货    |1,777     |115       |东证期货  |1,543     |9         
10    |国泰君安    |859         |475       |东证期货    |1,712     |26        |国海良时  |1,340     |-6        
11    |光大期货    |855         |-824      |永安期货    |1,371     |-106      |安粮期货  |780       |-32       
12    |国富期货    |812         |762       |兴业期货    |1,250     |0         |新湖期货  |768       |0         
13    |东吴期货    |593         |132       |国投安信期货|1,246     |88        |申银万国  |719       |309       
14    |永安期货    |587         |99        |申银万国    |1,217     |-98       |南华期货  |701       |-11       
15    |华安期货    |564         |-343      |中信建投    |976       |-7        |一德期货  |531       |1         
16    |申银万国    |485         |236       |宏源期货    |774       |-17       |中原期货  |511       |-4        
17    |天风期货    |452         |-696      |华泰期货    |773       |75        |国富期货  |449       |9         
18    |中信建投    |435         |-261      |西南期货    |748       |-4        |渤海期货  |440       |-1        
19    |国金期货    |372         |-110      |前海期货    |740       |4         |永安期货  |404       |341       
20    |美尔雅      |365         |119       |中州期货    |656       |20        |金元期货  |400       |0         
合计|                |23108       |-3752     |                |33245     |912       |              |40542     |351       

合约：RM003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |先锋期货    |134       |0         |兴证期货  |254       |0         
2     |-           |-           |-         |广发期货    |105       |0         |-         |-         |-         
3     |-           |-           |-         |申银万国    |11        |0         |-         |-         |-         
4     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
合计|                |0           |0         |                |254       |0         |              |254       |0         

合约：RM005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |209,708     |-27,491   |五矿经易期货|25,287    |4,611     |中粮期货  |50,566    |-2,300    
2     |华泰期货    |46,109      |-12,002   |中信期货    |11,537    |-1,108    |永安期货  |20,663    |436       
3     |新湖期货    |44,089      |3,753     |华泰期货    |10,630    |-5,519    |国投安信期货|14,413    |-611      
4     |国富期货    |32,587      |-1,965    |东证期货    |9,291     |-736      |广发期货  |12,520    |-202      
5     |光大期货    |29,369      |-1,015    |永安期货    |8,726     |-1,199    |摩根大通  |11,489    |0         
6     |兴证期货    |28,651      |-5,274    |广发期货    |7,294     |-273      |中信期货  |9,354     |253       
7     |中信期货    |28,455      |-1,403    |国投安信期货|6,707     |1,594     |光大期货  |7,504     |-663      
8     |东吴期货    |24,191      |1,793     |方正中期    |6,669     |-78       |中国国际  |6,889     |-276      
9     |华西期货    |23,703      |-2,062    |申银万国    |6,206     |-398      |鲁证期货  |6,690     |3,504     
10    |华安期货    |20,988      |1,717     |新湖期货    |6,146     |-20       |东证期货  |6,403     |-816      
11    |徽商期货    |20,946      |-6,517    |宏源期货    |6,056     |-664      |安粮期货  |5,926     |3,639     
12    |冠通期货    |17,632      |-2,718    |国信期货    |5,299     |-112      |新晟期货  |5,252     |-117      
13    |中信建投    |16,450      |5,982     |国泰君安    |5,219     |-232      |海通期货  |5,171     |-907      
14    |国泰君安    |15,915      |2,927     |华安期货    |4,795     |240       |国泰君安  |4,691     |-749      
15    |中粮期货    |14,867      |9,312     |银河期货    |4,600     |-1,226    |华泰期货  |4,592     |2         
16    |海通期货    |14,474      |-3,715    |兴证期货    |4,582     |-1,502    |五矿经易期货|4,546     |1,276     
17    |东方财富    |14,166      |1,910     |上海大陆    |4,512     |-57       |平安期货  |3,572     |188       
18    |美尔雅      |13,525      |-3,485    |徽商期货    |4,253     |-329      |新湖期货  |3,353     |-107      
19    |安粮期货    |12,599      |6,099     |海通期货    |4,136     |69        |徽商期货  |2,888     |-1,503    
20    |广发期货    |11,739      |-6,343    |中辉期货    |4,088     |615       |申银万国  |2,791     |-344      
合计|                |640163      |-40497    |                |146033    |-6324     |              |189273    |703       

合约：RM007              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |五矿经易期货|4,478       |-2,012    |五矿经易期货|7,578     |0         |五矿经易期货|7,548     |0         
2     |广发期货    |4,300       |-6,249    |东证期货    |4,308     |0         |东证期货  |4,341     |20        
3     |锦泰期货    |3,030       |-376      |国投安信期货|2,059     |-2        |国投安信期货|2,057     |8         
4     |国海良时    |2,263       |-1,019    |中信期货    |2,004     |6         |中信期货  |2,012     |-17       
5     |中信期货    |1,531       |-1,034    |国海良时    |1,606     |4         |国海良时  |1,601     |3         
6     |首创期货    |1,467       |149       |锦泰期货    |1,060     |344       |首创期货  |868       |489       
7     |建信期货    |1,418       |1,418     |中原期货    |506       |4         |中原期货  |501       |0         
8     |华闻期货    |798         |-352      |中信建投    |455       |6         |中信建投  |410       |0         
9     |中信建投    |686         |-774      |华泰期货    |172       |41        |锦泰期货  |294       |-18       
10    |国投安信期货|640         |-684      |徽商期货    |145       |114       |华金期货  |256       |100       
11    |弘业期货    |611         |486       |海证期货    |133       |-11       |弘业期货  |215       |185       
12    |东证期货    |512         |-1,138    |银河期货    |126       |23        |中粮期货  |135       |0         
13    |冠通期货    |412         |-777      |中粮期货    |121       |1         |永安期货  |127       |-6        
14    |徽商期货    |300         |99        |冠通期货    |108       |-6        |中天期货  |100       |0         
15    |中辉期货    |296         |294       |中天期货    |100       |0         |英大期货  |80        |80        
16    |上海大陆    |236         |-1,291    |上海大陆    |92        |-38       |中辉期货  |74        |73        
17    |海证期货    |235         |-1,197    |宏源期货    |54        |0         |宏源期货  |70        |0         
18    |银河期货    |233         |213       |国富期货    |53        |0         |海证期货  |60        |-24       
19    |东海期货    |180         |120       |国金期货    |34        |23        |国富期货  |58        |0         
20    |国联期货    |146         |17        |国联期货    |34        |10        |华泰期货  |54        |-6        
合计|                |23772       |-14107    |                |20748     |519       |              |20861     |887       

合约：RM009              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |23,183      |-3,606    |银河期货    |15,163    |-165      |中粮期货  |27,147    |3,196     
2     |华泰期货    |21,444      |-14,828   |长江期货    |8,489     |1         |兴证期货  |20,054    |1,203     
3     |光大期货    |8,783       |1,529     |永安期货    |7,741     |313       |国投安信期货|18,410    |-790      
4     |华西期货    |7,750       |-497      |国投安信期货|6,994     |-1,207    |南华期货  |11,926    |-921      
5     |中粮期货    |6,794       |2,341     |中信期货    |6,583     |-273      |中信期货  |7,971     |-42       
6     |华安期货    |5,939       |1,183     |徽商期货    |6,314     |-49       |徽商期货  |5,927     |-8        
7     |国投安信期货|5,513       |1,049     |宏源期货    |6,240     |338       |华泰期货  |5,248     |-225      
8     |中信期货    |5,085       |-1,232    |上海大陆    |5,281     |-10       |广发期货  |4,884     |-67       
9     |国信期货    |4,695       |-662      |国泰君安    |4,342     |-179      |永安期货  |4,148     |42        
10    |海通期货    |4,408       |-1,456    |方正中期    |4,329     |251       |国海良时  |4,102     |-25       
11    |徽商期货    |4,031       |389       |大越期货    |3,690     |181       |中国国际  |3,989     |-45       
12    |冠通期货    |3,487       |-933      |华安期货    |3,682     |604       |瑞达期货  |3,572     |-19       
13    |东海期货    |3,262       |648       |五矿经易期货|3,588     |217       |中州期货  |3,524     |247       
14    |广发期货    |3,084       |-377      |中辉期货    |3,538     |423       |东证期货  |2,977     |-223      
15    |中辉期货    |2,762       |359       |一德期货    |3,003     |-213      |国泰君安  |2,799     |-158      
16    |锦泰期货    |2,726       |75        |宝城期货    |2,877     |343       |平安期货  |2,785     |-47       
17    |国金期货    |2,706       |55        |倍特期货    |2,858     |12        |海通期货  |2,587     |892       
18    |国泰君安    |2,627       |227       |中国国际    |2,698     |679       |一德期货  |2,361     |-220      
19    |安粮期货    |2,615       |-449      |浙商期货    |2,697     |134       |美尔雅    |2,057     |-406      
20    |中天期货    |2,526       |884       |光大期货    |2,689     |127       |中辉期货  |1,979     |-77       
合计|                |123420      |-15301    |                |102796    |1527      |              |138447    |2307      

合约：RM101              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华闻期货    |580         |-46       |华泰期货    |2,315     |3         |华泰期货  |2,338     |20        
2     |徽商期货    |549         |91        |首创期货    |895       |-7        |金元期货  |1,200     |0         
3     |华鑫期货    |469         |129       |大越期货    |664       |45        |首创期货  |803       |-4        
4     |华安期货    |453         |35        |安粮期货    |518       |-26       |中粮期货  |737       |-7        
5     |长城期货    |432         |-201      |申银万国    |439       |8         |美尔雅    |649       |0         
6     |国金期货    |417         |-34       |德盛期货    |413       |35        |徽商期货  |610       |-25       
7     |中银国际    |360         |180       |徽商期货    |319       |12        |上海中期  |603       |0         
8     |长江期货    |294         |252       |华安期货    |316       |91        |永安期货  |591       |-1        
9     |宏源期货    |228         |35        |中航期货    |304       |132       |东证期货  |504       |78        
10    |中航期货    |174         |79        |弘业期货    |284       |28        |安粮期货  |298       |15        
11    |国元期货    |165         |-279      |中银国际    |264       |-360      |国富期货  |261       |6         
12    |中信建投    |162         |133       |永安期货    |264       |1         |平安期货  |241       |82        
13    |美尔雅      |119         |-108      |浙商期货    |258       |38        |瑞达期货  |225       |0         
14    |平安期货    |119         |28        |银河期货    |245       |-62       |国海良时  |221       |0         
15    |格林大华期货|117         |-54       |南华期货    |233       |8         |宏源期货  |207       |26        
16    |东证期货    |102         |65        |方正中期    |211       |16        |光大期货  |205       |15        
17    |一德期货    |86          |-41       |海证期货    |204       |21        |华安期货  |198       |-4        
18    |国贸期货    |83          |19        |光大期货    |202       |-4        |方正中期  |197       |-3        
19    |广发期货    |75          |39        |华鑫期货    |177       |42        |国投安信期货|190       |-2        
20    |银河期货    |73          |71        |招金期货    |159       |0         |长江期货  |186       |-77       
合计|                |5057        |393       |                |8684      |21        |              |10464     |119       

合约：RS007              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东航期货    |16          |-10       |天鸿期货    |6         |6         |德盛期货  |3         |2         
2     |天鸿期货    |10          |10        |新纪元期货  |2         |2         |海通期货  |2         |2         
3     |德盛期货    |8           |-4        |徽商期货    |2         |0         |中原期货  |2         |2         
4     |中原期货    |6           |-2        |中财期货    |1         |0         |东航期货  |2         |2         
5     |东证期货    |6           |-2        |方正中期    |1         |-1        |永安期货  |2         |2         
6     |银河期货    |3           |-30       |国元期货    |1         |1         |美尔雅    |1         |1         
7     |新纪元期货  |2           |2         |新湖期货    |1         |1         |东证期货  |1         |-6        
8     |江苏东华    |2           |-4        |新晟期货    |1         |0         |广州金控  |1         |1         
9     |中信期货    |2           |0         |-           |-         |-         |中电投先融|1         |1         
10    |海通期货    |2           |-3        |-           |-         |-         |-         |-         |-         
11    |天风期货    |2           |2         |-           |-         |-         |-         |-         |-         
12    |中信建投    |2           |2         |-           |-         |-         |-         |-         |-         
13    |永安期货    |2           |0         |-           |-         |-         |-         |-         |-         
14    |中辉期货    |2           |0         |-           |-         |-         |-         |-         |-         
15    |华安期货    |2           |-4        |-           |-         |-         |-         |-         |-         
16    |华泰期货    |1           |0         |-           |-         |-         |-         |-         |-         
17    |招商期货    |1           |1         |-           |-         |-         |-         |-         |-         
18    |宝城期货    |1           |0         |-           |-         |-         |-         |-         |-         
19    |方正中期    |1           |-11       |-           |-         |-         |-         |-         |-         
20    |国元期货    |1           |1         |-           |-         |-         |-         |-         |-         
合计|                |72          |-52       |                |15        |9         |              |15        |7         

合约：SA005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |浙商期货    |2,132       |1,234     |永安期货    |3,574     |233       |永安期货  |2,373     |-1,264    
2     |海通期货    |1,926       |-509      |中信期货    |2,178     |4         |美尔雅    |2,116     |258       
3     |永安期货    |1,849       |-378      |一德期货    |2,046     |10        |华金期货  |1,924     |-29       
4     |光大期货    |1,480       |-425      |方正中期    |1,865     |102       |方正中期  |1,798     |-46       
5     |新湖期货    |1,412       |-596      |国投安信期货|1,448     |221       |浙商期货  |1,690     |271       
6     |华泰期货    |1,241       |-1,035    |东方财富    |977       |-14       |中粮期货  |1,635     |956       
7     |华安期货    |1,207       |-34       |东证期货    |725       |75        |广州期货  |1,361     |53        
8     |中粮期货    |1,185       |583       |徽商期货    |676       |116       |弘业期货  |1,211     |34        
9     |东方财富    |865         |-675      |中州期货    |662       |138       |海通期货  |950       |-42       
10    |国投安信期货|821         |-985      |中信建投    |606       |29        |中信建投  |947       |-82       
11    |徽商期货    |781         |-649      |美尔雅      |600       |7         |上海大陆  |865       |-1        
12    |海证期货    |767         |-7        |前海期货    |524       |-71       |南华期货  |862       |263       
13    |东证期货    |686         |-24       |宝城期货    |497       |-6        |海证期货  |754       |-34       
14    |国富期货    |592         |358       |国泰君安    |475       |56        |安粮期货  |659       |-10       
15    |方正中期    |582         |-753      |广发期货    |453       |42        |混沌天成期货|574       |-1        
16    |广州期货    |578         |-95       |中大期货    |453       |-3        |倍特期货  |525       |7         
17    |兴证期货    |552         |4         |广州金控    |449       |10        |建信期货  |522       |509       
18    |中信期货    |538         |-411      |申银万国    |429       |27        |瑞达期货  |486       |-70       
19    |建信期货    |531         |497       |海证期货    |426       |-543      |中原期货  |461       |18        
20    |南华期货    |476         |-320      |鲁证期货    |422       |55        |中信期货  |451       |112       
合计|                |20201       |-4220     |                |19485     |488       |              |22164     |902       

合约：SF003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |方正中期    |20        |0         |中原期货  |19        |0         
