					郑州商品交易所期货持仓排名表(2020-03-12)

品种：苹果AP              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
11    |中辉期货    |45,310      |11,381    |东吴期货    |19,604    |-1,044    |银河期货  |18,505    |-5,647    
12    |冠通期货    |44,983      |7,830     |中信建投    |17,296    |-2,386    |广发期货  |18,243    |329       
13    |国泰君安    |38,641      |16,191    |国泰君安    |17,126    |3,699     |中信建投  |15,540    |-436      
14    |广发期货    |38,188      |21,253    |鲁证期货    |12,967    |-612      |光大期货  |13,325    |-8,511    
15    |中信建投    |35,900      |12,301    |广发期货    |12,741    |543       |国泰君安  |12,944    |4,044     
16    |华安期货    |34,941      |3,999     |东海期货    |11,943    |885       |国投安信期货|11,566    |1,527     
17    |方正中期    |32,079      |13,461    |中辉期货    |11,931    |3,106     |五矿经易期货|9,647     |-544      
18    |国富期货    |31,527      |4,062     |光大期货    |11,128    |-9,568    |兴证期货  |9,355     |-4,689    
19    |东方财富    |31,489      |11,360    |华安期货    |9,960     |-321      |国富期货  |9,213     |-453      
20    |兴证期货    |29,521      |4,966     |国投安信期货|9,908     |-1,858    |上海中期  |8,708     |-172      
合计|                |1259859     |314249    |                |474573    |26618     |              |523722    |17211     

合约：MA007              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,304       |-2,744    |东证期货    |5,997     |140       |东证期货  |5,993     |140       
2     |光大期货    |3,693       |91        |国投安信期货|4,003     |7         |国投安信期货|3,858     |-6        
3     |锦泰期货    |2,262       |512       |华泰期货    |3,017     |1         |华泰期货  |3,009     |0         
4     |恒泰期货    |2,036       |-1,708    |方正中期    |2,998     |-4        |方正中期  |2,996     |-6        
5     |国投安信期货|1,451       |-106      |格林大华期货|1,703     |3         |格林大华期货|1,700     |0         
6     |中粮期货    |1,424       |-2,169    |锦泰期货    |1,217     |20        |大越期货  |1,200     |0         
7     |大地期货    |1,222       |105       |大越期货    |1,200     |0         |锦泰期货  |1,139     |12        
8     |方正中期    |1,056       |-65       |申银万国    |1,037     |-3        |恒泰期货  |1,020     |6         
9     |申银万国    |1,005       |48        |恒泰期货    |1,020     |6         |东海期货  |1,019     |-325      
10    |浙商期货    |909         |-111      |光大期货    |1,005     |-304      |申银万国  |1,016     |2         
11    |大有期货    |909         |-139      |中信期货    |533       |21        |光大期货  |987       |-317      
12    |首创期货    |684         |112       |大有期货    |436       |-1        |中信期货  |513       |5         
13    |宏源期货    |579         |388       |中粮期货    |405       |-10       |大有期货  |431       |-4        
14    |中原期货    |562         |-522      |大地期货    |365       |1         |中粮期货  |400       |-6        
15    |中信期货    |472         |269       |中原期货    |315       |10        |大地期货  |356       |1         
16    |东海期货    |405         |-19       |首创期货    |214       |-10       |中原期货  |314       |10        
17    |银河期货    |348         |227       |宏源期货    |160       |121       |宏源期货  |254       |168       
18    |华闻期货    |308         |90        |东海期货    |141       |-80       |首创期货  |210       |-14       
19    |弘业期货    |296         |189       |华闻期货    |119       |-9        |国信期货  |109       |-1        
20    |西部期货    |271         |234       |永安期货    |85        |0         |国海良时  |88        |0         
合计|                |28196       |-5318     |                |25970     |-91       |              |26612     |-335      

合约：MA009              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |21,735      |2,057     |华泰期货    |13,150    |1,442     |中信期货  |25,843    |-117      
2     |东吴期货    |17,004      |8,378     |东证期货    |10,440    |7,974     |申银万国  |17,907    |1,092     
3     |新湖期货    |14,568      |3,922     |东吴期货    |8,843     |-482      |华泰期货  |13,069    |1,428     
4     |华泰期货    |11,686      |5,982     |中信期货    |8,145     |588       |永安期货  |12,098    |72        
5     |东海期货    |10,592      |298       |永安期货    |7,831     |128       |东证期货  |10,141    |8,253     
6     |光大期货    |7,616       |1,842     |东海期货    |6,365     |-401      |东吴期货  |8,367     |248       
7     |弘业期货    |7,517       |3,166     |徽商期货    |6,329     |245       |弘业期货  |5,187     |3,003     
8     |中信期货    |5,999       |-3,175    |华安期货    |6,303     |740       |安粮期货  |5,087     |4         
9     |浙商期货    |5,255       |2,633     |安粮期货    |5,923     |137       |东海期货  |5,063     |-849      
10    |华安期货    |4,543       |2,375     |鲁证期货    |5,657     |490       |宏源期货  |5,062     |177       
11    |徽商期货    |4,421       |1,906     |海通期货    |4,991     |1,223     |海通期货  |4,538     |752       
12    |国泰君安    |4,230       |1,068     |宏源期货    |4,737     |142       |华安期货  |4,396     |527       
13    |中信建投    |3,969       |2,628     |平安期货    |4,372     |-60       |徽商期货  |4,280     |72        
14    |方正中期    |3,492       |449       |一德期货    |4,331     |201       |中银国际  |4,089     |27        
15    |冠通期货    |3,356       |1,990     |国泰君安    |3,301     |534       |国投安信期货|3,629     |80        
16    |鲁证期货    |3,243       |627       |新湖期货    |3,109     |-574      |平安期货  |3,534     |-875      
17    |海通期货    |3,231       |216       |弘业期货    |3,081     |238       |兴证期货  |3,074     |29        
18    |永安期货    |3,160       |176       |兴证期货    |3,043     |247       |新湖期货  |2,547     |-454      
19    |银河期货    |3,055       |1,934     |申银万国    |3,018     |420       |东航期货  |2,310     |59        
20    |申银万国    |2,958       |1,069     |东航期货    |2,766     |44        |浙江新世纪|2,126     |7         
合计|                |141630      |39541     |                |115735    |13276     |              |142347    |13535     

合约：MA011              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |安粮期货    |76          |70        |华泰期货    |11,045    |1         |华泰期货  |11,019    |0         
2     |徽商期货    |75          |62        |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
3     |中大期货    |32          |24        |中信期货    |5,505     |0         |中信期货  |5,501     |0         
4     |东吴期货    |28          |-21       |银河期货    |2,697     |0         |银河期货  |2,718     |0         
5     |迈科期货    |26          |16        |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |方正中期    |24          |14        |格林大华期货|603       |0         |格林大华期货|593       |0         
7     |浙商期货    |24          |20        |迈科期货    |450       |0         |迈科期货  |478       |0         
8     |五矿经易期货|24          |-1        |恒泰期货    |201       |-1        |恒泰期货  |200       |0         
9     |中粮期货    |20          |16        |宏源期货    |141       |-10       |五矿经易期货|185       |19        
10    |宏源期货    |17          |7         |东证期货    |104       |0         |宏源期货  |140       |-7        
11    |瑞达期货    |16          |16        |申银万国    |79        |1         |建信期货  |84        |0         
12    |华安期货    |16          |5         |招商期货    |72        |4         |浙商期货  |71        |0         
13    |海通期货    |9           |9         |五矿经易期货|42        |1         |天风期货  |60        |0         
14    |国贸期货    |9           |4         |方正中期    |37        |11        |徽商期货  |42        |7         
15    |银河期货    |8           |6         |浙商期货    |32        |24        |华西期货  |33        |-4        
16    |中原期货    |8           |8         |中粮期货    |24        |20        |长江期货  |30        |0         
17    |国富期货    |8           |8         |平安期货    |24        |0         |中大期货  |28        |10        
18    |东航期货    |7           |7         |华信期货    |17        |0         |方正中期  |16        |1         
19    |盛达期货    |6           |6         |海通期货    |15        |0         |西南期货  |16        |0         
20    |海证期货    |6           |6         |渤海期货    |12        |0         |中原期货  |6         |6         
合计|                |439         |282       |                |29901     |51        |              |30020     |32        

合约：MA101              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东吴期货    |449         |189       |华泰期货    |5,027     |7         |华泰期货  |5,045     |20        
2     |东证期货    |246         |241       |弘业期货    |3,537     |-6        |弘业期货  |3,502     |-6        
3     |宏源期货    |234         |74        |首创期货    |1,017     |0         |首创期货  |1,031     |0         
4     |长安期货    |166         |120       |一德期货    |310       |0         |红塔期货  |326       |0         
5     |国泰君安    |160         |60        |国泰君安    |262       |95        |迈科期货  |276       |1         
6     |鑫鼎盛期货  |112         |112       |迈科期货    |238       |1         |永安期货  |239       |-2        
7     |徽商期货    |99          |15        |东证期货    |181       |151       |新湖期货  |200       |0         
8     |国投安信期货|93          |67        |华金期货    |145       |2         |华安期货  |188       |41        
9     |安粮期货    |90          |55        |东吴期货    |133       |54        |一德期货  |180       |20        
10    |浙商期货    |77          |35        |东兴期货    |114       |2         |国富期货  |179       |20        
11    |平安期货    |74          |37        |五矿经易期货|106       |0         |东吴期货  |135       |61        
12    |华安期货    |71          |-4        |德盛期货    |100       |-3        |华金期货  |125       |0         
13    |华泰期货    |63          |49        |华安期货    |98        |6         |东海期货  |123       |53        
14    |金鹏期货    |62          |31        |方正中期    |80        |18        |国投安信期货|104       |78        
15    |德盛期货    |61          |54        |长江期货    |80        |-5        |徽商期货  |100       |19        
16    |东方财富    |60          |-2        |永安期货    |80        |33        |浙江新世纪|90        |12        
17    |东海期货    |58          |57        |上海东亚    |77        |1         |银河期货  |81        |-18       
18    |鲁证期货    |56          |-53       |浙商期货    |76        |15        |宏源期货  |81        |-55       
19    |方正中期    |55          |16        |长安期货    |74        |59        |上海东亚  |75        |0         
20    |银河期货    |54          |6         |徽商期货    |69        |-2        |金鹏期货  |72        |26        
合计|                |2340        |1159      |                |11804     |428       |              |12152     |270       

合约：OI003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |0           |0         |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |86,257      |28,180    |中信期货    |7,458     |-729      |中粮期货  |14,264    |150       
2     |华泰期货    |36,557      |19,489    |国投安信期货|4,579     |-494      |东证期货  |6,694     |241       
3     |光大期货    |19,762      |6,872     |银河期货    |3,972     |62        |国投安信期货|5,830     |-95       
4     |海通期货    |18,105      |5,338     |中信建投    |3,937     |93        |国泰君安  |5,689     |235       
5     |中信期货    |16,093      |4,105     |一德期货    |3,785     |680       |中信期货  |5,022     |-166      
6     |华西期货    |14,375      |4,503     |中粮期货    |3,321     |182       |中信建投  |4,151     |43        
7     |徽商期货    |11,941      |5,584     |永安期货    |3,293     |154       |安粮期货  |2,964     |850       
8     |华安期货    |11,788      |4,872     |国富期货    |3,104     |115       |华泰期货  |2,886     |19        
9     |华闻期货    |8,487       |2,589     |华安期货    |2,949     |208       |鲁证期货  |2,676     |89        
10    |东吴期货    |8,341       |5,219     |安粮期货    |2,812     |-308      |建信期货  |2,590     |469       
11    |安粮期货    |7,220       |4,798     |申银万国    |2,726     |274       |新湖期货  |2,344     |47        
12    |东方财富    |6,634       |2,610     |东证期货    |2,664     |-110      |国海良时  |2,268     |-317      
13    |新湖期货    |6,374       |1,717     |海通期货    |2,081     |-1,684    |上海中期  |1,575     |2         
14    |宏源期货    |6,345       |4,177     |建信期货    |1,905     |-50       |中国国际  |1,390     |-110      
15    |兴证期货    |6,026       |336       |五矿经易期货|1,899     |355       |海通期货  |1,367     |301       
16    |银河期货    |5,943       |2,182     |国泰君安    |1,656     |113       |国联期货  |1,137     |-63       
17    |中粮期货    |5,370       |3,673     |鲁证期货    |1,626     |-676      |中原期货  |1,044     |462       
18    |中信建投    |5,362       |2,238     |方正中期    |1,410     |-44       |兴证期货  |1,019     |-534      
19    |中辉期货    |5,244       |3,378     |摩根大通    |1,270     |-321      |申银万国  |1,007     |16        
20    |国泰君安    |5,170       |1,620     |长安期货    |1,241     |-13       |宏源期货  |870       |125       
合计|                |291394      |113480    |                |57688     |-2193     |              |66787     |1764      

合约：OI009              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,193       |1,176     |银河期货    |3,554     |-11       |中粮期货  |9,704     |96        
2     |银河期货    |2,880       |1,504     |中信期货    |3,055     |-13       |中信期货  |5,727     |-23       
3     |中信期货    |2,474       |336       |国富期货    |2,736     |36        |兴证期货  |4,223     |0         
4     |安粮期货    |2,379       |1,098     |建信期货    |2,205     |-1        |国投安信期货|3,839     |-178      
5     |上海大陆    |2,165       |1,426     |信达期货    |2,136     |-24       |中国国际  |2,585     |0         
6     |国元期货    |1,715       |-334      |兴证期货    |2,094     |3         |东证期货  |1,957     |77        
7     |华安期货    |1,596       |599       |上海中期    |1,974     |40        |上海中期  |1,851     |6         
8     |徽商期货    |1,431       |576       |国泰君安    |1,914     |12        |摩根大通  |1,700     |0         
9     |华泰期货    |1,377       |335       |中信建投    |1,737     |115       |国海良时  |1,342     |7         
10    |光大期货    |1,193       |221       |东证期货    |1,733     |34        |国富期货  |1,103     |50        
11    |国金期货    |1,128       |679       |国投安信期货|1,335     |-64       |大有期货  |953       |-72       
12    |永安期货    |919         |562       |安粮期货    |1,302     |-396      |中电投先融|918       |383       
13    |国泰君安    |850         |357       |申银万国    |1,274     |38        |华安期货  |850       |-29       
14    |天风期货    |786         |318       |兴业期货    |1,252     |-5        |一德期货  |839       |114       
15    |格林大华期货|776         |759       |英大期货    |1,052     |510       |安粮期货  |811       |-23       
16    |中信建投    |671         |485       |中粮期货    |968       |253       |永安期货  |789       |300       
17    |宏源期货    |640         |559       |永安期货    |930       |-79       |新湖期货  |788       |3         
18    |国投安信期货|614         |246       |宏源期货    |819       |-23       |海通期货  |690       |117       
19    |中电投先融  |550         |479       |西南期货    |747       |-6        |申银万国  |589       |189       
20    |鲁证期货    |535         |-2        |一德期货    |732       |48        |中原期货  |556       |56        
合计|                |31872       |11379     |                |33549     |467       |              |41814     |1073      

合约：RM003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |先锋期货    |134       |0         |兴证期货  |149       |0         
2     |-           |-           |-         |国泰君安    |11        |0         |-         |-         |-         
3     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
合计|                |0           |0         |                |149       |0         |              |149       |0         

合约：RM005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |176,163     |32,623    |五矿经易期货|24,317    |-120      |中粮期货  |46,218    |-278      
2     |国富期货    |38,807      |6,142     |中信期货    |6,712     |271       |广发期货  |11,372    |-193      
3     |新湖期货    |37,010      |598       |广发期货    |6,402     |-316      |摩根大通  |9,141     |-300      
4     |兴证期货    |31,482      |7,856     |新湖期货    |6,037     |245       |国投安信期货|8,043     |-322      
5     |华泰期货    |28,768      |-6,159    |永安期货    |5,592     |-300      |光大期货  |7,190     |-145      
6     |光大期货    |28,271      |7,166     |国泰君安    |4,982     |-310      |中信期货  |6,953     |657       
7     |中信期货    |26,024      |-1,502    |华泰期货    |4,046     |66        |新晟期货  |5,172     |5         
8     |华西期货    |22,750      |6,755     |宏源期货    |4,015     |-213      |海通期货  |3,564     |297       
9     |东吴期货    |18,123      |5,135     |中信建投    |4,007     |-264      |新湖期货  |3,280     |-157      
10    |徽商期货    |17,826      |21        |银河期货    |3,952     |-555      |华泰期货  |3,140     |-456      
11    |广发期货    |17,125      |-5,520    |方正中期    |3,803     |-45       |国泰君安  |2,986     |-130      
12    |华安期货    |16,400      |-102      |华安期货    |3,765     |115       |徽商期货  |2,899     |-177      
13    |美尔雅      |15,484      |12,098    |东证期货    |3,727     |481       |上海大陆  |2,698     |-22       
14    |国泰君安    |14,634      |4,747     |申银万国    |3,388     |286       |东证期货  |2,659     |-586      
15    |东方财富    |14,527      |562       |徽商期货    |2,945     |169       |东海期货  |2,594     |48        
16    |冠通期货    |13,684      |-472      |招金期货    |2,477     |-973      |申银万国  |2,285     |-270      
17    |海通期货    |13,412      |-443      |兴证期货    |2,455     |313       |鲁证期货  |1,961     |28        
18    |中信建投    |13,033      |5,609     |国投安信期货|2,203     |17        |五矿经易期货|1,861     |27        
19    |华闻期货    |12,131      |1,587     |海通期货    |2,162     |-865      |华鑫期货  |1,691     |1,366     
20    |中粮期货    |8,603       |480       |南华期货    |1,999     |326       |东吴期货  |1,631     |-79       
合计|                |564257      |77181     |                |98986     |-1672     |              |127338    |-687      

合约：RM007              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |36,872      |31,193    |五矿经易期货|7,758     |100       |五矿经易期货|7,758     |100       
2     |海证期货    |30,622      |29,294    |东证期货    |3,785     |402       |东证期货  |3,803     |414       
3     |上海大陆    |28,491      |27,161    |国投安信期货|2,101     |13        |国投安信期货|2,100     |17        
4     |锦泰期货    |8,195       |4,995     |国海良时    |1,616     |1         |国海良时  |1,611     |11        
5     |五矿经易期货|4,364       |-1,236    |中信期货    |1,036     |37        |中信期货  |1,173     |175       
6     |冠通期货    |4,318       |3,846     |广发期货    |641       |591       |中原期货  |500       |0         
7     |国元期货    |3,224       |3,224     |中原期货    |501       |-1        |中信建投  |410       |-20       
8     |国海良时    |3,222       |-332      |中信建投    |426       |-1        |广发期货  |330       |283       
9     |华闻期货    |2,038       |12        |建信期货    |240       |40        |锦泰期货  |250       |94        
10    |中信期货    |1,444       |-198      |锦泰期货    |138       |69        |上海大陆  |154       |26        
11    |东证期货    |1,302       |174       |中粮期货    |116       |-13       |海证期货  |123       |11        
12    |国投安信期货|918         |-116      |银河期货    |103       |-4        |中粮期货  |115       |-10       
13    |华泰期货    |905         |880       |中天期货    |100       |0         |中天期货  |100       |0         
14    |国联期货    |615         |503       |华泰期货    |61        |59        |宏源期货  |95        |79        
15    |华安期货    |598         |407       |海证期货    |41        |-21       |永安期货  |86        |0         
16    |首创期货    |486         |124       |上海大陆    |37        |-17       |首创期货  |52        |46        
17    |徽商期货    |475         |233       |冠通期货    |31        |-20       |冠通期货  |50        |20        
18    |中信建投    |425         |-134      |国泰君安    |26        |-2        |华金期货  |48        |-52       
19    |银河期货    |357         |-437      |浙江新世纪  |25        |0         |华泰期货  |43        |8         
20    |东海期货    |300         |276       |徽商期货    |21        |-4        |徽商期货  |31        |7         
合计|                |129171      |99869     |                |18803     |1229      |              |18832     |1209      

合约：RM009              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |42,869      |31,278    |永安期货    |8,447     |319       |中粮期货  |23,968    |-1,607    
2     |海证期货    |29,681      |27,813    |长江期货    |7,993     |-121      |兴证期货  |21,326    |65        
3     |东证期货    |29,496      |7,556     |英大期货    |5,968     |210       |国投安信期货|16,591    |-167      
4     |上海大陆    |27,607      |26,092    |大越期货    |5,602     |1,896     |南华期货  |7,636     |-14       
5     |华泰期货    |22,188      |1,773     |五矿经易期货|4,973     |-156      |中信期货  |6,641     |-242      
6     |华西期货    |14,477      |1,419     |徽商期货    |4,527     |-2,202    |广发期货  |5,280     |358       
7     |光大期货    |11,455      |2,562     |华安期货    |4,413     |-52       |国海良时  |4,606     |219       
8     |徽商期货    |9,922       |5,175     |中信期货    |4,175     |253       |瑞达期货  |4,014     |73        
9     |银河期货    |7,569       |-2,495    |中信建投    |3,817     |236       |徽商期货  |3,940     |-60       
10    |中信期货    |7,505       |-391      |浙商期货    |3,271     |513       |中国国际  |3,869     |50        
11    |中粮期货    |6,745       |3,081     |国泰君安    |3,163     |-671      |中州期货  |3,556     |-222      
12    |锦泰期货    |6,679       |3,460     |中辉期货    |2,847     |269       |永安期货  |2,579     |-34       
13    |华安期货    |6,220       |1,302     |宏源期货    |2,795     |-275      |国泰君安  |2,529     |-119      
14    |宏源期货    |6,160       |3,893     |东航期货    |2,674     |-60       |东证期货  |2,444     |-110      
15    |国金期货    |4,759       |1,514     |中财期货    |2,548     |295       |平安期货  |2,331     |-173      
16    |中信建投    |4,607       |-43       |摩根大通    |2,500     |0         |华泰期货  |2,301     |-2,062    
17    |冠通期货    |4,345       |-955      |方正中期    |2,493     |-128      |一德期货  |2,102     |6         
18    |海通期货    |4,182       |-1,655    |弘业期货    |2,488     |-317      |国富期货  |1,580     |146       
19    |安粮期货    |3,755       |1,118     |一德期货    |2,486     |61        |福能期货  |1,543     |27        
20    |国投安信期货|3,469       |24        |倍特期货    |2,476     |145       |信达期货  |1,511     |2         
合计|                |253690      |112521    |                |79656     |215       |              |120347    |-3864     

合约：RM101              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |2,680       |2,622     |华泰期货    |3,593     |1,268     |华泰期货  |3,799     |1,304     
2     |徽商期货    |1,257       |597       |首创期货    |851       |6         |金元期货  |1,242     |24        
3     |美尔雅      |656         |-52       |大越期货    |658       |3         |徽商期货  |1,111     |420       
4     |国金期货    |596         |272       |中航期货    |652       |126       |首创期货  |805       |-19       
5     |华安期货    |566         |191       |申银万国    |570       |-4        |中粮期货  |667       |0         
6     |长江期货    |548         |479       |弘业期货    |544       |105       |美尔雅    |655       |-85       
7     |国海良时    |491         |324       |银河期货    |538       |92        |上海中期  |617       |3         
8     |国元期货    |365         |59        |徽商期货    |497       |23        |永安期货  |577       |0         
9     |宏源期货    |250         |-13       |德盛期货    |423       |7         |国富期货  |532       |60        
10    |弘业期货    |245         |126       |华安期货    |334       |7         |东证期货  |505       |-18       
11    |冠通期货    |224         |223       |方正中期    |306       |12        |长城期货  |437       |21        
12    |长城期货    |212         |-3        |浙商期货    |302       |33        |长江期货  |382       |123       
13    |中航期货    |208         |143       |华鑫期货    |286       |0         |平安期货  |334       |60        
14    |银河期货    |196         |29        |长江期货    |272       |35        |广州期货  |306       |-1        
15    |华闻期货    |186         |-8        |安粮期货    |271       |46        |国海良时  |299       |72        
16    |东航期货    |183         |-43       |永安期货    |256       |6         |广发期货  |290       |90        
17    |国泰君安    |182         |114       |南华期货    |227       |2         |瑞达期货  |288       |101       
18    |中银国际    |174         |-27       |格林大华期货|220       |7         |迈科期货  |259       |2         
19    |格林大华期货|155         |25        |中信期货    |217       |22        |宏源期货  |239       |7         
20    |安粮期货    |146         |118       |广发期货    |217       |9         |华安期货  |236       |-17       
合计|                |9520        |5176      |                |11234     |1805      |              |13580     |2147      

合约：RS007              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东航期货    |12          |-2        |江西瑞奇    |4         |0         |大有期货  |6         |0         
2     |德盛期货    |9           |-1        |徽商期货    |3         |0         |海通期货  |3         |0         
3     |中原期货    |6           |0         |德盛期货    |3         |-1        |美尔雅    |2         |1         
4     |招商期货    |5           |0         |申银万国    |2         |1         |永安期货  |2         |0         
5     |徽商期货    |2           |2         |津投期货    |2         |-1        |中原期货  |1         |0         
6     |银河期货    |2           |2         |国泰君安    |1         |-2        |东证期货  |1         |0         
7     |国泰君安    |2           |1         |平安期货    |1         |0         |锦泰期货  |1         |0         
8     |大越期货    |2           |2         |-           |-         |-         |-         |-         |-         
9     |国投安信期货|1           |1         |-           |-         |-         |-         |-         |-         
10    |申银万国    |1           |-1        |-           |-         |-         |-         |-         |-         
11    |中信期货    |1           |-2        |-           |-         |-         |-         |-         |-         
12    |鲁证期货    |1           |0         |-           |-         |-         |-         |-         |-         
13    |津投期货    |1           |1         |-           |-         |-         |-         |-         |-         
14    |美尔雅      |1           |1         |-           |-         |-         |-         |-         |-         
15    |东证期货    |1           |-11       |-           |-         |-         |-         |-         |-         
16    |新晟期货    |1           |1         |-           |-         |-         |-         |-         |-         
合计|                |48          |-6        |                |16        |-3        |              |16        |1         

合约：SA005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |2,034       |-881      |永安期货    |2,936     |25        |美尔雅    |2,351     |-112      
2     |海通期货    |1,996       |719       |国投安信期货|2,435     |152       |华金期货  |2,041     |-2        
3     |新湖期货    |1,409       |-60       |方正中期    |2,173     |15        |永安期货  |1,921     |2         
4     |方正中期    |1,150       |-265      |一德期货    |2,117     |-6        |方正中期  |1,694     |103       
5     |光大期货    |1,016       |-914      |中信期货    |2,091     |-57       |中粮期货  |1,552     |-139      
6     |东方财富    |728         |-402      |东方财富    |820       |113       |浙商期货  |1,461     |-360      
7     |浙商期货    |660         |-372      |中州期货    |759       |15        |广州期货  |1,457     |-129      
8     |中信期货    |640         |-612      |浙商期货    |719       |136       |弘业期货  |1,000     |-359      
9     |华安期货    |577         |-329      |美尔雅      |619       |15        |安粮期货  |849       |-64       
10    |徽商期货    |467         |-542      |宝城期货    |539       |1         |上海大陆  |815       |-19       
11    |美尔雅      |447         |-1,500    |中信建投    |520       |-14       |新湖期货  |809       |299       
12    |冠通期货    |445         |-742      |徽商期货    |512       |-11       |南华期货  |805       |20        
13    |弘业期货    |440         |169       |中大期货    |485       |5         |中信期货  |767       |99        
14    |国投安信期货|407         |-100      |广州金控    |457       |37        |倍特期货  |724       |247       
15    |建信期货    |392         |-17       |东证期货    |429       |-26       |海通期货  |711       |62        
16    |鲁证期货    |344         |20        |申银万国    |420       |9         |混沌天成期货|584       |-10       
17    |广州期货    |299         |-216      |华泰期货    |409       |-165      |申银万国  |505       |-95       
18    |德盛期货    |276         |112       |广发期货    |399       |-6        |招商期货  |500       |-66       
19    |南华期货    |275         |257       |国信期货    |396       |-60       |东证期货  |455       |6         
20    |国泰君安    |274         |-332      |华安期货    |377       |-39       |中信建投  |438       |4         
合计|                |14276       |-6007     |                |19612     |139       |              |21439     |-513      

合约：SF003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中原期货    |40          |40        |方正中期    |20        |0         |中原期货  |20        |0         
合计|                |40          |40        |                |20        |0         |              |20        |0         

合约：SF005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,655       |2,637     |国投安信期货|11,745    |-198      |摩根大通  |6,111     |0         
2     |新湖期货    |6,893       |3,883     |中信期货    |7,710     |160       |中信期货  |5,287     |-534      
3     |中信期货    |5,076       |1,924     |南华期货    |6,400     |71        |一德期货  |3,803     |552       
4     |光大期货    |3,495       |2,134     |弘业期货    |5,548     |497       |华泰期货  |2,776     |-101      
5     |国富期货    |2,455       |1,889     |永安期货    |2,628     |60        |海通期货  |2,272     |-94       
6     |徽商期货    |2,398       |1,070     |华信期货    |2,615     |-1        |东证期货  |2,083     |46        
7     |国投安信期货|2,084       |731       |上海大陆    |2,333     |215       |国富期货  |2,053     |-347      
8     |上海大陆    |2,061       |513       |浙商期货    |2,121     |450       |兴证期货  |2,032     |-395      
9     |华泰期货    |1,949       |1,063     |海通期货    |1,866     |-900      |国泰君安  |1,800     |-24       
10    |弘业期货    |1,630       |519       |中原期货    |1,849     |-127      |永安期货  |1,789     |556       
11    |永安期货    |1,616       |960       |银河期货    |1,755     |175       |国投安信期货|1,453     |-244      
12    |银河期货    |1,521       |741       |中辉期货    |1,398     |216       |宏源期货  |1,390     |234       
13    |浙商期货    |1,460       |935       |方正中期    |1,231     |499       |金瑞期货  |1,339     |57        
14    |海通期货    |1,366       |-1,514    |兴证期货    |1,193     |149       |中金期货  |1,202     |11        
15    |方正中期    |1,324       |1,054     |兴业期货    |1,104     |-18       |中粮期货  |1,137     |364       
16    |兴证期货    |1,212       |627       |东兴期货    |800       |0         |广州期货  |1,118     |638       
