					郑州商品交易所期货持仓排名表(2020-03-04)

品种：苹果AP              日期： 2020-03-04
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
合计|                |14775       |9592      |                |20934     |1389      |              |23910     |1459      

合约：SR003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中粮期货    |300       |0         |渤海期货  |205       |0         
2     |-           |-           |-         |国泰君安    |200       |0         |中粮期货  |182       |0         
3     |-           |-           |-         |国信期货    |5         |0         |东兴期货  |102       |0         
4     |-           |-           |-         |-           |-         |-         |大地期货  |16        |0         
合计|                |0           |0         |                |505       |0         |              |505       |0         

合约：SR005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |68,883      |-52,422   |华泰期货    |20,505    |-1,334    |中粮期货  |40,236    |-68       
2     |华泰期货    |21,580      |-19,031   |中粮期货    |15,681    |98        |东证期货  |12,508    |-165      
3     |中信期货    |20,134      |-6,827    |永安期货    |12,732    |388       |华泰期货  |9,733     |-772      
4     |光大期货    |18,595      |-11,559   |东证期货    |10,605    |-1,604    |五矿经易期货|9,116     |17        
5     |东证期货    |17,327      |-6,507    |国泰君安    |8,163     |484       |创元期货  |8,036     |76        
6     |华闻期货    |15,136      |-7,972    |中信期货    |7,712     |-856      |海通期货  |6,456     |2,670     
7     |广发期货    |13,406      |-10,136   |海通期货    |6,721     |-1,323    |东海期货  |6,244     |-46       
8     |新湖期货    |12,411      |-1,877    |渤海期货    |6,577     |19        |东兴期货  |5,899     |-69       
9     |华安期货    |11,387      |-11,364   |宏源期货    |5,571     |88        |首创期货  |5,488     |88        
10    |海证期货    |11,164      |-5,936    |光大期货    |4,947     |333       |金瑞期货  |5,215     |4         
11    |徽商期货    |9,562       |-8,310    |大地期货    |4,571     |100       |国投安信期货|4,978     |66        
12    |国贸期货    |8,994       |-4,434    |兴证期货    |4,190     |842       |中信期货  |4,901     |320       
13    |银河期货    |7,190       |-6,637    |华联期货    |3,951     |-30       |永安期货  |4,839     |-32       
14    |国泰君安    |6,968       |-3,292    |浙商期货    |3,680     |115       |广发期货  |4,473     |-89       
15    |五矿经易期货|6,429       |-4,525    |国投安信期货|3,598     |137       |鲁证期货  |4,196     |148       
16    |东吴期货    |5,595       |-12,464   |德盛期货    |3,580     |117       |东方财富  |3,892     |-187      
17    |山金期货    |5,174       |1,494     |五矿经易期货|3,358     |-2,652    |财达期货  |3,873     |-35       
18    |东海期货    |5,009       |-4,385    |华信期货    |3,104     |-136      |光大期货  |3,593     |-14       
19    |东方财富    |4,951       |-4,957    |东兴期货    |3,071     |27        |中信建投  |3,569     |77        
20    |弘业期货    |4,868       |334       |新湖期货    |3,054     |-64       |中州期货  |3,441     |-5        
合计|                |274763      |-180807   |                |135371    |-5251     |              |150686    |1984      

合约：SR007              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |4,335       |-5,170    |五矿经易期货|3,880     |-1        |五矿经易期货|4,405     |0         
2     |五矿经易期货|4,313       |-262      |东证期货    |3,543     |20        |东证期货  |3,508     |13        
3     |南华期货    |3,172       |-594      |国投安信期货|2,786     |3         |国投安信期货|2,788     |3         
4     |中粮期货    |3,007       |-192      |招商期货    |1,216     |9         |招商期货  |1,001     |0         
5     |银河期货    |2,421       |-1,244    |中信期货    |1,122     |-1        |中信期货  |816       |0         
6     |华闻期货    |2,260       |-1,054    |中粮期货    |793       |37        |渤海期货  |732       |0         
7     |东海期货    |2,164       |-414      |永安期货    |510       |-6        |永安期货  |508       |-10       
8     |锦泰期货    |2,069       |-752      |先锋期货    |505       |150       |德盛期货  |419       |0         
9     |国海良时    |1,765       |-1,380    |国海良时    |380       |17        |中粮期货  |416       |-74       
10    |永安期货    |1,558       |-707      |南华期货    |358       |-30       |国海良时  |360       |14        
11    |招商期货    |1,405       |-1,027    |上海大陆    |228       |30        |南华期货  |359       |-30       
12    |新湖期货    |1,390       |-284      |锦泰期货    |214       |-26       |上海大陆  |286       |-2        
13    |浙商期货    |1,099       |111       |中天期货    |150       |0         |锦泰期货  |179       |27        
14    |国投安信期货|1,056       |-849      |徽商期货    |124       |-5        |中天期货  |150       |0         
15    |中信期货    |953         |-632      |新湖期货    |117       |2         |申银万国  |149       |-8        
16    |海证期货    |927         |-258      |东海期货    |102       |-150      |东海期货  |145       |-124      
17    |上海大陆    |924         |258       |长江期货    |74        |0         |新湖期货  |111       |2         
18    |中信建投    |582         |-912      |宏源期货    |53        |0         |广发期货  |55        |-126      
19    |首创期货    |558         |-816      |申银万国    |47        |24        |银河期货  |49        |16        
20    |东证期货    |505         |-461      |宝城期货    |46        |1         |海证期货  |40        |-34       
合计|                |36463       |-16639    |                |16248     |74        |              |16476     |-333      

合约：SR009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |9,978       |-5,801    |华泰期货    |15,169    |-276      |中粮期货  |41,515    |38        
2     |中信期货    |8,101       |-4,393    |中粮期货    |13,246    |149       |中信期货  |17,782    |626       
3     |华泰期货    |7,901       |-6,515    |浙商期货    |6,608     |479       |永安期货  |10,653    |-120      
4     |东海期货    |5,784       |-2,947    |华联期货    |6,068     |51        |宏源期货  |8,148     |-22       
5     |广发期货    |3,954       |-2,544    |东兴期货    |5,415     |-1        |中投天琪  |7,651     |27        
6     |光大期货    |3,346       |-1,330    |华信期货    |4,501     |58        |创元期货  |6,792     |-2        
7     |银河期货    |3,309       |-4,699    |大地期货    |4,093     |25        |渤海期货  |6,017     |5         
8     |东证期货    |2,438       |-2,339    |混沌天成期货|3,871     |-104      |华金期货  |5,910     |30        
9     |海证期货    |1,897       |-647      |海通期货    |3,708     |-102      |英大期货  |5,100     |-23       
10    |弘业期货    |1,867       |1,175     |东证期货    |3,609     |176       |国投安信期货|4,729     |1         
11    |徽商期货    |1,761       |-1,576    |光大期货    |3,473     |181       |国泰君安  |4,130     |236       
12    |东吴期货    |1,696       |-938      |永安期货    |3,285     |-10       |华信期货  |3,125     |-170      
13    |新湖期货    |1,690       |-1,549    |中州期货    |3,262     |-20       |国信期货  |2,832     |187       
14    |国泰君安    |1,625       |-993      |中信期货    |3,203     |-57       |德盛期货  |2,719     |-5        
15    |浙商期货    |1,505       |-1,813    |国联期货    |3,136     |171       |光大期货  |2,544     |495       
16    |永安期货    |1,434       |-1,041    |国投安信期货|2,986     |23        |大地期货  |2,504     |-4        
17    |华安期货    |1,363       |-1,397    |宏源期货    |2,735     |357       |首创期货  |1,509     |-87       
18    |宏源期货    |1,347       |-551      |中信建投    |2,550     |89        |华泰期货  |1,364     |-109      
19    |中国国际    |1,288       |440       |首创期货    |2,442     |33        |海证期货  |1,312     |942       
20    |锦泰期货    |1,187       |-813      |银河期货    |2,382     |116       |财达期货  |1,263     |0         
合计|                |63471       |-40271    |                |95742     |1338      |              |137599    |2045      

合约：SR101              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华金期货    |155         |92        |华泰期货    |2,397     |0         |中粮期货  |4,799     |21        
2     |天鸿期货    |126         |-83       |弘业期货    |1,892     |0         |弘业期货  |1,504     |1         
3     |宏源期货    |121         |47        |东海期货    |904       |0         |宏源期货  |1,283     |-1        
4     |华闻期货    |97          |-249      |大地期货    |749       |1         |东海期货  |904       |0         
5     |中国国际    |90          |24        |混沌天成期货|735       |0         |华泰期货  |771       |17        
6     |海通期货    |88          |-85       |光大期货    |554       |14        |中原期货  |500       |-1        
7     |华安期货    |65          |-67       |华金期货    |518       |70        |华金期货  |450       |75        
8     |国金期货    |58          |-106      |中原期货    |501       |0         |国投安信期货|401       |0         
9     |上海大陆    |57          |-196      |首创期货    |308       |0         |永安期货  |349       |-1        
10    |东吴期货    |57          |7         |宏源期货    |259       |8         |首创期货  |302       |0         
11    |申银万国    |56          |52        |中粮期货    |213       |-3        |国泰君安  |294       |0         
12    |国泰君安    |56          |-43       |瑞达期货    |211       |0         |中信期货  |241       |1         
13    |永安期货    |34          |13        |兴证期货    |181       |-1        |中投天琪  |237       |0         
14    |冠通期货    |30          |10        |徽商期货    |180       |12        |英大期货  |205       |0         
15    |国贸期货    |29          |-37       |永安期货    |176       |7         |海通期货  |141       |32        
16    |华泰期货    |27          |-28       |东兴期货    |162       |0         |前海期货  |128       |0         
17    |东航期货    |27          |16        |中辉期货    |157       |0         |大地期货  |102       |0         
18    |东证期货    |25          |17        |长江期货    |151       |1         |恒泰期货  |85        |0         
19    |民生期货    |25          |-89       |中信建投    |145       |-3        |东证期货  |81        |15        
20    |中粮期货    |24          |21        |国泰君安    |145       |2         |东方财富  |54        |0         
合计|                |1247        |-684      |                |10538     |108       |              |12831     |159       

合约：TA003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |建信期货    |4,000       |3,310     |国贸期货    |14,100    |-511      |鲁证期货  |10,240    |4         
2     |华泰期货    |2,432       |2,097     |中银国际    |10,000    |0         |新湖期货  |6,475     |57        
3     |华安期货    |1,363       |1,301     |华泰期货    |6,118     |-932      |华泰期货  |5,492     |1,500     
4     |瑞达期货    |1,000       |1,000     |中信期货    |5,911     |19        |华闻期货  |4,521     |57        
5     |弘业期货    |956         |944       |东证期货    |4,831     |400       |银河期货  |4,500     |-100      
6     |银河期货    |836         |836       |新湖期货    |4,120     |0         |华安期货  |4,313     |-1,219    
7     |国贸期货    |635         |28        |宝城期货    |3,982     |400       |东吴期货  |3,929     |-209      
8     |宝城期货    |400         |-839      |东海期货    |3,900     |27        |东证期货  |3,879     |0         
9     |东证期货    |400         |400       |渤海期货    |1,586     |0         |国泰君安  |3,302     |202       
10    |中大期货    |400         |0         |国联期货    |1,540     |120       |广发期货  |2,930     |0         
11    |广发期货    |300         |20        |中粮期货    |1,450     |0         |建信期货  |2,594     |-1,000    
12    |东吴期货    |212         |205       |广发期货    |1,350     |-300      |中信期货  |2,008     |100       
13    |国泰君安    |202         |-98       |浙商期货    |1,002     |-5        |兴业期货  |1,880     |-40       
14    |中州期货    |200         |100       |中信建投    |1,000     |0         |光大期货  |1,598     |73        
15    |五矿经易期货|180         |178       |中大期货    |811       |400       |格林大华期货|1,450     |0         
16    |兴业期货    |140         |2         |中财期货    |467       |0         |浙商期货  |1,030     |0         
17    |国联期货    |120         |120       |东吴期货    |407       |-3        |西南期货  |1,000     |0         
18    |中信期货    |119         |-789      |海通期货    |400       |0         |天风期货  |800       |0         
19    |华闻期货    |107         |-150      |瑞达期货    |400       |-1,000    |永安期货  |800       |0         
20    |国投安信期货|86          |86        |兴业期货    |359       |-100      |招商期货  |733       |0         
合计|                |14088       |8751      |                |63734     |-1485     |              |63474     |-575      

合约：TA005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |113,921     |-94,232   |东证期货    |66,471    |-3,842    |中信期货  |68,403    |-194      
2     |华泰期货    |44,903      |-48,343   |中信期货    |41,778    |1,702     |永安期货  |58,693    |1,537     
3     |新湖期货    |23,738      |-21,264   |华泰期货    |41,238    |59        |国贸期货  |57,942    |354       
4     |华闻期货    |23,707      |-28,067   |永安期货    |34,699    |-439      |银河期货  |30,365    |-412      
5     |中信期货    |22,370      |-8,754    |广发期货    |26,336    |533       |宝城期货  |26,279    |-383      
6     |光大期货    |19,314      |-13,319   |银河期货    |22,303    |-1,008    |华泰期货  |25,766    |898       
7     |兴证期货    |15,964      |-14,070   |光大期货    |19,892    |-1,280    |国泰君安  |24,940    |-1,938    
8     |徽商期货    |14,751      |-16,336   |新湖期货    |19,646    |-512      |华安期货  |23,629    |-103      
9     |东吴期货    |14,603      |-21,469   |中大期货    |18,873    |562       |新湖期货  |23,595    |28        
10    |南华期货    |12,817      |-4,561    |上海中期    |17,734    |-1,444    |中银国际  |22,730    |-20       
11    |海通期货    |12,637      |-12,012   |申银万国    |17,185    |207       |东证期货  |19,603    |-601      
12    |广发期货    |11,828      |-9,081    |通惠期货    |15,944    |-76       |东吴期货  |16,762    |434       
13    |方正中期    |10,389      |-3,125    |南华期货    |14,527    |-1,226    |建信期货  |16,403    |154       
14    |华西期货    |10,221      |-7,240    |鲁证期货    |14,484    |-377      |东海期货  |16,192    |-240      
15    |永安期货    |9,882       |-12,321   |宏源期货    |13,266    |117       |国信期货  |15,762    |-964      
16    |中辉期货    |9,011       |-16,834   |华安期货    |12,613    |-768      |通惠期货  |14,311    |96        
17    |银河期货    |8,508       |-24,078   |徽商期货    |12,377    |-1,753    |中财期货  |13,181    |-30       
18    |中信建投    |7,941       |-3,743    |建信期货    |12,224    |190       |南华期货  |12,473    |2,283     
19    |华安期货    |7,493       |-8,866    |方正中期    |12,024    |214       |摩根大通  |12,273    |50        
20    |天风期货    |6,824       |-10,942   |浙商期货    |11,941    |168       |光大期货  |12,246    |1,658     
合计|                |400822      |-378657   |                |445555    |-8973     |              |511548    |2607      

合约：TA007              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |9,307       |1,038     |海通期货    |13,492    |-2        |五矿经易期货|12,603    |-140      
2     |华泰期货    |8,385       |-3,236    |国泰君安    |13,386    |-32       |招商期货  |7,447     |1         
3     |五矿经易期货|5,056       |-920      |五矿经易期货|10,845    |114       |上海中期  |6,383     |0         
4     |广发期货    |4,889       |-3,157    |中粮期货    |4,896     |-1        |建信期货  |5,911     |-200      
5     |中信期货    |3,876       |-1,600    |大地期货    |4,530     |299       |东吴期货  |5,420     |-10       
6     |永安期货    |3,757       |-634      |国投安信期货|3,590     |482       |兴证期货  |4,880     |-133      
7     |申银万国    |3,373       |1,589     |方正中期    |3,258     |-56       |中信期货  |3,923     |-1,477    
8     |光大期货    |2,605       |92        |新湖期货    |3,024     |4         |华安期货  |3,642     |-2        
9     |冠通期货    |2,544       |-47       |招商期货    |2,381     |18        |国投安信期货|3,548     |484       
10    |锦泰期货    |2,344       |-1,835    |东吴期货    |2,104     |284       |华闻期货  |3,522     |-21       
11    |华闻期货    |2,327       |-140      |兴证期货    |1,911     |0         |华泰期货  |3,227     |-167      
12    |国海良时    |2,019       |-336      |中信期货    |1,820     |-1,079    |方正中期  |3,001     |-56       
13    |国投安信期货|1,946       |178       |华泰期货    |1,734     |-6,074    |国元期货  |2,790     |0         
14    |南华期货    |1,922       |951       |永安期货    |1,599     |12        |大地期货  |2,507     |-1        
15    |上海中期    |1,820       |805       |锦泰期货    |1,472     |219       |兴业期货  |2,196     |0         
16    |招商期货    |1,783       |-1,631    |中衍期货    |1,364     |5         |中辉期货  |1,744     |0         
17    |中原期货    |1,340       |-202      |迈科期货    |1,335     |0         |锦泰期货  |1,741     |-601      
18    |海通期货    |1,298       |-719      |中信建投    |1,311     |-8        |新湖期货  |1,470     |0         
19    |国富期货    |1,230       |310       |申银万国    |1,231     |101       |中衍期货  |1,301     |0         
20    |方正中期    |1,004       |-368      |广发期货    |1,222     |-87       |海通期货  |1,272     |-70       
合计|                |62825       |-9862     |                |76505     |-5801     |              |78528     |-2393     

合约：TA009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |21,313      |-31,072   |广发期货    |18,032    |-313      |宝城期货  |26,653    |10        
2     |东证期货    |17,913      |611       |中信期货    |13,882    |-2,124    |永安期货  |23,501    |-6        
3     |中信期货    |8,060       |3,079     |南华期货    |13,424    |454       |银河期货  |22,146    |-375      
4     |光大期货    |5,503       |-5,929    |永安期货    |13,305    |-192      |建信期货  |21,380    |21        
5     |徽商期货    |5,276       |-191      |中大期货    |11,153    |-56       |中信期货  |20,105    |-1,414    
6     |华闻期货    |4,830       |-5,310    |华泰期货    |9,563     |663       |华安期货  |18,955    |-196      
7     |东吴期货    |4,396       |-3,831    |国泰君安    |9,463     |152       |新湖期货  |17,291    |-2        
8     |大越期货    |4,288       |2,053     |东证期货    |9,282     |-5        |通惠期货  |14,480    |0         
9     |华安期货    |2,926       |-5,003    |银河期货    |9,116     |-37       |中银国际  |14,404    |0         
10    |海通期货    |2,917       |-388      |安粮期货    |9,084     |58        |华泰期货  |11,863    |-310      
11    |华西期货    |2,297       |-108      |华安期货    |8,668     |-140      |东吴期货  |10,999    |282       
12    |新湖期货    |2,222       |-7,168    |方正中期    |7,688     |27        |东证期货  |9,733     |-716      
13    |平安期货    |1,908       |-2,341    |徽商期货    |7,630     |-189      |光大期货  |9,616     |-274      
14    |永安期货    |1,896       |-3,775    |通惠期货    |6,977     |0         |格林大华期货|9,604     |-22       
15    |鲁证期货    |1,803       |-765      |浙商期货    |6,951     |525       |上海中期  |9,278     |-67       
16    |国海良时    |1,711       |280       |山金期货    |6,864     |-2        |先锋期货  |8,678     |6         
17    |冠通期货    |1,702       |-1,731    |中信建投    |6,768     |116       |国元期货  |8,288     |9         
18    |申银万国    |1,644       |353       |瑞达期货    |6,727     |-671      |申银万国  |8,173     |710       
19    |南华期货    |1,618       |-3,043    |大越期货    |6,501     |-1,802    |南华期货  |7,130     |52        
20    |银河期货    |1,586       |-1,809    |弘业期货    |6,409     |215       |海通期货  |6,865     |-67       
合计|                |95809       |-66088    |                |187487    |-3321     |              |279142    |-2359     

合约：TA011              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国投安信期货|126         |-54       |光大期货    |8,748     |0         |光大期货  |8,000     |0         
2     |先锋期货    |90          |-18       |兴证期货    |4,009     |-1        |兴证期货  |3,000     |0         
3     |中信期货    |64          |-72       |锦泰期货    |2,816     |-4        |华泰期货  |2,603     |0         
4     |国富期货    |57          |57        |华泰期货    |2,683     |0         |锦泰期货  |2,000     |0         
5     |徽商期货    |37          |-32       |东吴期货    |2,036     |0         |东吴期货  |1,924     |0         
6     |弘业期货    |20          |20        |大越期货    |960       |0         |申银万国  |1,093     |-3        
7     |华安期货    |19          |-51       |宏源期货    |883       |1         |大越期货  |960       |0         
8     |国金期货    |16          |-33       |浙商期货    |463       |2         |浙商期货  |842       |0         
9     |国元期货    |12          |8         |上海东亚    |297       |0         |国元期货  |800       |0         
10    |混沌天成期货|10          |10        |迈科期货    |280       |0         |国富期货  |800       |0         
11    |中天期货    |8           |-2        |新湖期货    |216       |0         |华安期货  |752       |5         
12    |国海良时    |8           |8         |冠通期货    |200       |0         |瑞达期货  |528       |0         
13    |华西期货    |5           |0         |西南期货    |176       |0         |中信期货  |433       |0         
14    |银河期货    |5           |4         |和融期货    |99        |0         |上海东亚  |297       |0         
15    |中辉期货    |5           |5         |华安期货    |98        |0         |宏源期货  |241       |0         
16    |平安期货    |5           |-3        |方正中期    |76        |1         |冠通期货  |213       |0         
17    |中银国际    |4           |-6        |先锋期货    |72        |0         |中大期货  |133       |0         
18    |永安期货    |4           |-1        |徽商期货    |68        |-1        |迈科期货  |125       |0         
19    |锦泰期货    |4           |-77       |中信期货    |66        |-60       |永安期货  |122       |0         
20    |申银万国    |3           |2         |国富期货    |51        |-1        |银河期货  |114       |0         
合计|                |502         |-235      |                |24297     |-63       |              |24980     |2         

合约：TA101              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |首创期货    |2,008       |2,007     |弘业期货    |3,694     |1         |弘业期货  |3,513     |0         
2     |国信期货    |494         |-93       |华泰期货    |2,714     |10        |华泰期货  |3,233     |75        
3     |华安期货    |227         |-360      |首创期货    |1,077     |1,008     |华安期货  |1,944     |167       
4     |东证期货    |185         |-24       |中信期货    |837       |3         |首创期货  |1,006     |1,000     
5     |华闻期货    |171         |-193      |通惠期货    |779       |0         |兴证期货  |1,000     |0         
6     |永安期货    |151         |60        |山金期货    |684       |50        |锦泰期货  |986       |-4        
7     |大越期货    |150         |150       |永安期货    |453       |-14       |宏源期货  |922       |0         
8     |海通期货    |148         |-63       |徽商期货    |420       |3         |海通期货  |835       |100       
9     |迈科期货    |125         |-34       |长江期货    |389       |69        |安粮期货  |638       |0         
10    |华泰期货    |101         |-21       |光大期货    |317       |2         |华金期货  |629       |0         
11    |国金期货    |96          |-7        |南华期货    |307       |3         |民生期货  |577       |55        
12    |大地期货    |81          |33        |建信期货    |307       |5         |中融汇信  |487       |0         
13    |长江期货    |77          |7         |上海东亚    |305       |0         |浙商期货  |364       |0         
14    |民生期货    |67          |-26       |广发期货    |299       |-14       |海证期货  |331       |0         
15    |信达期货    |63          |-103      |浙商期货    |248       |-2        |上海东亚  |305       |0         
16    |徽商期货    |60          |-148      |方正中期    |245       |23        |迈科期货  |169       |0         
17    |山金期货    |50          |48        |国联期货    |234       |7         |西南期货  |162       |0         
18    |英大期货    |50          |49        |东海期货    |225       |1         |中辉期货  |153       |1         
19    |鲁证期货    |48          |39        |大越期货    |204       |150       |银河期货  |142       |11        
20    |国投安信期货|45          |-133      |中信建投    |198       |0         |申银万国  |141       |1         
合计|                |4397        |1188      |                |13936     |1305      |              |17537     |1406      

合约：UR005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |25,874      |14,456    |国泰君安    |5,689     |1,026     |国泰君安  |7,308     |594       
2     |徽商期货    |16,474      |12,133    |中信期货    |5,417     |739       |一德期货  |6,006     |-275      
3     |华泰期货    |11,087      |7,754     |华泰期货    |4,589     |2,967     |中信期货  |4,896     |1,443     
4     |中信期货    |9,988       |5,711     |永安期货    |4,548     |-751      |建信期货  |4,720     |-536      
5     |东吴期货    |9,112       |8,016     |海通期货    |3,928     |2,944     |方正中期  |3,870     |2,021     
6     |华安期货    |8,532       |5,735     |一德期货    |3,528     |931       |永安期货  |3,865     |294       
7     |方正中期    |7,583       |5,575     |徽商期货    |3,286     |897       |银河期货  |3,379     |907       
8     |东证期货    |6,185       |5,015     |华安期货    |2,213     |-3        |东证期货  |3,225     |2,055     
9     |光大期货    |6,170       |4,526     |倍特期货    |1,572     |573       |海证期货  |3,083     |492       
10    |国泰君安    |6,146       |1,975     |广发期货    |1,571     |524       |华泰期货  |2,545     |64        
11    |中信建投    |5,880       |5,104     |招金期货    |1,540     |370       |中辉期货  |2,545     |278       
12    |东方财富    |5,578       |4,560     |鲁证期货    |1,511     |59        |光大期货  |2,428     |354       
13    |永安期货    |5,255       |3,696     |宏源期货    |1,503     |14        |宏源期货  |2,208     |770       
14    |宏源期货    |5,190       |4,192     |长江期货    |1,474     |-154      |创元期货  |1,754     |-469      
15    |冠通期货    |4,860       |3,727     |国投安信期货|1,450     |266       |申银万国  |1,731     |346       
16    |一德期货    |4,492       |3,035     |方正中期    |1,385     |460       |新湖期货  |1,662     |905       
17    |申银万国    |4,246       |2,941     |中信建投    |1,223     |425       |河北恒银  |1,527     |7         
18    |银河期货    |4,086       |2,434     |银河期货    |1,166     |179       |鲁证期货  |1,231     |61        
19    |中辉期货    |4,028       |3,411     |东航期货    |1,110     |392       |倍特期货  |1,112     |475       
20    |东航期货    |3,786       |3,087     |浙商期货    |1,046     |277       |招商期货  |1,104     |825       
合计|                |154552      |107083    |                |49749     |12135     |              |60199     |10611     

合约：UR009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |方正中期    |1,236       |1,206     |国泰君安    |2,275     |517       |中信期货  |4,138     |-27       
2     |国泰君安    |1,038       |836       |永安期货    |1,753     |-133      |一德期货  |2,025     |594       
3     |中信建投    |850         |835       |中信期货    |728       |-20       |中信建投  |1,481     |519       
4     |海通期货    |768         |483       |广州期货    |601       |204       |国泰君安  |1,137     |165       
5     |华泰期货    |700         |506       |中粮期货    |589       |525       |方正中期  |942       |777       
6     |一德期货    |644         |544       |方正中期    |456       |415       |华泰期货  |521       |129       
7     |中粮期货    |574         |542       |华鑫期货    |444       |-133      |国贸期货  |342       |203       
8     |东证期货    |543         |383       |国富期货    |376       |-48       |海证期货  |331       |0         
9     |鲁证期货    |445         |394       |中银国际    |359       |94        |中辉期货  |318       |0         
10    |徽商期货    |440         |314       |东证期货    |298       |231       |鲁证期货  |316       |307       
11    |国投安信期货|425         |137       |东吴期货    |257       |1         |光大期货  |313       |0         
12    |广发期货    |403         |377       |招金期货    |248       |6         |银河期货  |243       |134       
13    |广州期货    |402         |399       |中信建投    |240       |27        |东吴期货  |239       |0         
14    |东兴期货    |393         |388       |银河期货    |215       |8         |东证期货  |231       |-148      
15    |永安期货    |286         |273       |华金期货    |211       |-29       |东兴期货  |180       |50        
16    |宏源期货    |286         |187       |鲁证期货    |204       |12        |金瑞期货  |133       |129       
17    |中信期货    |261         |167       |迈科期货    |195       |12        |新湖期货  |125       |0         
18    |金瑞期货    |246         |192       |海通期货    |186       |58        |中财期货  |100       |100       
19    |银河期货    |224         |193       |徽商期货    |176       |88        |永安期货  |81        |31        
20    |东吴期货    |217         |146       |广发期货    |174       |65        |瑞达期货  |55        |54        
合计|                |10381       |8502      |                |9985      |1900      |              |13251     |3017      

合约：WH003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中州期货    |30        |0         |华安期货  |30        |0         
合计|                |0           |0         |                |30        |0         |              |30        |0         

合约：ZC003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |兴证期货    |1,400       |1,400     |广发期货    |2,000     |0         |中信建投  |3,000     |0         
2     |国信期货    |12          |0         |宝城期货    |602       |0         |广发期货  |800       |0         
3     |东证期货    |12          |12        |格林大华期货|400       |0         |一德期货  |590       |0         
4     |-           |-           |-         |国信期货    |400       |12        |海证期货  |295       |0         
5     |-           |-           |-         |永安期货    |400       |0         |东证期货  |12        |12        
6     |-           |-           |-         |新湖期货    |400       |0         |-         |-         |-         
7     |-           |-           |-         |海证期货    |295       |0         |-         |-         |-         
8     |-           |-           |-         |上海中期    |200       |0         |-         |-         |-         
合计|                |1424        |1412      |                |4697      |12        |              |4697      |12        

合约：ZC005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |11,194      |-667      |建信期货    |8,815     |678       |国信期货  |12,993    |227       
2     |中信期货    |7,012       |3,683     |中信期货    |7,510     |-548      |中信期货  |11,770    |1,172     
3     |光大期货    |4,824       |1,295     |海证期货    |7,261     |766       |摩根大通  |11,377    |1,511     
4     |华泰期货    |4,096       |372       |东证期货    |5,743     |308       |一德期货  |5,338     |-466      
5     |建信期货    |4,061       |3,529     |中电投先融  |5,571     |1,059     |华泰期货  |4,812     |464       
6     |一德期货    |3,663       |-151      |广发期货    |5,065     |-165      |新湖期货  |4,152     |-469      
7     |中粮期货    |3,307       |2,528     |新湖期货    |4,472     |-586      |中粮期货  |3,756     |3,066     
8     |东吴期货    |2,634       |1,915     |一德期货    |4,094     |1,167     |兴证期货  |3,738     |347       
9     |中信建投    |2,519       |625       |鲁证期货    |3,591     |154       |银河期货  |3,666     |-344      
