					郑州商品交易所期货持仓排名表(2020-02-19)

品种：苹果AP              日期： 2020-02-19
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
20    |中辉期货    |4,986       |-2,767    |安粮期货    |4,019     |51        |东海期货  |2,703     |62        
合计|                |326931      |-221175   |                |118354    |-3720     |              |168134    |-401      

合约：RM007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |五矿经易期货|3,286       |-540      |五矿经易期货|7,850     |10        |五矿经易期货|7,800     |0         
2     |广发期货    |2,965       |-1,158    |中信期货    |3,496     |-6        |中信期货  |3,503     |-205      
3     |锦泰期货    |2,372       |37        |东证期货    |3,230     |156       |东证期货  |3,208     |156       
4     |中信期货    |1,469       |506       |国投安信期货|2,029     |-3        |国投安信期货|2,008     |-16       
5     |国海良时    |1,389       |-298      |国海良时    |1,701     |0         |国海良时  |1,701     |-11       
6     |方正中期    |750         |748       |锦泰期货    |712       |366       |中原期货  |501       |1         
7     |国联期货    |667         |-172      |徽商期货    |580       |229       |锦泰期货  |473       |148       
8     |建信期货    |648         |148       |中原期货    |512       |-1        |中信建投  |411       |0         
9     |银河期货    |642         |0         |中信建投    |470       |0         |首创期货  |316       |169       
10    |东证期货    |500         |-97       |中粮期货    |135       |13        |华金期货  |235       |30        
11    |中信建投    |500         |-81       |华泰期货    |110       |0         |弘业期货  |215       |118       
12    |徽商期货    |424         |323       |中天期货    |100       |0         |中粮期货  |155       |0         
13    |国投安信期货|415         |-151      |大地期货    |59        |0         |建信期货  |148       |148       
14    |上海大陆    |315         |35        |上海大陆    |45        |-25       |上海大陆  |110       |40        
15    |首创期货    |239         |38        |广发期货    |32        |-220      |中天期货  |100       |0         
16    |国金期货    |232         |-57       |银河期货    |29        |-4        |国富期货  |84        |2         
17    |弘业期货    |182         |72        |美尔雅      |23        |4         |广发期货  |81        |-39       
18    |东吴期货    |152         |-221      |国金期货    |21        |10        |华泰期货  |56        |0         
19    |宏源期货    |114         |-168      |国泰君安    |17        |4         |东吴期货  |50        |50        
20    |国泰君安    |108         |106       |兴证期货    |17        |0         |中州期货  |40        |0         
合计|                |17369       |-930      |                |21168     |533       |              |21195     |591       

合约：RM009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |10,129      |-3,956    |银河期货    |16,521    |134       |中粮期货  |17,178    |69        
2     |东证期货    |7,625       |-2,762    |长江期货    |6,789     |13        |国投安信期货|16,295    |1,657     
3     |华西期货    |3,903       |-1,220    |永安期货    |5,886     |998       |南华期货  |11,811    |422       
4     |华安期货    |3,571       |-1,445    |徽商期货    |4,240     |400       |兴证期货  |6,584     |-100      
5     |冠通期货    |3,421       |-1,244    |华安期货    |3,882     |-58       |永安期货  |4,761     |63        
6     |光大期货    |3,284       |-180      |方正中期    |3,520     |282       |中信期货  |4,674     |328       
7     |徽商期货    |2,946       |-513      |中信期货    |3,368     |-70       |徽商期货  |4,611     |644       
8     |中信期货    |2,752       |-984      |国泰君安    |2,959     |406       |华泰期货  |4,289     |310       
9     |国投安信期货|2,585       |-1,864    |大越期货    |2,930     |4         |中国国际  |4,031     |-10       
10    |广发期货    |2,576       |815       |一德期货    |2,581     |-5        |广发期货  |3,806     |211       
11    |安粮期货    |2,408       |-308      |倍特期货    |2,575     |-21       |东证期货  |3,507     |173       
12    |南华期货    |2,172       |336       |国投安信期货|2,473     |-12       |国海良时  |3,064     |37        
13    |海通期货    |2,057       |-649      |宏源期货    |2,341     |20        |美尔雅    |2,708     |139       
14    |国泰君安    |1,970       |-352      |中辉期货    |2,284     |151       |瑞达期货  |2,552     |409       
15    |锦泰期货    |1,921       |92        |广州期货    |1,998     |-106      |中州期货  |2,336     |4         
16    |平安期货    |1,704       |-1,326    |中国国际    |1,979     |140       |国富期货  |1,955     |302       
17    |国金期货    |1,629       |-617      |东证期货    |1,978     |104       |国泰君安  |1,874     |32        
18    |银河期货    |1,620       |-561      |浙商期货    |1,922     |-47       |福能期货  |1,868     |158       
19    |中信建投    |1,547       |-682      |五矿经易期货|1,777     |233       |中辉期货  |1,659     |163       
20    |永安期货    |1,531       |772       |中粮期货    |1,591     |15        |中融汇信  |1,320     |0         
合计|                |61351       |-16648    |                |73594     |2581      |              |100883    |5011      

合约：RS007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |徽商期货    |2         |0         |中信期货  |2         |0         
2     |-           |-           |-         |国投安信期货|1         |0         |中原期货  |1         |0         
3     |-           |-           |-         |国泰君安    |1         |0         |东证期货  |1         |0         
合计|                |0           |0         |                |4         |0         |              |4         |0         

合约：SA005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |方正中期    |837         |484       |永安期货    |3,001     |-177      |永安期货  |1,728     |28        
2     |海通期货    |819         |-377      |海证期货    |2,254     |199       |美尔雅    |1,625     |6         
3     |东方财富    |665         |-65       |方正中期    |1,594     |-423      |方正中期  |1,399     |-310      
4     |华泰期货    |531         |75        |兴业期货    |832       |0         |华金期货  |1,287     |0         
5     |华安期货    |429         |62        |国泰君安    |773       |-25       |海通期货  |1,164     |23        
6     |国泰君安    |419         |272       |中信建投    |618       |10        |国泰君安  |833       |250       
7     |新湖期货    |358         |-38       |广州金控    |472       |10        |上海大陆  |804       |1         
8     |国元期货    |357         |328       |东方财富    |432       |-2        |弘业期货  |615       |-10       
9     |光大期货    |276         |-318      |银河期货    |416       |-23       |浙商期货  |594       |-29       
10    |徽商期货    |250         |19        |华泰期货    |370       |-13       |新湖期货  |501       |-7        
11    |东证期货    |250         |77        |南华期货    |325       |-15       |中信建投  |488       |-1        
12    |宏源期货    |246         |118       |美尔雅      |315       |-13       |中州期货  |440       |73        
13    |中信期货    |231         |-21       |宏源期货    |297       |-108      |东证期货  |436       |-109      
14    |永安期货    |223         |55        |中辉期货    |290       |-19       |倍特期货  |436       |0         
15    |海证期货    |210         |-8        |华西期货    |285       |-10       |广州期货  |415       |23        
16    |兴证期货    |201         |-92       |宝城期货    |274       |12        |中辉期货  |404       |2         
17    |广州期货    |184         |159       |中信期货    |267       |97        |混沌天成期货|400       |0         
18    |冠通期货    |172         |104       |东证期货    |267       |-51       |广州金控  |382       |0         
19    |中粮期货    |112         |56        |前海期货    |257       |-2        |国投安信期货|348       |2         
20    |安粮期货    |90          |-31       |徽商期货    |255       |-9        |兴证期货  |316       |-28       
合计|                |6860        |859       |                |13594     |-562      |              |14615     |-86       

合约：SF003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |方正中期    |20        |0         |宏源期货  |17        |0         
2     |-           |-           |-         |-           |-         |-         |方正中期  |1         |0         
3     |-           |-           |-         |-           |-         |-         |中辉期货  |1         |0         
4     |-           |-           |-         |-           |-         |-         |华安期货  |1         |0         
合计|                |0           |0         |                |20        |0         |              |20        |0         

合约：SF005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |3,929       |-906      |国投安信期货|11,832    |90        |国贸期货  |6,068     |-277      
2     |新湖期货    |2,259       |-980      |南华期货    |7,818     |87        |一德期货  |5,383     |15        
3     |中信期货    |2,189       |-3,045    |弘业期货    |4,974     |-411      |中信期货  |4,404     |165       
4     |徽商期货    |1,863       |-514      |中信期货    |4,958     |-48       |摩根大通  |3,539     |1,456     
5     |金瑞期货    |1,478       |368       |华信期货    |2,325     |38        |海通期货  |3,297     |65        
6     |国泰君安    |1,457       |410       |中原期货    |2,071     |44        |银河期货  |2,402     |-302      
7     |摩根大通    |1,456       |-1,913    |永安期货    |1,562     |-13       |东证期货  |2,095     |223       
8     |华泰期货    |1,324       |-483      |东证期货    |1,344     |-24       |国泰君安  |2,018     |228       
9     |国投安信期货|1,295       |-386      |徽商期货    |1,322     |-4        |兴证期货  |1,821     |393       
10    |南华期货    |1,279       |-613      |兴业期货    |1,223     |-30       |国富期货  |1,799     |33        
11    |国联期货    |1,235       |522       |银河期货    |1,174     |-8        |国联期货  |1,622     |416       
12    |广州期货    |1,215       |1,045     |中辉期货    |1,041     |34        |华泰期货  |1,614     |315       
13    |光大期货    |1,210       |-128      |华安期货    |980       |73        |兴业期货  |1,496     |-260      
14    |弘业期货    |1,196       |76        |五矿经易期货|895       |-33       |徽商期货  |1,409     |-121      
15    |永安期货    |1,178       |-230      |华鑫期货    |841       |209       |弘业期货  |1,382     |61        
16    |东吴期货    |1,163       |119       |浙商期货    |807       |209       |浙商期货  |1,000     |-685      
17    |浙商期货    |1,058       |511       |兴证期货    |774       |-16       |国信期货  |918       |-100      
18    |国富期货    |1,006       |-372      |宏源期货    |755       |-67       |中原期货  |899       |-6        
19    |华安期货    |974         |-528      |方正中期    |736       |56        |中信建投  |870       |8         
20    |华西期货    |784         |-206      |长江期货    |730       |-47       |宏源期货  |840       |57        
合计|                |29548       |-7253     |                |48162     |139       |              |44876     |1684      

合约：SM005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |11,648      |-2,191    |中信期货    |6,861     |-33       |中信期货  |6,002     |-160      
2     |中信期货    |8,335       |-3,957    |一德期货    |3,055     |72        |国贸期货  |5,044     |3         
3     |东吴期货    |5,034       |172       |东证期货    |2,792     |342       |国投安信期货|4,002     |-863      
4     |新湖期货    |4,967       |-2,874    |永安期货    |2,562     |-136      |兴证期货  |2,668     |206       
5     |华泰期货    |3,712       |-1,681    |弘业期货    |2,214     |95        |国泰君安  |2,482     |135       
6     |华安期货    |3,611       |-525      |国海良时    |1,619     |219       |五矿经易期货|1,906     |182       
7     |弘业期货    |3,175       |-1,187    |国富期货    |1,535     |1         |海通期货  |1,759     |-124      
8     |徽商期货    |2,660       |-1,881    |方正中期    |1,502     |-73       |中信建投  |1,644     |-15       
9     |光大期货    |2,390       |-977      |大有期货    |1,500     |3         |弘业期货  |1,606     |-244      
10    |金瑞期货    |2,072       |-3,705    |国投安信期货|1,409     |185       |一德期货  |1,432     |-4        
11    |兴证期货    |2,046       |-1,275    |银河期货    |1,385     |-866      |东证期货  |1,428     |-366      
12    |国投安信期货|1,764       |595       |华安期货    |1,326     |-66       |永安期货  |1,143     |49        
13    |银河期货    |1,617       |-1,338    |五矿经易期货|1,157     |313       |鲁证期货  |1,087     |141       
14    |宁证期货    |1,566       |432       |兴业期货    |1,127     |8         |华泰期货  |1,081     |-284      
15    |华西期货    |1,371       |-1,012    |华信期货    |1,099     |-14       |方正中期  |896       |-99       
16    |南华期货    |1,332       |-126      |东吴期货    |1,074     |435       |国信期货  |891       |-67       
17    |永安期货    |1,301       |-52       |上海大陆    |977       |142       |宏源期货  |871       |52        
18    |国富期货    |1,259       |-226      |光大期货    |944       |-4        |和融期货  |871       |-79       
19    |上海中期    |1,198       |293       |瑞达期货    |913       |94        |银河期货  |817       |-23       
20    |宏源期货    |1,105       |-276      |国都期货    |885       |33        |徽商期货  |813       |193       
合计|                |62163       |-21791    |                |35936     |750       |              |38443     |-1367     

合约：SM009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中信期货    |367         |-84       |中信期货    |8,229     |8         |中信期货  |8,957     |-141      
2     |东吴期货    |223         |-100      |兴证期货    |1,804     |0         |兴证期货  |1,804     |2         
3     |宁证期货    |158         |53        |道通期货    |1,000     |0         |银河期货  |645       |0         
4     |华泰期货    |123         |96        |东吴期货    |547       |7         |方正中期  |621       |-1        
5     |新湖期货    |120         |-34       |中原期货    |408       |0         |东吴期货  |557       |42        
6     |永安期货    |115         |-81       |上海中期    |350       |93        |光大期货  |509       |0         
7     |浙商期货    |111         |-42       |宁证期货    |290       |144       |海通期货  |415       |20        
8     |国海良时    |107         |-76       |华安期货    |259       |7         |国信期货  |407       |25        
9     |中辉期货    |107         |86        |上海大陆    |231       |2         |浙商期货  |400       |98        
10    |东证期货    |103         |16        |冠通期货    |221       |0         |中原期货  |397       |0         
11    |徽商期货    |102         |-4        |广发期货    |194       |28        |五矿经易期货|295       |66        
12    |华安期货    |101         |-229      |永安期货    |156       |63        |徽商期货  |231       |10        
13    |光大期货    |94          |29        |国泰君安    |155       |8         |永安期货  |225       |36        
14    |上海中期    |93          |75        |格林大华期货|152       |1         |冠通期货  |220       |0         
15    |上海大陆    |77          |-19       |平安期货    |141       |1         |一德期货  |196       |30        
16    |华闻期货    |76          |-214      |中财期货    |135       |26        |广发期货  |92        |4         
17    |前海期货    |70          |30        |汇鑫期货    |131       |20        |国联期货  |80        |-2        
18    |南华期货    |70          |41        |方正中期    |123       |46        |建信期货  |73        |-2        
19    |五矿经易期货|66          |-11       |徽商期货    |108       |-4        |美尔雅    |69        |10        
20    |东海期货    |62          |52        |中辉期货    |105       |-35       |宏源期货  |69        |10        
合计|                |2345        |-416      |                |14739     |415       |              |16262     |207       

合约：SR003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |渤海期货    |250         |250       |兴证期货    |2,500     |0         |兴证期货  |2,500     |0         
2     |中粮期货    |150         |150       |中粮期货    |534       |-30       |中粮期货  |255       |-80       
3     |锦泰期货    |129         |8         |锦泰期货    |119       |-11       |国信期货  |200       |0         
4     |东海期货    |84          |-4        |国富期货    |87        |0         |渤海期货  |167       |-249      
5     |华泰期货    |77          |75        |摩根大通    |65        |0         |东兴期货  |150       |0         
6     |华金期货    |30          |18        |华金期货    |33        |-30       |东海期货  |80        |77        
7     |大地期货    |29          |29        |华泰期货    |27        |-48       |摩根大通  |65        |0         
8     |一德期货    |26          |26        |大地期货    |22        |-18       |华泰期货  |38        |29        
9     |上海中期    |18          |18        |国金期货    |22        |-1        |大地期货  |27        |11        
10    |中信建投    |17          |13        |上海中期    |20        |2         |一德期货  |11        |11        
11    |银河期货    |12          |7         |中投天琪    |14        |1         |浙商期货  |9         |0         
12    |国泰君安    |10          |-4        |南华期货    |13        |0         |招金期货  |5         |0         
13    |海证期货    |9           |9         |徽商期货    |8         |0         |中信建投  |5         |4         
14    |海通期货    |8           |8         |中信建投    |8         |-13       |银河期货  |3         |0         
15    |宏源期货    |7           |7         |光大期货    |7         |-1        |南华期货  |3         |0         
16    |新纪元期货  |6           |6         |一德期货    |7         |-15       |招商期货  |2         |0         
17    |国海良时    |4           |4         |国信期货    |6         |0         |长城期货  |2         |0         
18    |徽商期货    |3           |3         |国贸期货    |6         |0         |永安期货  |2         |0         
19    |国金期货    |3           |2         |海通期货    |5         |-8        |华西期货  |1         |0         
20    |鲁证期货    |2           |2         |招金期货    |5         |0         |徽商期货  |1         |-1        
合计|                |874         |627       |                |3508      |-172      |              |3526      |-198      

合约：SR005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |99,659      |-5,418    |华泰期货    |19,671    |-2,074    |中粮期货  |49,196    |-448      
2     |华泰期货    |45,811      |-2,932    |中粮期货    |13,572    |-18       |五矿经易期货|12,877    |-103      
3     |东证期货    |30,656      |-2,104    |东证期货    |11,752    |45        |东证期货  |12,538    |1,393     
4     |光大期货    |27,883      |-951      |国泰君安    |9,512     |233       |永安期货  |10,246    |131       
5     |海证期货    |22,188      |10,994    |中信期货    |9,092     |-502      |华泰期货  |8,983     |-971      
6     |广发期货    |21,825      |74        |广发期货    |8,747     |827       |华金期货  |8,100     |-162      
7     |中信期货    |21,287      |-6,985    |永安期货    |8,554     |1,288     |海通期货  |7,849     |2,687     
8     |华安期货    |20,640      |3,611     |五矿经易期货|7,529     |264       |创元期货  |7,840     |20        
9     |东吴期货    |15,121      |-3,953    |海通期货    |7,099     |-1,952    |东海期货  |6,541     |-57       
10    |徽商期货    |14,769      |-2,713    |渤海期货    |7,018     |-31       |东兴期货  |6,390     |-241      
11    |平安期货    |14,265      |2,509     |宏源期货    |5,863     |581       |中州期货  |6,200     |-299      
12    |新湖期货    |12,958      |-493      |光大期货    |4,704     |252       |金瑞期货  |5,651     |71        
13    |银河期货    |10,403      |-135      |大地期货    |4,449     |168       |中信期货  |5,369     |663       
14    |华西期货    |10,268      |2,895     |德盛期货    |4,045     |669       |浙商期货  |4,641     |80        
15    |国贸期货    |10,092      |633       |方正中期    |3,982     |545       |国泰君安  |4,533     |-192      
16    |方正中期    |9,619       |-1,580    |国投安信期货|3,866     |259       |财达期货  |4,074     |1         
17    |国泰君安    |9,169       |-2,461    |新湖期货    |3,801     |6         |光大期货  |4,071     |-505      
18    |冠通期货    |8,940       |2,338     |华联期货    |3,747     |221       |东方财富  |3,994     |24        
19    |申银万国    |8,660       |1,322     |浙商期货    |3,548     |-5        |国投安信期货|3,947     |-93       
20    |东方财富    |8,523       |-2,116    |银河期货    |3,417     |354       |鲁证期货  |3,726     |79        
合计|                |422736      |-7465     |                |143968    |1130      |              |176766    |2078      

合约：SR007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |10,161      |362       |五矿经易期货|3,884     |0         |五矿经易期货|4,364     |3         
2     |五矿经易期货|5,109       |542       |东证期货    |2,519     |108       |东证期货  |2,519     |109       
3     |锦泰期货    |4,186       |460       |国投安信期货|1,304     |-13       |国投安信期货|1,304     |-12       
4     |华闻期货    |3,784       |1,264     |中信期货    |928       |0         |中信期货  |813       |5         
5     |银河期货    |3,469       |673       |招商期货    |821       |0         |招商期货  |804       |4         
6     |国海良时    |3,027       |429       |锦泰期货    |623       |55        |永安期货  |501       |0         
7     |南华期货    |2,489       |-87       |中粮期货    |558       |-5        |中粮期货  |443       |-7        
8     |中粮期货    |2,054       |-150      |永安期货    |501       |0         |东海期货  |423       |103       
9     |永安期货    |1,898       |571       |国海良时    |430       |-7        |国海良时  |421       |0         
10    |招商期货    |1,788       |169       |南华期货    |360       |-8        |南华期货  |371       |-3        
11    |中信建投    |1,428       |219       |东海期货    |201       |-2        |锦泰期货  |246       |-3        
12    |新湖期货    |1,240       |-67       |中天期货    |151       |0         |德盛期货  |229       |0         
13    |浙商期货    |1,033       |-839      |新湖期货    |106       |-1        |中天期货  |150       |0         
14    |东海期货    |1,005       |-303      |宏源期货    |93        |36        |新湖期货  |100       |-1        
15    |上海大陆    |851         |-388      |先锋期货    |67        |3         |上海大陆  |70        |-30       
16    |中信期货    |761         |-589      |迈科期货    |51        |4         |徽商期货  |57        |-18       
17    |国投安信期货|741         |35        |恒泰期货    |45        |18        |宝城期货  |52        |0         
18    |东证期货    |567         |-61       |国联期货    |37        |-4        |广发期货  |37        |9         
19    |国金期货    |465         |-211      |东吴期货    |37        |-3        |海证期货  |31        |31        
20    |国联期货    |367         |1         |美尔雅      |33        |1         |冠通期货  |30        |30        
合计|                |46423       |2030      |                |12749     |182       |              |12965     |220       

合约：SR009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |12,939      |-1,750    |华泰期货    |14,208    |739       |中粮期货  |41,282    |2,286     
2     |海通期货    |10,576      |-1,172    |中粮期货    |13,442    |-532      |中信期货  |16,812    |-5        
3     |中信期货    |7,191       |-36       |永安期货    |6,444     |64        |永安期货  |10,502    |-260      
4     |东海期货    |6,215       |695       |华联期货    |5,611     |8         |宏源期货  |8,079     |4         
5     |银河期货    |5,684       |939       |东兴期货    |5,009     |216       |中投天琪  |7,097     |97        
6     |中粮期货    |5,338       |1,184     |浙商期货    |4,319     |-157      |渤海期货  |6,858     |223       
7     |光大期货    |4,445       |667       |中州期货    |4,013     |-195      |创元期货  |6,809     |4         
8     |国泰君安    |3,626       |835       |华信期货    |3,327     |-171      |英大期货  |4,601     |1         
9     |锦泰期货    |3,364       |642       |国泰君安    |3,183     |708       |国泰君安  |3,898     |278       
10    |华安期货    |3,275       |749       |光大期货    |2,792     |700       |国投安信期货|3,457     |93        
11    |广发期货    |3,262       |-398      |大地期货    |2,494     |133       |大地期货  |3,225     |-44       
12    |安粮期货    |2,883       |764       |五矿经易期货|2,420     |-6        |德盛期货  |3,057     |709       
13    |徽商期货    |2,747       |-449      |首创期货    |2,392     |36        |华信期货  |2,636     |65        
14    |冠通期货    |2,722       |-1,040    |新湖期货    |2,379     |-20       |华金期货  |2,427     |-21       
15    |东证期货    |2,569       |-476      |南华期货    |2,348     |14        |光大期货  |2,003     |-155      
16    |海证期货    |2,373       |-73       |海通期货    |2,340     |33        |华泰期货  |1,816     |-128      
17    |东吴期货    |2,050       |-561      |国海良时    |2,328     |54        |财达期货  |1,265     |1         
18    |国金期货    |2,010       |91        |中信建投    |2,317     |-108      |国信期货  |1,135     |481       
19    |新湖期货    |1,795       |-1,228    |宏源期货    |2,219     |186       |鲁证期货  |1,047     |-73       
20    |大地期货    |1,767       |148       |银河期货    |2,009     |-70       |五矿经易期货|966       |192       
合计|                |86831       |-469      |                |85594     |1632      |              |128972    |3748      

合约：TA003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中信期货    |2,251       |1,218     |国贸期货    |14,909    |0         |上海中期  |11,867    |10        
2     |广发期货    |1,255       |1,070     |华泰期货    |9,793     |-45       |华安期货  |6,118     |0         
3     |光大期货    |1,246       |677       |中银国际    |6,143     |0         |银河期货  |5,526     |638       
4     |东海期货    |1,000       |-200      |中信期货    |5,504     |1,189     |新湖期货  |4,861     |0         
5     |银河期货    |645         |-643      |新湖期货    |4,705     |0         |建信期货  |4,487     |0         
6     |招商期货    |403         |-204      |广发期货    |3,174     |-121      |华闻期货  |4,350     |0         
7     |东吴期货    |320         |15        |中粮期货    |3,081     |0         |广发期货  |4,201     |-890      
8     |渤海期货    |280         |52        |永安期货    |2,840     |0         |东证期货  |3,653     |-6        
9     |冠通期货    |210         |50        |东海期货    |2,707     |-1,000    |华泰期货  |3,368     |0         
10    |永安期货    |200         |-9        |东证期货    |2,645     |-8        |国富期货  |3,121     |0         
11    |中辉期货    |198         |-174      |渤海期货    |1,728     |-280      |永安期货  |3,024     |-200      
12    |天风期货    |177         |177       |迈科期货    |1,524     |0         |国泰君安  |2,353     |153       
13    |鲁证期货    |176         |176       |浙商期货    |1,298     |-1        |中信期货  |1,552     |0         
14    |浙江新世纪  |155         |120       |国联期货    |1,148     |0         |格林大华期货|1,490     |0         
15    |国泰君安    |153         |-118      |兴证期货    |1,114     |0         |招商期货  |1,459     |-200      
16    |华西期货    |92          |-24       |国投安信期货|955       |0         |冠通期货  |1,309     |0         
17    |南华期货    |74          |74        |瑞达期货    |801       |-8        |天风期货  |1,224     |-175      
18    |华泰期货    |45          |35        |天风期货    |798       |0         |鲁证期货  |1,196     |176       
19    |中原期货    |34          |31        |上海中期    |740       |-8        |西南期货  |1,000     |0         
20    |通惠期货    |30          |1         |光大期货    |665       |480       |东海期货  |794       |0         
合计|                |8944        |2324      |                |66272     |198       |              |66953     |-494      

合约：TA005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |102,507     |-22,151   |东证期货    |50,928    |-77       |银河期货  |57,837    |661       
2     |华泰期货    |43,463      |-4,430    |中信期货    |42,974    |2,300     |国贸期货  |57,545    |319       
3     |中信期货    |37,157      |6,055     |华泰期货    |41,013    |-562      |中信期货  |54,765    |11,091    
4     |新湖期货    |31,074      |-1,755    |永安期货    |33,766    |-52       |永安期货  |39,697    |-588      
5     |华安期货    |24,225      |3,840     |广发期货    |26,134    |-67       |宝城期货  |30,759    |-1,567    
6     |光大期货    |21,541      |832       |银河期货    |22,390    |1,063     |国泰君安  |30,670    |-3,378    
7     |华闻期货    |16,582      |-3,845    |光大期货    |22,055    |593       |天风期货  |29,877    |-273      
8     |国泰君安    |14,914      |3,025     |新湖期货    |19,939    |-549      |华泰期货  |28,708    |231       
9     |中信建投    |13,780      |233       |国投安信期货|14,856    |4,110     |东海期货  |19,163    |297       
10    |东吴期货    |13,165      |-3,893    |上海中期    |14,377    |833       |东证期货  |18,905    |790       
11    |冠通期货    |13,007      |2,095     |南华期货    |14,282    |-290      |光大期货  |18,047    |-1,326    
12    |广发期货    |12,476      |-2,662    |方正中期    |13,657    |413       |建信期货  |17,201    |13        
13    |海通期货    |11,682      |-5,488    |建信期货    |13,427    |-1,911    |新湖期货  |16,581    |-1,003    
14    |兴证期货    |11,223      |-4,313    |浙商期货    |12,937    |648       |国信期货  |16,380    |238       
15    |宏源期货    |10,316      |727       |华安期货    |12,888    |-7,795    |兴证期货  |14,043    |-7,110    
16    |徽商期货    |10,173      |-5,308    |申银万国    |12,854    |90        |东吴期货  |13,528    |-194      
17    |国投安信期货|9,968       |3,980     |国泰君安    |12,571    |576       |浙商期货  |13,492    |769       
18    |永安期货    |9,692       |875       |安粮期货    |11,952    |-262      |摩根大通  |12,349    |18        
19    |南华期货    |8,726       |1,285     |徽商期货    |11,768    |293       |华闻期货  |11,437    |957       
20    |华西期货    |8,446       |-3,240    |长江期货    |11,494    |142       |中财期货  |11,144    |699       
合计|                |424117      |-34138    |                |416262    |-504      |              |512128    |644       

合约：TA007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,324       |-436      |格林大华期货|11,812    |1,670     |五矿经易期货|10,258    |0         
2     |广发期货    |6,781       |25        |五矿经易期货|10,290    |1         |招商期货  |8,790     |-6        
3     |五矿经易期货|5,133       |-541      |中信期货    |5,891     |-278      |东吴期货  |5,480     |65        
4     |申银万国    |4,701       |1,025     |中粮期货    |3,553     |-10       |中信期货  |4,903     |-29       
5     |格林大华期货|4,494       |2,302     |上海中期    |2,985     |0         |兴证期货  |4,501     |1         
6     |永安期货    |2,448       |-575      |新湖期货    |2,645     |-15       |华泰期货  |3,747     |231       
7     |光大期货    |2,277       |970       |兴证期货    |2,416     |0         |锦泰期货  |2,865     |-92       
8     |国海良时    |1,999       |-1,032    |招商期货    |2,403     |-3        |建信期货  |2,742     |0         
9     |招商期货    |1,913       |-798      |永安期货    |2,394     |18        |国元期货  |2,601     |1         
10    |锦泰期货    |1,912       |-2,017    |国投安信期货|2,171     |-42       |新湖期货  |2,435     |0         
11    |南华期货    |1,889       |638       |中信建投    |1,784     |0         |兴业期货  |2,196     |0         
12    |华泰期货    |1,690       |-3,159    |东吴期货    |1,621     |49        |国富期货  |2,144     |11        
13    |海通期货    |1,575       |-635      |华泰期货    |1,470     |69        |国投安信期货|2,109     |-61       
14    |华闻期货    |1,333       |-735      |中衍期货    |1,335     |0         |光大期货  |1,675     |-406      
15    |银河期货    |1,162       |226       |广发期货    |1,146     |-328      |中辉期货  |1,306     |340       
16    |中原期货    |1,152       |-102      |申银万国    |1,119     |27        |中衍期货  |1,301     |0         
17    |国投安信期货|1,131       |-239      |光大期货    |1,104     |-807      |华安期货  |1,143     |0         
18    |东吴期货    |898         |-315      |锦泰期货    |1,097     |-122      |申银万国  |1,035     |22        
19    |冠通期货    |572         |-252      |银河期货    |1,057     |-23       |冠通期货  |920       |22        
